    0.507762670516967773E+01    0.129955518245697021E+01    0.555296480655670166E+01    0.345293670892715454E+01    0.111117764741182334E+02    0.211442598104476964E+01   -0.512761649489403837E+00    0.158516955375671387E+01   -0.138374409079551697E+01   -0.111379048905194797E+15   -0.570378062280500497E+01    1
    0.339136958122253418E+01    0.314869284629821777E+00    0.184886097908020020E+01    0.428074240684509277E+01    0.321356918811798042E+01   -0.100069493055343628E+01   -0.131538787782192301E+01    0.270288342237472534E+01    0.163552686572074890E+00   -0.111379048905194797E+15   -0.570711395613835482E+01    1
    0.196596360206604004E+02    0.187815272808074951E+01    0.322324633598327637E+00    0.383540809154510498E+01    0.721733390986919332E+01   -0.827426016330718994E+00   -0.679095881283283198E+01    0.166763818264007568E+01   -0.562124729156494141E+00   -0.111379048905194797E+15   -0.571044728947168334E+01    1
    0.484001040458679199E+01    0.559280991554260254E+00    0.642409324645996094E+00    0.127085417509078979E+01    0.390047922730445862E+01    0.220383487939834577E+01   -0.921655250191688502E+01    0.292506849765777588E+01   -0.594263225793838501E-01   -0.111379048905194797E+15   -0.571378062280501098E+01    1
    0.739338040351867676E+01    0.396428704261779785E+00    0.417525351047515869E+01   -0.317345082759857178E+01    0.564362929165363258E+01    0.278862013816833532E+01   -0.745320693552494085E+01    0.278433692455291748E+01    0.498714148998260498E+00   -0.111379048905194797E+15   -0.571711395613834394E+01    1
    0.625476717948913574E+01    0.171879804134368896E+01    0.360498070716857910E+01    0.193954944610595703E+01    0.576234059929847664E+01    0.292852748632431048E+01    0.145632350444792280E+00    0.135328614711761475E+01    0.374373778700828552E+00   -0.111379048905194797E+15   -0.572044728947168135E+01    1
    0.300806760787963867E+01    0.189139330387115479E+01    0.386376917362213135E+01    0.193138301372528076E+01    0.131318848550319665E+02    0.141276543140411359E+01    0.182088225781917501E+01    0.336803978681564331E+01    0.254098698496818542E+00   -0.111379048905194797E+15   -0.572378062280502586E+01    1
    0.524233698844909668E+01    0.286143541336059570E+00    0.122418403625488281E+01   -0.103695511817932129E+01    0.101252719610929489E+02    0.125872471928596497E+01   -0.193007807731628489E+01    0.110375344753265381E+01   -0.637337222695350647E+00   -0.111379048905194797E+15   -0.572711395613835883E+01    1
    0.127398967742919922E+01    0.191430485248565674E+01    0.477537631988525391E+01    0.495916604995727539E+01    0.809416660368442464E+01   -0.132474645972251892E+01    0.104196340739726878E+01    0.283659458160400391E+01   -0.107992692291736603E+01   -0.111379048905194797E+15   -0.573044728947169002E+01    1
    0.195720899105072021E+02    0.143666768074035645E+01    0.830508530139923096E+01    0.121045708656311035E+01    0.124875586718320832E+02    0.968447673320770086E+00   -0.499116397202014994E+01    0.283712422847747803E+01   -0.912522614002227783E+00   -0.111379048905194797E+15   -0.573378062280501766E+01    1
    0.177663278579711914E+02    0.128415763378143311E+01    0.496247768402099609E+01    0.475748538970947266E+01    0.145003504008054733E+02    0.240146467089653015E+01   -0.287718683481230642E-01    0.256102389097213745E+01   -0.142292861640453339E+01   -0.111379048905194797E+15   -0.573711395613834529E+01    1
    0.196807992458343506E+02    0.516113638877868652E+00    0.112848103046417236E+01   -0.218992143869400024E+01    0.403918840587139094E+01   -0.763868445158004672E+00    0.646912619471549988E+00    0.238252878189086914E+01   -0.321927681565284729E+00   -0.111379048905194797E+15   -0.574044728947167915E+01    1
    0.376105070114135742E+01    0.125129687786102295E+01    0.211711883544921875E+01    0.270379483699798584E+01    0.107249402463436105E+02    0.180318269729614311E+01   -0.995710748136043478E+01    0.193670827150344849E+01   -0.172005058825016022E+01   -0.111379048905194797E+15   -0.574378062280501744E+01    1
    0.860164523124694824E+01    0.161339676380157471E+01    0.740313351154327393E+01   -0.276838541030883789E+00    0.142442899674177177E+02    0.368714320659637274E+00   -0.854132956862449610E+01    0.336571753025054932E+01   -0.132111679017543793E+01   -0.111379048905194797E+15   -0.574711395613836196E+01    1
    0.123078930377960205E+02    0.784866929054260254E+00    0.833547353744506836E+01   -0.171837747097015381E+01    0.128545297920703874E+02   -0.496747660636901678E+00   -0.519665331840515154E+01    0.318078655004501343E+01   -0.229014888405799866E+00   -0.111379048905194797E+15   -0.575044728947169581E+01    1
    0.103529071807861328E+02    0.141734480857849121E+00    0.899187088012695312E+01   -0.304289698600769043E+01    0.818640087842941355E+01   -0.193146773576736441E+01   -0.977186647057534330E+00    0.329093557596206665E+01   -0.434753730893135071E+00   -0.111379048905194797E+15   -0.575378062280501634E+01    1
    0.230314373970031738E+01    0.157490611076354980E+00    0.549757122993469238E+01    0.264405757188796997E+01    0.465317429602146149E+01    0.190635579824447454E+00   -0.132596707344056597E+00    0.284177643060684204E+01    0.307691782712936401E+00   -0.111379048905194797E+15   -0.575711395613834398E+01    1
    0.102128255367279053E+02    0.188302755355834961E+01    0.440238416194915771E+01    0.175880968570709229E+01    0.407114810347557032E+01    0.165359277129173332E+01   -0.605299010574817675E+01    0.214026039838790894E+01   -0.134373210370540619E+01   -0.111379048905194797E+15   -0.576044728947168139E+01    1
    0.723750114440917969E+01    0.137376821041107178E+01    0.384351670742034912E+01    0.204188913106918335E+01    0.857018895149230886E+01   -0.334029412269592285E+01   -0.829087854325771367E+01    0.284928500652313232E+01   -0.593602865934371948E+00   -0.111379048905194797E+15   -0.576378062280501613E+01    1
    0.156098175048828125E+02    0.128177297115325928E+01    0.234856963157653809E+01    0.195605397224426270E+01    0.828659478127956461E+01   -0.891718530654907138E+00   -0.624831557273868299E-01    0.123431462049484253E+01   -0.643337458372116089E+00   -0.111379048905194797E+15   -0.576711395613835531E+01    1
    0.176083803176879883E+01    0.177558743953704834E+01    0.716790974140167236E+01    0.868948400020599365E+00    0.827345429360866547E+01   -0.751387572288513272E+00   -0.625153903961181712E+01    0.187417954206466675E+01   -0.211142793297767639E+00   -0.111379048905194797E+15   -0.577044728947169805E+01    1
    0.906003832817077637E+01    0.152421379089355469E+01    0.185662388801574707E+01    0.774857401847839355E-01    0.948772520124912333E+01    0.928169906139375556E-01   -0.841958174109458923E+01    0.107486552000045776E+01   -0.110808824002742767E+01   -0.111379048905194797E+15   -0.577378062280503279E+01    1
    0.127318525314331055E+02    0.182633161544799805E+00    0.508070170879364014E+01    0.110557377338409424E+00    0.860906623899936640E+01    0.240072947740554987E+00   -0.183404980599880219E+01    0.342692571878433228E+01   -0.161340622603893280E+01   -0.111379048905194797E+15   -0.577711395613835421E+01    1
    0.199910497665405273E+02    0.197027802467346191E+01    0.595415949821472168E+01   -0.298134297132492065E+01    0.447879807949066144E+01    0.281974973082542402E+01   -0.617586760222911835E+01    0.333046096563339233E+01   -0.211858138442039490E+00   -0.111379048905194797E+15   -0.578044728947167474E+01    1
    0.834994435310363770E+01    0.950733900070190430E+00    0.613616526126861572E+01   -0.251657873392105103E+01    0.575414400398731196E+01    0.240098595023155248E+01   -0.295043410658836436E+01    0.239700037240982056E+01   -0.897486284375190735E+00   -0.111379048905194797E+15   -0.578378062280501393E+01    1
    0.197121095657348633E+02    0.415301918983459473E+00    0.991142272949218750E+01   -0.311786830425262451E+00    0.114688165843486765E+02    0.263279532790184057E+01   -0.933635724186897242E+01    0.347846704721450806E+01   -0.124467825889587402E+01   -0.111379048905194797E+15   -0.578711395613835577E+01    1
    0.537567496299743652E+01    0.102030539512634277E+01    0.193398416042327881E+01   -0.138659089803695679E+01    0.496283099949359841E+01   -0.156556763052940395E+01   -0.690901135504245723E+01    0.213796603679656982E+01   -0.719376876950263977E+00   -0.111379048905194797E+15   -0.579044728947169407E+01    1
    0.216910481452941895E+01    0.886469006538391113E+00    0.753479421138763428E+01    0.215696394443511963E+00    0.595186496376991236E+01    0.578718054294586004E+00   -0.177858420014381480E+01    0.754510879516601562E+00   -0.110151535272598267E+01   -0.111379048905194797E+15   -0.579378062280503325E+01    1
    0.458053946495056152E+01    0.194444620609283447E+01    0.105705261230468750E+00   -0.520633459091186523E+00    0.142969707876443870E+02    0.256354205012321490E+01   -0.251724381446838397E+01    0.169506752490997314E+01    0.271409541368484497E+00   -0.111379048905194797E+15   -0.579711395613835734E+01    1
    0.627028822898864746E+01    0.179574596881866455E+01    0.557600259780883789E+01    0.111844569444656372E+01    0.597851952910423279E+01   -0.313275308609008807E+01   -0.821917091906070674E+01    0.218127405643463135E+01   -0.101123139262199402E+00   -0.111379048905194797E+15   -0.580044728947169297E+01    1
    0.896514654159545898E+01    0.674102306365966797E+00    0.289590656757354736E+01    0.166414737701416016E+01    0.243014325499534589E+01    0.263341634869575536E+01    0.272253566980360517E+00    0.301304048299789429E+01   -0.627282291650772095E+00   -0.111379048905194797E+15   -0.580378062280502593E+01    1
    0.829389810562133789E+01    0.150920009613037109E+01    0.632416427135467529E+01    0.120633274316787720E+01    0.147601822406053529E+02   -0.289847689867019653E+01   -0.562962114810943604E+00    0.169513851404190063E+01   -0.170813474059104919E+01   -0.111379048905194797E+15   -0.580711395613834647E+01    1
    0.120496463775634766E+02    0.875582098960876465E+00    0.731411814689636230E+01    0.315571933984756470E+01    0.131925337940454490E+02   -0.378337436318397557E+01   -0.916715477108955312E+01    0.315352332592010498E+01    0.412687659263610840E-02   -0.111379048905194797E+15   -0.581044728947168032E+01    1
    0.170850777626037598E+02    0.802975535392761230E+00    0.541290462017059326E+01   -0.230976969003677368E+01    0.115726962149143198E+02   -0.143387009501457241E+01   -0.190215117931366073E+01    0.281618958711624146E+01   -0.689593896269798279E+00   -0.111379048905194797E+15   -0.581378062280502572E+01    1
    0.696787476539611816E+01    0.133384478092193604E+01    0.138798356056213379E+01    0.461270242929458618E+01    0.859725647270679438E+01   -0.951049047708511175E+00   -0.593042221665383451E+00    0.299274331331253052E+01   -0.697036355733871460E+00   -0.111379048905194797E+15   -0.581711395613836935E+01    1
    0.810783028602600098E+01    0.394742488861083984E+00    0.965563356876373291E+01   -0.331938266754150391E-02    0.802908321321010554E+01   -0.199714253544807452E+01   -0.874077881872653961E+01    0.182958298921585083E+01   -0.111931489408016205E+01   -0.111379048905194797E+15   -0.582044728947169965E+01    1
    0.117629456520080566E+02    0.133394181728363037E+01    0.469355642795562744E+01    0.649878978729248047E+00    0.338435075879096958E+01    0.921105736494064686E+00   -0.519972678720951098E+01    0.104386651515960693E+01   -0.661506205797195435E-01   -0.111379048905194797E+15   -0.582378062280502462E+01    1
    0.195142269134521484E+02    0.199354052543640137E+00    0.976669192314147949E+01   -0.133997410535812378E+01    0.784341130256652797E+01   -0.669112598896026700E+00   -0.471313221454620379E+01    0.279487049579620361E+01   -0.155319961905479431E+01   -0.111379048905194797E+15   -0.582711395613835315E+01    1
    0.733156204223632812E+01    0.109593224525451660E+01    0.774830043315887451E+01   -0.343782991170883179E+01    0.135492728710174539E+02    0.102334138751029968E+01   -0.528364423811435735E+01    0.273897093534469604E+01   -0.103548701107501984E+01   -0.111379048905194797E+15   -0.583044728947169411E+01    1
    0.807614684104919434E+01    0.164984989166259766E+01    0.725323498249053955E+01    0.220527052879333496E+00    0.948008899092674184E+01    0.234693534374237078E+01   -0.892935851216316578E+00    0.248632222414016724E+01   -0.622703090310096741E+00   -0.111379048905194797E+15   -0.583378062280502441E+01    1
    0.177713298797607422E+02    0.331789612770080566E+00    0.810378134250640869E+01    0.193115502595901489E+01    0.443664802014827764E+01   -0.371938783526420602E+01   -0.680764529109001160E+01    0.151932454109191895E+01   -0.814856812357902527E+00   -0.111379048905194797E+15   -0.583711395613834316E+01    1
    0.193930459022521973E+02    0.151095306873321533E+01    0.851521670818328857E+01    0.318800240755081177E+01    0.107560709446668632E+02    0.285227518081665021E+01   -0.738885213136672991E+01    0.884517014026641846E+00   -0.162151923775672913E+01   -0.111379048905194797E+15   -0.584044728947168412E+01    1
    0.201049089431762695E+01    0.149723160266876221E+01    0.235997557640075684E+01    0.206909924745559692E+01    0.599385987520217878E+01   -0.163860337734222439E+01    0.100381678044795919E+01    0.334718847274780273E+01   -0.123641356825828552E+00   -0.111379048905194797E+15   -0.584378062280502064E+01    1
    0.907338023185729980E+01    0.740146756172180176E+00    0.141874551773071289E+01   -0.636227101087570190E+01    0.595547813475131971E+01    0.276831563711166417E+01    0.881649422645567782E+00    0.199981492757797241E+01   -0.172874952852725983E+01   -0.111379048905194797E+15   -0.584711395613835627E+01    1
    0.163484871387481689E+02    0.248223543167114258E-01    0.841471910476684570E+01    0.325712561607360840E+01    0.146894780188798890E+02   -0.139028389453887957E+01    0.132672047019004680E+01    0.295145803689956665E+01    0.154836982488632202E+00   -0.111379048905194797E+15   -0.585044728947168746E+01    1
    0.278842926025390625E+01    0.107275998592376709E+01    0.130392551422119141E+01   -0.214002251625061035E+01    0.669685744047164899E+01    0.158519740700721723E+01   -0.959673216938973894E+00    0.210094600915908813E+01   -0.283989310264587402E-01   -0.111379048905194797E+15   -0.585378062280502132E+01    1
    0.119422054290771484E+02    0.944795012474060059E+00    0.521708548069000244E+01   -0.309768378734588623E+01    0.414252231717109609E+01    0.140430679917335510E+01    0.142291066050528769E+00    0.253080934286117554E+01    0.146949544548988342E+00   -0.111379048905194797E+15   -0.585711395613836583E+01    1
    0.219217538833618164E+01    0.185818672180175781E+00    0.387089967727661133E+01    0.465981453657150269E+01    0.110668769776821136E+02   -0.488604474067687811E+00   -0.701704930365085566E+01    0.184508079290390015E+01   -0.424036830663681030E+00   -0.111379048905194797E+15   -0.586044728947168458E+01    1
    0.128014957904815674E+02    0.371216535568237305E+00    0.292133092880249023E+00    0.362187743186950684E+01    0.592511314153671265E+01    0.123685080409050041E+01   -0.409001437127590250E+01    0.193978172540664673E+01   -0.537492930889129639E+00   -0.111379048905194797E+15   -0.586378062280500867E+01    1
    0.160688304901123047E+02    0.153936243057250977E+01    0.155893981456756592E+01    0.361371815204620361E+01    0.326846762001514435E+01   -0.157934318780899074E+01   -0.276862293481826782E+01    0.308795386552810669E+01   -0.157112120091915131E+01   -0.111379048905194797E+15   -0.586711395613835673E+01    1
    0.122679948806762695E+01    0.196625411510467529E+01    0.583436369895935059E+01    0.149839669466018677E+01    0.653749892413616163E+01    0.807207822799860253E-03   -0.842497295439243388E+01    0.129754340648651123E+01   -0.524893924593925476E+00   -0.111379048905194797E+15   -0.587044728947169592E+01    1
    0.899659037590026855E+01    0.499156713485717773E-01    0.126796483993530273E+01    0.304343312978744507E+01    0.717741072475910169E+01    0.104247952103614772E+01   -0.859490265846252477E+01    0.326918035745620728E+01   -0.292299196124076843E+00   -0.111379048905194797E+15   -0.587378062280501378E+01    1
    0.173954844474792480E+01    0.189161515235900879E+01    0.431448936462402344E+01   -0.940330326557159424E+00    0.778363844752311618E+01    0.187307303547859227E+01    0.762817651033401489E+00    0.159336745738983154E+01   -0.174848173558712006E+01   -0.111379048905194797E+15   -0.587711395613836363E+01    1
    0.141336762905120850E+02    0.130545675754547119E+01    0.883785307407379150E+01    0.481531292200088501E+01    0.138607797712087617E+02    0.111899874210357630E+01   -0.629854423701763189E+01    0.163435393571853638E+01   -0.852663218975067139E+00   -0.111379048905194797E+15   -0.588044728947169038E+01    1
    0.913549661636352539E+01    0.854403018951416016E+00    0.455173671245574951E+01   -0.120854943990707397E+01    0.104046601563692072E+02    0.220682704448700306E+00   -0.546323097348213249E+01    0.172196704149246216E+01   -0.127318920195102692E+01   -0.111379048905194797E+15   -0.588378062280502512E+01    1
    0.131568992137908936E+02    0.102955365180969238E+01    0.248842000961303711E+01    0.460571527481079102E+01    0.480016343295574188E+01   -0.330546925067901620E+01   -0.927997280061245000E+01    0.303751724958419800E+01   -0.544784516096115112E+00   -0.111379048905194797E+15   -0.588711395613835986E+01    1
    0.156511735916137695E+02    0.514971256256103516E+00    0.480609714984893799E+01    0.328637331724166870E+01    0.542615437507629395E+01   -0.270309717655181903E+01   -0.589800607860088366E+01    0.126834452152252197E+01   -0.290887013077735901E+00   -0.111379048905194797E+15   -0.589044728947168750E+01    1
    0.185561025142669678E+02    0.707887291908264160E+00    0.393576443195343018E+01   -0.395296245813369751E+01    0.681988433003425598E+01    0.125123422145843488E+01   -0.107429757714271545E+01    0.318813776969909668E+01   -0.151569080352783203E+01   -0.111379048905194797E+15   -0.589378062280501336E+01    1
    0.112801885604858398E+02    0.185537266731262207E+01    0.197832405567169189E+01    0.130714982748031616E+01    0.102786700189113596E+02   -0.103196353316307077E+01    0.119097927808761561E+01    0.337609785795211792E+01    0.453304216265678406E+00   -0.111379048905194797E+15   -0.589711395613836142E+01    1
