Nested Sampling Global Log-Evidence           :   -0.275629924089321321E+05  +/-    0.339450258950840522E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.275629924089321321E+05 +/-    0.339450258950840522E+00
Local Log-Evidence   -0.275629924089321321E+05 +/-    0.339450258950840522E+00

Dim No.       Mean        Sigma
   1    0.128754017435282471E+02    0.840813854325552223E-01
   2    0.254127640469157645E+00    0.988358767760280366E-01
   3    0.775590635979436449E+00    0.513449324200138890E+00
   4    0.859797733500120120E+00    0.400195798251368751E-01
   5    0.121274821216659348E+00    0.103523703311362639E+00
   6   -0.636918169159396363E+01    0.250905006690122523E+01
   7    0.862045907002481471E+01    0.340827133149789763E+01
   8   -0.520882729820218882E+00    0.192206696610457617E+01
   9   -0.397983566906638764E+01    0.332694741991491716E+01
  10    0.143097912553682183E+01    0.754175702075778887E+00
  11   -0.623173976053065126E+00    0.613967089930727128E+00
  12   -0.392549208650333625E+01    0.999268435761602625E+00
  13    0.894390758792571283E+01    0.322077754230122837E+01
  14   -0.135559849901026119E+01    0.151250753039239760E+01
  15   -0.425875290062042122E+01    0.323990207378078665E+01
  16    0.149994398846373533E+01    0.270221998805201313E+00
  17   -0.621612180078458199E+00    0.631022031756310109E+00
  18   -0.458049390275570190E+01    0.193096900946153976E+00
  19    0.102969466670205776E+02    0.266728963528313168E+01
  20   -0.222402472077170366E+01    0.106586417309331605E+01
  21   -0.407785576593448962E+01    0.328000689852758809E+01
  22    0.869274511272964401E+00    0.708937108466611843E-01
  23   -0.605802741686422563E+00    0.631544265973027374E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.128590076334626602E+02
   2    0.117180180799545224E-01
   3    0.137364912664456412E+00
   4    0.896347200664831978E+00
   5    0.630872539963188705E-01
   6   -0.139685166707382358E+01
   7    0.110224501908106340E+02
   8   -0.864741876997176639E+00
   9   -0.739288791439320736E+01
  10    0.591811189201552956E+00
  11    0.194165915092972430E+00
  12   -0.380271871821995688E+01
  13    0.129718891961621026E+02
  14   -0.743044135199325773E+00
  15   -0.523416860488234992E+01
  16    0.148011954373470678E+01
  17   -0.144781557062681587E+01
  18   -0.437859986269384294E+01
  19    0.626358543544052804E+01
  20   -0.286256593287374095E+01
  21   -0.575700256324487025E+01
  22    0.747247134890932641E+00
  23    0.284376566179201706E+00

MAP Parameters
Dim No.        Parameter
   1    0.128590076334626602E+02
   2    0.117180180799545224E-01
   3    0.137364912664456412E+00
   4    0.896347200664831978E+00
   5    0.630872539963188705E-01
   6   -0.139685166707382358E+01
   7    0.110224501908106340E+02
   8   -0.864741876997176639E+00
   9   -0.739288791439320736E+01
  10    0.591811189201552956E+00
  11    0.194165915092972430E+00
  12   -0.380271871821995688E+01
  13    0.129718891961621026E+02
  14   -0.743044135199325773E+00
  15   -0.523416860488234992E+01
  16    0.148011954373470678E+01
  17   -0.144781557062681587E+01
  18   -0.437859986269384294E+01
  19    0.626358543544052804E+01
  20   -0.286256593287374095E+01
  21   -0.575700256324487025E+01
  22    0.747247134890932641E+00
  23    0.284376566179201706E+00
