    0.135048372426375440E+02    0.110111941271358482E+00    0.107420078839460631E+01    0.866415801079204240E+00    0.415127937640916780E-01    0.199043799004364555E-03   -0.959220012106661812E+01    0.139310800476060237E+02    0.156286455977618921E+01    0.237466597444656591E+00    0.108842761376858110E+01   -0.162794363302668765E+01   -0.677982927021109560E+01    0.425082220814783440E+01    0.171391506120483017E+01   -0.208943550773391884E+00    0.100946727551756998E+01   -0.166837447398645988E+01   -0.722876108452042221E+01    0.379842412075700198E+01    0.109805581470199431E+01    0.151405083595554357E+01   -0.303136224390027273E+05
    0.135396220566289998E+02    0.250957317344334477E-01    0.105305077834237504E+01    0.893461754257742546E+00    0.186336049354974886E+00    0.469311736991953555E-04   -0.749409247365221987E+01    0.745306027715079367E+01    0.167356157900902169E+01   -0.137201216941265636E+01    0.150241096833202814E+01   -0.170392384782016171E+01   -0.536853027302311503E+01    0.795440280985663151E+01    0.165971452104350936E+01   -0.142595905068596629E+01    0.758982275816864393E+00   -0.808705594080440182E+00   -0.617814698622432346E+01    0.680632632333272003E+01    0.130521434856574192E+01    0.124067103324245709E+01   -0.303120800676802937E+05
    0.135734960659442621E+02    0.331722328499913718E-01    0.862823123546738735E+00    0.995349479255018155E+00    0.325861616015456863E-02    0.695507824863265034E-04   -0.987450000894074087E+01    0.130182367171160358E+02    0.169341533986477311E+01   -0.671285817976920773E+00    0.327730701514367517E+01   -0.803953757737489783E+00   -0.718122287847918450E+01    0.106033181552332465E+02    0.141391955656418311E+01   -0.642336703471101611E+00    0.976890686611324055E+00   -0.419871515544536944E+00   -0.674181458149482093E+01    0.559189668494465941E+01    0.179336059458275532E+01    0.129266339360503180E+01   -0.303104439942108038E+05
    0.135625723977664077E+02    0.803310905605277847E-01    0.993551287340402434E+00    0.929393529681177277E+00    0.137196140233653813E+00    0.131772091184019724E-03   -0.550315629079038882E+01    0.268701690744994659E+01    0.149122650651875222E+01    0.635348677332146616E+00    0.964970270407092823E+00    0.338128040461342039E+00   -0.662994319406793053E+01    0.118116010169412853E+02    0.125543870099626087E+01   -0.458930530110792656E+00    0.137651371237395215E+01   -0.631720911505207594E+00   -0.792745243043048475E+01    0.877730335908132275E+01    0.160921971068414127E+01    0.182896721457494782E+01   -0.303097336691086057E+05
    0.133695468377582678E+02    0.245926914008519071E+00    0.128216053673177210E+01    0.967586583738383132E+00    0.986691766152371016E-02    0.615578786962006066E-05   -0.859998336328925461E+01    0.119836690069824954E+02    0.154145691942753404E+01    0.641580784514446334E+00    0.863262563230159707E+00   -0.305497867245983823E+00   -0.720175705623919704E+01    0.641651131295084198E+01    0.106361570560100205E+01   -0.174048598144795541E+01    0.759983440592457926E+00    0.426649305360558007E+00   -0.646447438167490684E+01    0.735396645507760027E+01    0.169851950678008823E+01    0.130242221503896838E+01   -0.303087967144152681E+05
    0.133017776751958667E+02    0.369066445235771146E-01    0.108815346202227237E+01    0.954861868362194111E+00    0.128691536265350598E+00    0.475254933252378887E-04   -0.929591510579406588E+01    0.445282743224971256E+01    0.149096516188510386E+01    0.520357730143545583E+00    0.185362111777030480E+01   -0.165778901077029595E+01   -0.419025835835173499E+01    0.674187302068088723E+01    0.159088564769468999E+01    0.313007826028854907E-02    0.148209948610848752E+01   -0.782487928565117175E+00   -0.655201189512055837E+01    0.709226737066608770E+01    0.137173641450863482E+01    0.140849633598674684E+01   -0.303087077140922411E+05
    0.132550713005373026E+02    0.137772728601606248E+00    0.991033512353197255E+00    0.936315065948097436E+00    0.247860623051771672E+00    0.143056498027748131E-03   -0.696276444226019109E+01    0.593434388560910886E+01    0.130963813510745775E+01   -0.409568766246973803E+00    0.269328871273709591E+01   -0.107890949308964368E+00   -0.797740193051202873E+01    0.749773859100426066E+01    0.172585901631378258E+01    0.851147505933850246E+00    0.233568868694691423E+01   -0.191480867917092357E+01   -0.716838679686182001E+01    0.724514619522396952E+01    0.149949451746123730E+01    0.155244751470818532E+01   -0.303086406030007274E+05
    0.133034144387002584E+02    0.215152300481628866E+00    0.132138095915491327E+01    0.890889387755183115E+00    0.173928828585381057E+00    0.126160997461090231E-03   -0.894808125803813681E+01    0.137690426238564569E+02    0.105885289941066607E+01    0.387499306112515596E+00    0.190837516086367120E+01   -0.232977726339247404E+00   -0.853592918852842786E+01    0.138287176788028106E+02    0.172821588270496185E+01   -0.552829194733285956E+00    0.234132636761878166E+01   -0.159564466663550442E+01   -0.709020554075903409E+01    0.101165353027622338E+02    0.145587044772188001E+01    0.155028119729676739E+01   -0.303084948329561339E+05
    0.135919577953426973E+02    0.346124371376076438E-03    0.124952175586204905E+01    0.105372375164069032E+01    0.751249007672382535E-01    0.289562220359125868E-04   -0.844474587866686477E+01    0.147297155026219109E+02    0.162242922076553819E+01   -0.149976631435170860E+01    0.253360231295578764E+01   -0.797192822298683712E+00   -0.994704390112621795E+01    0.567041695558617231E+01    0.184469119174478635E+01   -0.145275685645455366E+01    0.207412965892161028E+01   -0.318084171771100488E+00   -0.721338894730887770E+01    0.711382949153811417E+01    0.151680065153929644E+01    0.156785458158104207E+01   -0.303083889405486007E+05
    0.135677704636246865E+02    0.667135299651000352E-01    0.108618514358426022E+01    0.893643809677641676E+00    0.102456019941318352E+00    0.150225799366953848E-03   -0.880904155555309742E+01    0.125031801778979172E+02    0.174671966485050856E+01   -0.144158496062550179E+01    0.296241884949157530E+01    0.469518990909880252E+00   -0.721023686327332136E+01    0.250447450258164217E+01    0.116392361489720919E+01   -0.125485125051939095E+00    0.722382542928514559E+00    0.200481026663502426E+00   -0.738413554133213612E+01    0.914411354091641115E+01    0.144107371391819394E+01    0.167556046513887980E+01   -0.303083092989803445E+05
    0.135335059434366798E+02    0.203760066549863519E-01    0.107954493183418920E+01    0.101829627132045464E+01    0.309002079003944698E-01    0.920972036938572146E-04   -0.710226306459803602E+01    0.132860422185165277E+02    0.183792582356249357E+01    0.416383651965744894E+00    0.146466680960263806E+01   -0.726708684676954597E+00   -0.999329760566748782E+01    0.143950008891287595E+02    0.105699946958544944E+01   -0.754523989441403753E+00    0.293195827636121198E+01   -0.138195073856828987E+01   -0.726440368051573238E+01    0.375972961214425450E+01    0.138967479237967706E+01    0.162798560233941547E+01   -0.303082961544141690E+05
    0.132607945170383452E+02    0.161549524399587807E+00    0.114151897011799175E+01    0.921513722617076980E+00    0.246134553715443349E+00    0.115986262332922133E-03   -0.369848514397019290E+01    0.257881802892014367E+01    0.129406113986943128E+01   -0.332051768965570426E+00    0.733652818251889660E+00   -0.630575806353424584E+00   -0.820491802737003084E+01    0.560146329459358228E+01    0.189016430452612383E+01    0.613906748705518757E+00    0.236525688785531951E+01   -0.594753265743903636E-01   -0.672271761402483481E+01    0.405390860526424746E+01    0.158960230314298423E+01    0.128403169424410812E+01   -0.303081049535381608E+05
    0.133483978468077140E+02    0.118133990443558323E+00    0.114224110017355951E+01    0.942698653974726741E+00    0.844876328682760136E-01    0.191640607070590813E-04   -0.691949816840168896E+01    0.608645595224429226E+01    0.112820392682256720E+01   -0.703702628628749549E+00    0.130953345718156866E+01   -0.123304658052429783E+01   -0.914849264642469073E+01    0.126693555082530054E+02    0.127352090919022176E+01   -0.101700516674202568E+01    0.216781715375700479E+01    0.141802209471058038E+00   -0.614542784639851369E+01    0.348379771386835069E+01    0.144403512994390093E+01    0.113465789418422180E+01   -0.303073727382640463E+05
    0.134678076080505704E+02    0.678197451779133237E-01    0.122052599280702490E+01    0.986324789905566268E+00    0.258264002940200521E+00    0.707851959901559155E-04   -0.998302821963961051E+01    0.147857005009122879E+02    0.145583115113928319E+01   -0.164831070082668063E+01    0.158912075605808800E+01   -0.209773606791114897E+00   -0.713809835532820625E+01    0.321083549548435521E+01    0.156287635805090019E+01   -0.123346563783181962E+01    0.213833920961507484E+01   -0.687027567802172223E+00   -0.729156373739443264E+01    0.108163497076727069E+02    0.127950266636627941E+01    0.161956205231278405E+01   -0.303073442213554299E+05
    0.132076816574365594E+02    0.161839432052159865E+00    0.121740580313441704E+01    0.928888659295018071E+00    0.152886830899322340E+00    0.152063524194594548E-03   -0.404112576983712390E+01    0.506535223689756098E+01    0.171494680792881349E+01   -0.553905828854582172E+00    0.736506261508474092E+00   -0.125615651094616654E+01   -0.363590551968701270E+01    0.489808783916204149E+01    0.135430351201920818E+01   -0.175962731813111439E+01    0.136393201563839606E+01   -0.957620342791008827E+00   -0.702179459998209854E+01    0.504534190937293303E+01    0.115304910668536431E+01    0.147580557377852539E+01   -0.303073233766498197E+05
    0.133477265200077966E+02    0.625092944936785633E-01    0.110452345880893232E+01    0.951488386770621197E+00    0.288827301341213760E+00    0.129949703155188615E-03   -0.651169735272924921E+01    0.315367922429805381E+01    0.117339648734840285E+01    0.681648152968524323E+00    0.789280294096633694E+00   -0.306340362161368729E+00   -0.863819496942446818E+01    0.564582931222595441E+01    0.105598411879601350E+01   -0.626783421084113224E+00    0.318331759900385247E+01   -0.162667039652884915E+01   -0.664922083758292626E+01    0.486199096707540690E+01    0.131133270515091249E+01    0.129921523084416002E+01   -0.303073091860073328E+05
    0.135393321552962842E+02    0.198184099775711886E+00    0.916730944846021023E+00    0.857502496268291226E+00    0.119237175373128213E-01    0.156137178371990422E-03   -0.557714173101791832E+01    0.838061131354529820E+01    0.169605910133364413E+01   -0.322672833123406999E+00    0.190112969781580032E+01   -0.178797944764880024E+01   -0.809911355857550674E+01    0.801277358126575834E+01    0.137547654566294697E+01   -0.106713294781599632E+01    0.997596859536264979E+00    0.117902136006421188E+00   -0.730260942271032842E+01    0.843991761555462361E+01    0.115730758616321183E+01    0.161937462182341374E+01   -0.303072758447518645E+05
    0.134149152406093535E+02    0.606372885902538433E-01    0.907325705100588742E+00    0.969057766583223290E+00    0.575267801011215829E-01    0.363208009889891975E-04   -0.987443552418345938E+01    0.990009417476265696E+01    0.119045286575592724E+01    0.903324156993232874E+00    0.187276248572004245E+01   -0.185464454619130215E+01   -0.588477849754903559E+01    0.133173923477264928E+02    0.191475993799491873E+01   -0.116269882623800203E+01    0.785153700863009507E+00   -0.123073019388663552E+00   -0.668724184037147040E+01    0.975335869464232452E+01    0.132807605514328197E+01    0.145973844175606970E+01   -0.303072222333766840E+05
