    0.129839697954032651E+02    0.113223004888966847E+00    0.112771058540620284E+01    0.824926427781435101E+00    0.258293797157690547E-01    0.504903410635463841E-05   -0.277266982329012901E+01    0.121742505317044873E+02    0.150311745566808175E+01    0.528761300616261254E+00    0.882066058576343570E+00   -0.106597758088248451E+00   -0.587101409783832295E+01    0.863779408390770875E+01    0.173328372608626990E+01   -0.170373243297216237E+01    0.215379146544499989E+01   -0.754727160658262619E+00   -0.660943091860549359E+01    0.354086956129566577E+01    0.153241607086166920E+01   -0.210212332518878942E+00    0.136068654528207622E+01    0.198960876536576459E+00   -0.308899975617076198E+05
    0.126979006697323431E+02    0.173144303907234925E+00    0.116501407427629800E+01    0.748946937844960248E+00    0.244056734563961111E-01    0.138789134483327661E-04   -0.257725059170083703E+01    0.111463064590371523E+02    0.187834609794176766E+01   -0.939625001220807166E+00    0.943221331757356896E+00    0.618293877828017813E-01   -0.719016839559099630E+01    0.147066465055226949E+02    0.174999830355825803E+01   -0.104081428671096399E+01    0.227795123691037649E+01   -0.286598354310676484E-01   -0.666133188772023654E+01    0.107617092997916082E+02    0.137387847128891027E+01    0.551038813918603543E+00    0.148694022809472859E+01   -0.751975390166587765E+00   -0.308859778906025458E+05
    0.127886814148390791E+02    0.140433241479262727E+00    0.988858225854644113E+00    0.750568459835607826E+00    0.218063267272818606E-01    0.871154673032805866E-05   -0.287008979133215814E+01    0.460620712285352241E+01    0.166692223479630974E+01   -0.113793999857547012E+01    0.100660057548912185E+01    0.122159250583998125E+00   -0.790451440087597756E+01    0.133012316715791705E+02    0.107665737072170309E+01    0.504730546904069266E+00    0.967696898760455837E+00    0.997825112560450922E-01   -0.641223355733799050E+01    0.880244794156277166E+01    0.130942819085540418E+01   -0.187291971983321615E+01    0.138562554470287469E+01   -0.612313076512563725E+00   -0.308853293844032669E+05
    0.128370279069511728E+02    0.569327928484187687E-01    0.133876766270425973E+01    0.797596740748599320E+00    0.957021349610299998E-02    0.479253174459495380E-04   -0.285122003709093441E+01    0.126146376687366164E+02    0.140223970365363959E+01   -0.172106524412132655E+01    0.113319831418792183E+01    0.403376156847732315E-01   -0.781885475369219840E+01    0.139882166569248021E+02    0.178746804072201826E+01    0.739421684819564051E+00    0.197614215421163975E+01   -0.784462307461559538E+00   -0.638482463152097424E+01    0.412702397019080358E+01    0.143479928328513906E+01   -0.107582388457866651E+01    0.126367784514716841E+01   -0.270505962164646729E+00   -0.308852178618747785E+05
    0.129313256712594367E+02    0.419451033221206887E-01    0.117447528336101659E+01    0.904822638840822480E+00    0.420042760566707030E-01    0.139325351548547785E-04   -0.315573277744923519E+01    0.723827031264419141E+01    0.182385910925120598E+01   -0.366295582616219084E+00    0.997320739085387320E+00   -0.172501118104169793E+00   -0.844888757301701254E+01    0.951054978606184953E+01    0.132463678974724841E+01   -0.138024535146996552E+01    0.272819994600325355E+01   -0.801746216133733092E+00   -0.651486611962541939E+01    0.141198763130555562E+02    0.119340128453970107E+01   -0.137734121758792138E+01    0.148018319200109105E+01    0.394780639626581609E+00   -0.308846971733576756E+05
    0.129431645060409277E+02    0.920586070149490530E-02    0.102958472417913272E+01    0.830438395362817272E+00    0.350939663420150455E-01    0.157834526768569682E-04   -0.318276754273560414E+01    0.590331384124858616E+01    0.172368725403500367E+01   -0.162644357315603760E+01    0.102267628691201518E+01   -0.737218340605408917E+00   -0.606313241475144515E+01    0.528547022450681858E+01    0.173779132074098386E+01   -0.466143658152850637E+00    0.134988646699878068E+01   -0.824204395182590588E-01   -0.634616162856244603E+01    0.704239064795539171E+01    0.110970606011553019E+01    0.883259246535343268E+00    0.136925590748446746E+01    0.720895079530676774E-01   -0.308846264418967621E+05
    0.129106514319525374E+02    0.144115272280326435E-01    0.120771292523922469E+01    0.765990332665948848E+00    0.273391616215563696E-01    0.970426850303120743E-05   -0.202970005140234733E+01    0.111591897454726414E+02    0.118450904362440612E+01   -0.960269877233053126E+00    0.876205422350130547E+00    0.344258326421813532E+00   -0.797718903555392167E+01    0.387457125292923354E+01    0.166110386290599932E+01   -0.308137285610755818E+00    0.160226054542192209E+01   -0.729547425719506704E-01   -0.631255201108540653E+01    0.719246064756092451E+01    0.129025547690428644E+01    0.276639904951245574E+00    0.131156101847516071E+01    0.160188496509647393E+00   -0.308843739529759514E+05
    0.130103702746260588E+02    0.109005568786055732E+00    0.121089260195686332E+01    0.783501505923254404E+00    0.507139687470651093E-01    0.327856565572273782E-06   -0.254159040602943342E+01    0.803013941413003707E+01    0.165248161638285262E+01   -0.413697724900318420E+00    0.869904534489686965E+00    0.195148245154569411E+00   -0.762448946323429588E+01    0.786966015078128933E+01    0.114686196553583275E+01    0.413904365863571044E-01    0.829267481244056137E+00   -0.998655506435613183E+00   -0.674089651978935134E+01    0.100130165932852009E+02    0.118350342955913068E+01    0.761956258639732154E+00    0.154798348817224096E+01    0.233965372234693048E+00   -0.308840612129341534E+05
    0.128171852829329325E+02    0.294851143806561765E-02    0.122648187361051475E+01    0.828752224847487451E+00    0.229830161562512257E-01    0.102847483219259978E-04   -0.231700836805110022E+01    0.632887859297911515E+01    0.171750264704857969E+01    0.865482046506689917E+00    0.759426974201316662E+00   -0.704921342278754803E-01   -0.623040823992047610E+01    0.477916428563605855E+01    0.115380115892044710E+01    0.751380761363709793E+00    0.205498976438062630E+01   -0.154143512583128528E+00   -0.653964643502323106E+01    0.826190215440124653E+01    0.140832850183623659E+01    0.153154190044568095E+00    0.137709685731145104E+01   -0.955888927638630315E+00   -0.308840608137586823E+05
    0.127800942642672943E+02    0.487496705842022718E-01    0.113392365378465554E+01    0.721410418469268677E+00    0.357736991154191386E-01    0.480549293923048535E-04   -0.250272415019075822E+01    0.130272228137368380E+02    0.137419087235779069E+01   -0.865558532405296344E+00    0.953155125294980143E+00    0.201453736057747523E+00   -0.334668547802061944E+01    0.320493665700870967E+01    0.109919248526417124E+01   -0.148272665203968601E+01    0.107886365893303848E+01   -0.343455817961104692E+00   -0.640838542706022896E+01    0.116297843262730396E+02    0.117362235636993706E+01   -0.185393705737067149E+01    0.138497813911977796E+01   -0.447548274595603868E+00   -0.308840268904601799E+05
