Nested Sampling Global Log-Evidence           :   -0.263897474799826487E+05  +/-    0.271521690323668519E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.263897474799826487E+05 +/-    0.271521690323668519E+00
Local Log-Evidence   -0.263897474799826487E+05 +/-    0.271521690323668519E+00

Dim No.       Mean        Sigma
   1    0.134621776348368236E+02    0.711465799857046166E-01
   2    0.229593036266460854E+00    0.485932558163245654E-01
   3    0.503124632388926241E+00    0.254348674373005623E+00
   4    0.840107746560750962E-05    0.641127894786807568E-05
   5    0.968933807388070001E+01    0.314792780321081533E+01
   6   -0.198201492386910050E+01    0.131884505464295398E+01
   7   -0.412627311501613114E+01    0.343066808148575486E+01
   8    0.954082565078322564E+00    0.116714996666667820E+00
   9   -0.627425835344377014E+00    0.657504234667263043E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.134484732387155042E+02
   2    0.226725496253081582E+00
   3    0.799442294968595424E+00
   4    0.562834992069506147E-05
   5    0.142475449238461600E+02
   6   -0.360062669570112082E+01
   7    0.300512562712082598E+00
   8    0.104922296527515724E+01
   9   -0.731494244424788942E+00

MAP Parameters
Dim No.        Parameter
   1    0.134484732387155042E+02
   2    0.226725496253081582E+00
   3    0.799442294968595424E+00
   4    0.562834992069506147E-05
   5    0.142475449238461600E+02
   6   -0.360062669570112082E+01
   7    0.300512562712082598E+00
   8    0.104922296527515724E+01
   9   -0.731494244424788942E+00
