    0.194639122486114502E+02    0.946243524551391602E+01   -0.203229141551054869E+06   -0.570378062280500497E+01    1
    0.193194830417633057E+02    0.962938606739044189E+01   -0.202409186457343982E+06   -0.570711395613835482E+01    1
    0.198796367645263672E+02    0.795733392238616943E+01   -0.202399663520429080E+06   -0.571044728947168334E+01    1
    0.188124501705169678E+02    0.974967122077941895E+01   -0.198080529060929024E+06   -0.571378062280501098E+01    1
    0.190842437744140625E+02    0.624861180782318115E+01   -0.189714193692732806E+06   -0.571711395613834394E+01    1
    0.187168598175048828E+02    0.703993201255798340E+01   -0.188767755352259526E+06   -0.572044728947168135E+01    1
    0.193759667873382568E+02    0.481776714324951172E+01   -0.187976162799109297E+06   -0.572378062280502586E+01    1
    0.197118020057678223E+02    0.379110991954803467E+01   -0.187903093599081913E+06   -0.572711395613835883E+01    1
    0.189877760410308838E+02    0.592561185359954834E+01   -0.187817818710940599E+06   -0.573044728947169002E+01    1
    0.196240556240081787E+02    0.379692494869232178E+01   -0.187108617220117128E+06   -0.573378062280501766E+01    1
    0.180899190902709961E+02    0.808770120143890381E+01   -0.186213849335109146E+06   -0.573711395613834529E+01    1
    0.180222618579864502E+02    0.823215365409851074E+01   -0.186035803873340075E+06   -0.574044728947167915E+01    1
    0.197883641719818115E+02    0.279932081699371338E+01   -0.185539574644363514E+06   -0.574378062280501744E+01    1
    0.180284833908081055E+02    0.795154869556427002E+01   -0.185221733285794209E+06   -0.574711395613836196E+01    1
    0.187259757518768311E+02    0.570794284343719482E+01   -0.184717678989774111E+06   -0.575044728947169581E+01    1
    0.182338941097259521E+02    0.709793746471405029E+01   -0.184473762569341372E+06   -0.575378062280501634E+01    1
    0.182946896553039551E+02    0.629853308200836182E+01   -0.182555978055613668E+06   -0.575711395613834398E+01    1
    0.178445625305175781E+02    0.750541985034942627E+01   -0.182132846069098043E+06   -0.576044728947168139E+01    1
    0.188821005821228027E+02    0.414158403873443604E+01   -0.181307882485064736E+06   -0.576378062280501613E+01    1
    0.193662893772125244E+02    0.265531718730926514E+01   -0.181187821280157688E+06   -0.576711395613835531E+01    1
    0.190919387340545654E+02    0.343158483505249023E+01   -0.181051424118396913E+06   -0.577044728947169805E+01    1
    0.179875206947326660E+02    0.658385574817657471E+01   -0.180596931453807832E+06   -0.577378062280503279E+01    1
    0.190424144268035889E+02    0.338655352592468262E+01   -0.180453759170297591E+06   -0.577711395613835421E+01    1
    0.170143818855285645E+02    0.936907649040222168E+01   -0.180231461064941948E+06   -0.578044728947167474E+01    1
