Nested Sampling Global Log-Evidence           :   -0.258817869026646222E+05  +/-    0.163618045235287585E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.258817869026646222E+05 +/-    0.163618045235287585E+00
Local Log-Evidence   -0.258817869026646222E+05 +/-    0.163618045235287585E+00

Dim No.       Mean        Sigma
   1    0.133584004861326573E+02    0.540448056563875914E-01
   2    0.229528269295110077E+01    0.110843461452863057E+01
   3    0.974241182560438368E+01    0.291532002468483986E+01
   4   -0.207563833461388159E+01    0.124382749380376123E+01
   5   -0.105104801392122749E+01    0.165797483404887025E+01
   6    0.672333348297830202E+00    0.995357572525581991E-01
   7   -0.679680220156429149E+00    0.622672581745687292E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.133593908259738861E+02
   2    0.749044086446560287E+00
   3    0.116337109941455665E+02
   4    0.112328218098146415E+00
   5   -0.350335924935215282E+01
   6    0.794581316571331353E+00
   7   -0.795836538438397190E+00

MAP Parameters
Dim No.        Parameter
   1    0.133593908259738861E+02
   2    0.749044086446560287E+00
   3    0.116337109941455665E+02
   4    0.112328218098146415E+00
   5   -0.350335924935215282E+01
   6    0.794581316571331353E+00
   7   -0.795836538438397190E+00
