Nested Sampling Global Log-Evidence           :   -0.275985087505276388E+05  +/-    0.270721459083364757E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.275985087505276388E+05 +/-    0.270721459083364757E+00
Local Log-Evidence   -0.275985087505276388E+05 +/-    0.270721459083364757E+00

Dim No.       Mean        Sigma
   1    0.126389846996058530E+02    0.858444886977926397E-01
   2    0.455095804936873349E-01    0.488363948968417727E-01
   3    0.798281874435729177E+00    0.521289124060816955E+00
   4    0.824475554943657540E+00    0.428079670881637148E-01
   5    0.152518982284803699E-01    0.145480733286200582E-01
   6    0.443493887446836277E-03    0.313279509177227786E-04
   7   -0.194930113677169370E+01    0.117032883115778552E+01
   8    0.109262915727237058E+02    0.259227731189616373E+01
   9   -0.498632402290988985E+00    0.123930020190563339E+01
  10   -0.517867190544492928E+00    0.807681164483864178E+00
  11    0.812030622911080191E+00    0.240877122968492757E+00
  12   -0.731648788325781063E+00    0.711257984132958487E+00
  13   -0.266685970540453177E+01    0.283267379357919513E+00
  14    0.965430014930510971E+01    0.287315355625480873E+01
  15   -0.139946367733850674E+01    0.944692748866054477E+00
  16   -0.503010908360618458E+00    0.812517694611721186E+00
  17    0.127333127063819274E+01    0.907419239932548832E-01
  18   -0.746812825096561661E+00    0.684596916943072009E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.124933918063935394E+02
   2    0.160230438339001614E-01
   3    0.168425675254862095E+01
   4    0.779318633437322106E+00
   5    0.146857336004021649E-01
   6    0.425245141733965369E-03
   7   -0.208622131487377693E+01
   8    0.107378523694537549E+02
   9    0.148745645948038163E+01
  10   -0.406943430487944902E+00
  11    0.774882161051885454E+00
  12   -0.196746455707573631E+01
  13   -0.266365458082691653E+01
  14    0.670980522572383897E+01
  15   -0.971212890449356436E+00
  16   -0.891349322451035153E+00
  17    0.127982619369960293E+01
  18    0.365002176400028855E+00

MAP Parameters
Dim No.        Parameter
   1    0.124933918063935394E+02
   2    0.160230438339001614E-01
   3    0.168425675254862095E+01
   4    0.779318633437322106E+00
   5    0.146857336004021649E-01
   6    0.425245141733965369E-03
   7   -0.208622131487377693E+01
   8    0.107378523694537549E+02
   9    0.148745645948038163E+01
  10   -0.406943430487944902E+00
  11    0.774882161051885454E+00
  12   -0.196746455707573631E+01
  13   -0.266365458082691653E+01
  14    0.670980522572383897E+01
  15   -0.971212890449356436E+00
  16   -0.891349322451035153E+00
  17    0.127982619369960293E+01
  18    0.365002176400028855E+00
