    0.289656097234254384E+01    0.174596824618517381E-01    0.143595605070030197E+01    0.101248245888517514E-01    0.189917517201178249E+00   -0.835421184957355045E+01    0.697546578784324556E+01    0.662717606001525184E+00   -0.762084698437812946E+01    0.204829073304262632E+01   -0.967634694345962498E+00   -0.359839370144479531E+00    0.138473328663218638E+02   -0.378624346338048801E+01   -0.817008430250432660E+01    0.567226952585115574E+00   -0.426437177935012235E+00   -0.908449693508524980E+01    0.749534631534384932E+01    0.866958107218449570E+00   -0.230074452750462566E+01    0.142381298830023795E+01   -0.136306880292424593E+01   -0.264559370290759362E+05
    0.282001872884774762E+01    0.289166314092549996E-01    0.135500739112202195E+01    0.180276570862463667E-01    0.161592994801749379E+00   -0.849759826231015047E+01    0.727767173678994173E+01   -0.415846924319405176E+00   -0.102263919447369034E+01    0.273003154270075576E+01    0.350170661180917442E-01   -0.750529152751067130E+00    0.996511657217566515E+01    0.399868697465030287E+00   -0.491486727261308864E+01    0.597345193153667187E+00    0.155657968433669192E+00   -0.844455495994617245E+01    0.931867882367111910E+01   -0.278635036387604451E-01    0.185140139013923744E+01    0.195354548886107038E+01   -0.799195219402823676E+00   -0.264551270658049252E+05
    0.289790343310604870E+01    0.264116432776664752E-01    0.717542878787105654E+00    0.594718480417308001E-02    0.165593319363097513E+00   -0.679166622486968663E+01    0.359412845249997392E+01   -0.294851552991892518E+01   -0.546946797445873045E+01    0.116760942641656373E+01   -0.100344401367380232E+01   -0.746249674162806187E+00    0.116836584984274943E+02   -0.151536401101681584E+01   -0.704180998928768176E+00    0.673826321164560205E+00   -0.140890088893691812E+01   -0.815623637188953232E+01    0.950335866360177128E+01   -0.104764860550499161E+00   -0.386692284164913946E+01    0.143638279256826018E+01   -0.160277931726098410E+01   -0.264534225188254823E+05
    0.285508910570490393E+01    0.185955813789161588E-01    0.721948320513516761E+00    0.101855381695575582E-01    0.248731628824779838E+00   -0.706242821279702326E+01    0.483810238291944117E+01   -0.934018199664654603E-01   -0.994781747176661213E+01    0.834722167501521395E+00   -0.115705887145936659E+01   -0.454396864922102850E+00    0.818386937034792439E+01   -0.154457077050552183E+01    0.124720145527314763E+01    0.515728278645436244E+00   -0.310641099000794618E-01   -0.826923290299686009E+01    0.880720430641538776E+01   -0.112928691300458972E+01   -0.200567138529808897E+01    0.160294886100187739E+01    0.152550682866738896E+00   -0.264527527255877831E+05
    0.280759291008050482E+01    0.267757171020198380E-01    0.134728320548911862E+01    0.183832460447576479E-01    0.119832095953153611E+00   -0.770501402193388607E+01    0.138035573382637544E+02   -0.201713650325824556E+01   -0.448949819011473394E+01    0.635377813102930067E+00    0.700691039273437788E-02   -0.428925154636557338E+00    0.752591691189989564E+01   -0.148112128546780486E+01   -0.583657040986044962E+01    0.523501124484626823E+00   -0.269738959540152035E+00   -0.942149979952248273E+01    0.240135253578778718E+01    0.324052234496374325E+00   -0.660575302839546907E+00    0.130498684127123954E+01   -0.889513523054054511E+00   -0.264523172182876951E+05
    0.282265988443494553E+01    0.219904090474508720E-01    0.159862582535578301E+01    0.228415540141659150E-01    0.327034992172581668E-01   -0.476488508542103606E+01    0.142552006316788855E+02   -0.383511318407639568E+01   -0.585847418122301900E+01    0.140182518707805492E+01   -0.100468193948088858E+01   -0.248870010829888244E+00    0.121072247614943400E+02   -0.343513738431773596E+01   -0.451081116465717180E+01    0.538462336354834537E+00   -0.762614598436006652E-01   -0.797367808027062885E+01    0.555858595588551374E+01    0.567028078768580635E+00   -0.105397030546880366E+01    0.579406530714781765E+00   -0.809833413990236783E+00   -0.264521946281707424E+05
    0.284063813518714126E+01    0.167725826508750980E-01    0.145171446662092829E+01    0.151750309933945081E-01    0.166126837032264080E+00   -0.908915376553034982E+01    0.110891015846037249E+02   -0.510263714596892459E+00   -0.562940031864530255E+01    0.161071132547367935E+01   -0.136659134603945365E+01   -0.328278029151046979E+00    0.124055277789833269E+02   -0.296769189046057402E+01   -0.626134694775331813E+01    0.551883909449837451E+00   -0.123120313199425402E+01   -0.806976659584259792E+01    0.696839056602167339E+01   -0.268613491127139348E+01   -0.224209270730803301E+01    0.974453225696053416E+00    0.306213726380603291E+00   -0.264521793960461400E+05
    0.289777616158205298E+01    0.178015967602892962E-01    0.968091290425251105E+00    0.745821553591064380E-02    0.143601771058370103E+00   -0.851423796489725504E+01    0.776767299031203518E+01   -0.108972085884831182E+01   -0.387013283533601360E+01    0.278411298188826617E+01   -0.119879158932264884E+01   -0.895668816924645839E+00    0.928302844516172243E+01   -0.441944543958168179E+00   -0.883720468493396361E+01    0.677217374101931835E+00   -0.112933111836591360E+01   -0.651287879034466055E+01    0.110450989955534737E+02   -0.237446869875835187E+01   -0.767725087049795007E+01    0.796374960834349999E+00   -0.587681332808391632E+00   -0.264520748772599363E+05
    0.291604345669876253E+01    0.123276090870622704E-01    0.750779017622104194E+00    0.223382965381115073E-02    0.186279309800748444E+00   -0.869438428836916621E+01    0.341774994317645575E+01    0.182079068269097721E+01   -0.145275628729057793E+01    0.225608691765526448E+01   -0.107702942430996407E+01   -0.772910570091879023E+00    0.811602424837121994E+01   -0.150449994334147297E+01   -0.294103025799573903E+01    0.631862783458701172E+00   -0.152072940862080186E+01   -0.861336158619470282E+01    0.118935880287707576E+02   -0.187949939013838208E+01   -0.898977865124570918E+01    0.708376581784636694E+00   -0.337824022804213531E+00   -0.264518256143318358E+05
    0.289525196394424578E+01    0.622320031299968424E-02    0.151183588429259008E+01    0.153590743833853516E-01    0.718732108262408742E-01   -0.728735257507779544E+01    0.483105020631199800E+01   -0.155315870620677776E+01   -0.641410624850496802E+01    0.236082764141751555E+01   -0.119451318939622242E+00   -0.817425148161204262E+00    0.967303206914595215E+01   -0.169138831949563917E+01   -0.618094286248443048E+01    0.705449361875369330E+00   -0.694893309643328960E+00   -0.877029044238700450E+01    0.916302482749310165E+01   -0.840464664708744813E+00   -0.483037144561490184E+01    0.860613845851434967E+00   -0.647290795627549542E+00   -0.264518071470900431E+05
