   -0.157798886299133301E+00    0.139803022146224976E+01    0.982873644828796245E+01    0.280759787559509277E+01   -0.396787123084068316E+01    0.263616526126861572E+01   -0.106746014952659607E+01   -0.111379048905194797E+15   -0.570378062280500497E+01    1
   -0.393788623809814453E+01    0.228025615215301514E+01    0.706330445408821017E+01    0.984179651737212779E+00   -0.267791963517665899E+01    0.347584992647171021E+01   -0.756866112351417542E+00   -0.111379048905194797E+15   -0.570711395613835482E+01    1
   -0.313206732273101807E+00    0.494203835725784302E+01    0.112072920113801935E+02   -0.872055202722549438E+00   -0.648735778927803075E+01    0.227190876007080078E+01   -0.364083290100097656E+00   -0.111379048905194797E+15   -0.571044728947168334E+01    1
    0.834045827388763428E+00    0.189930200576782227E+01    0.133309975147247322E+02    0.294265961647033691E+01   -0.821820649802684855E+01    0.239361470937728882E+01   -0.844398260116577148E+00   -0.111379048905194797E+15   -0.571378062280501098E+01    1
   -0.655920267105102539E+00    0.256940901279449463E+01    0.136322044461965568E+02    0.168902097940444929E+01   -0.112480788230896067E+01    0.186332625150680542E+01   -0.115334434807300568E+01   -0.111379048905194797E+15   -0.571711395613834394E+01    1
   -0.393437606096267700E+01    0.456389605998992920E+01    0.930425160527229167E+01    0.225370696187019348E+01   -0.514380746185779625E+01    0.109693562984466553E+01   -0.132091334462165833E+01   -0.111379048905194797E+15   -0.572044728947168135E+01    1
   -0.113513559103012085E+01    0.456027597188949585E+01    0.688977267444133723E+01    0.547154569625854847E+00   -0.779977455437183398E+01    0.269020426273345947E+01    0.225666612386703491E+00   -0.111379048905194797E+15   -0.572378062280502586E+01    1
   -0.542035400867462158E+00    0.240565478801727295E+01    0.138372628986835480E+02   -0.271198970079421997E+01   -0.966947425007820094E+01    0.337327760457992554E+01   -0.267602354288101196E+00   -0.111379048905194797E+15   -0.572711395613835883E+01    1
   -0.464227819442749023E+01    0.383906126022338867E+01    0.217686390578746769E+01   -0.233055050373077410E+01   -0.736655292212963175E+01    0.165588152408599854E+01   -0.750907585024833679E+00   -0.111379048905194797E+15   -0.573044728947169002E+01    1
   -0.670202553272247314E+00   -0.195315122604370117E+01    0.211560672521591187E+01    0.237643465399742126E+01    0.145225261747837031E+01    0.348836761713027954E+01    0.453561574220657349E+00   -0.111379048905194797E+15   -0.573378062280501766E+01    1
    0.194553780555725098E+01    0.275155872106552124E+01    0.131116924703121178E+02    0.129214098453521764E+01    0.754561665654181368E+00    0.272418195009231567E+01   -0.386902987957000732E-01   -0.111379048905194797E+15   -0.573711395613834529E+01    1
   -0.213901746273040771E+01    0.426467597484588623E+01    0.113778674900531769E+02    0.286447186470031756E+01    0.131938853859900007E+00    0.739823997020721436E+00    0.588692873716354370E-01   -0.111379048905194797E+15   -0.574044728947167915E+01    1
   -0.101152169704437256E+01    0.334295362234115601E+01    0.722156458497047371E+01    0.157937708497047424E+01   -0.989927831292153115E+00    0.259506756067276001E+01   -0.101747128367424011E+01   -0.111379048905194797E+15   -0.574378062280501744E+01    1
   -0.980081975460052490E+00    0.281991928815841675E+01    0.141783852964639649E+02   -0.286823812127113342E+01   -0.500370785593986511E+01    0.335249799489974976E+01   -0.121617402136325836E+01   -0.111379048905194797E+15   -0.574711395613836196E+01    1
    0.100054562091827393E+00    0.372273474931716919E+01    0.767447220981120992E+01    0.136134285330772453E+01   -0.497369826436042839E+01    0.246187263727188110E+01    0.151020869612693787E+00   -0.111379048905194797E+15   -0.575044728947169581E+01    1
   -0.300962024927139282E+01    0.349371790885925293E+01    0.131166957974433878E+02    0.187114869356155378E+01   -0.158436091542244029E+01    0.103836047649383545E+01   -0.340432509779930115E+00   -0.111379048905194797E+15   -0.575378062280501634E+01    1
    0.929858088493347168E-01    0.284511417150497437E+01    0.138528996467590311E+02    0.221056493520736730E+01   -0.373280606865882891E+01    0.179936146736145020E+01    0.224868923425674438E+00   -0.111379048905194797E+15   -0.575711395613834398E+01    1
    0.504218101501464844E+00    0.412257522344589233E+01    0.134722515821456916E+02    0.124196785092353856E+01    0.114216727018355613E+00    0.167468237876892090E+01   -0.155823399126529694E+01   -0.111379048905194797E+15   -0.576044728947168139E+01    1
   -0.323863750696182251E+01    0.376055568456649780E+01    0.659263200759887624E+01    0.159063730239868217E+01   -0.976357296705245936E+01    0.313040429353713989E+01    0.235895216464996338E+00   -0.111379048905194797E+15   -0.576378062280501613E+01    1
