    0.159948480270390991E-01    0.105465323007643375E+01   -0.631797669682254764E+04
    0.176087621283199103E-01    0.100815895064209649E+01   -0.631639055212480889E+04
    0.764511708056864192E-02    0.109424644402203630E+01   -0.631627869269555322E+04
    0.107133555714946857E-01    0.107248282872962419E+01   -0.631561562511477405E+04
    0.711398592766949826E-02    0.108953641304961901E+01   -0.631508329962065454E+04
    0.327506859324971835E-02    0.990671501544488797E+00   -0.631485125457270533E+04
    0.124560415955095212E-01    0.993003755649769948E+00   -0.631477127583623769E+04
    0.629935115905497570E-02    0.109152047309023836E+01   -0.631473594802602565E+04
    0.139322124948915993E-01    0.102629859308447680E+01   -0.631432312049297343E+04
    0.161408767327416510E-02    0.996882448398694665E+00   -0.631415104306526428E+04
    0.100468532355195931E-01    0.106450488366244511E+01   -0.631415082158107725E+04
    0.512507251511301262E-02    0.109348008709609235E+01   -0.631412974045266856E+04
    0.149452150361076199E-02    0.110946754697446415E+01   -0.631397863899443109E+04
    0.134404909753534606E-01    0.102067106709700961E+01   -0.631396374853590987E+04
    0.107497923150644114E-01    0.997359372469672767E+00   -0.631395289873358797E+04
    0.130005449921274628E-01    0.101892824056305220E+01   -0.631373436701172341E+04
    0.922093666657512918E-02    0.997220047354014261E+00   -0.631368333618305587E+04
    0.127573505988761507E-01    0.101576083654409999E+01   -0.631365186462936799E+04
    0.820596405463164605E-02    0.996538983987469207E+00   -0.631363925724179808E+04
    0.741593980039687191E-02    0.996378357638594392E+00   -0.631360461142493023E+04
    0.674748388402826929E-02    0.997431113040549877E+00   -0.631344878186077131E+04
    0.121067243335099793E-01    0.101692277666479924E+01   -0.631332897712835893E+04
    0.210912427578485023E-02    0.100111317291314084E+01   -0.631332629947571513E+04
    0.536741015220726131E-03    0.100373626512652114E+01   -0.631326886562238906E+04
    0.109471025368062021E-01    0.104497024516573744E+01   -0.631321023338389841E+04
    0.229145022638743701E-02    0.110081421963129888E+01   -0.631319391129532778E+04
    0.670913352793517381E-02    0.999817585079909144E+00   -0.631315256233638866E+04
    0.934368065125741609E-02    0.100296649227281254E+01   -0.631315244667303523E+04
    0.455306153725818907E-02    0.100049659900706533E+01   -0.631309265614958349E+04
    0.214079046294693648E-02    0.110077374628788882E+01   -0.631308768064723881E+04
    0.114063591130185542E-01    0.101536813975876106E+01   -0.631306563380200805E+04
    0.111445947145074713E-01    0.103785463690323954E+01   -0.631300637703182565E+04
    0.204767589805586675E-02    0.110052048259932711E+01   -0.631299006783823097E+04
    0.218473220074572169E-02    0.100321815212700693E+01   -0.631298731728574603E+04
    0.158739417123746106E-02    0.110248259998309783E+01   -0.631297056952084040E+04
    0.101864921040899260E-01    0.100837508878826387E+01   -0.631295986985105810E+04
    0.984577769403062637E-02    0.100708770255666069E+01   -0.631294963986476705E+04
    0.657457832702671970E-03    0.100557513123327591E+01   -0.631294253404764640E+04
    0.976933636091789452E-02    0.100694287843663388E+01   -0.631293974352875830E+04
    0.107567416850402262E-01    0.101248574990654339E+01   -0.631292526072026067E+04
    0.759912857989838465E-02    0.100253742918952993E+01   -0.631291764619231617E+04
    0.103118933884513344E-01    0.104668474703924330E+01   -0.631291026943472934E+04
    0.503164854386284333E-02    0.100175609425913748E+01   -0.631290164021593228E+04
    0.109868986352329428E-01    0.103741135836546494E+01   -0.631290045711638777E+04
    0.706059437711902427E-02    0.107275805019043369E+01   -0.631289842817308181E+04
    0.972679860747643378E-02    0.105218951943005212E+01   -0.631288038648815291E+04
    0.865024074953990411E-02    0.100467619154091370E+01   -0.631286993284440450E+04
    0.170744345509681213E-02    0.110091621368825887E+01   -0.631282509235854377E+04
    0.101770406474273861E-01    0.101116845846107628E+01   -0.631279592930107083E+04
    0.804315701862288665E-02    0.100500066252874798E+01   -0.631273774660036634E+04
    0.104236593660093288E-01    0.101415173785404411E+01   -0.631273597676655027E+04
    0.831431816959852382E-02    0.106202185504436586E+01   -0.631271636381372991E+04
    0.323028531646673590E-02    0.100430884858822944E+01   -0.631268402133848485E+04
    0.106862969959089869E-01    0.103534059150996582E+01   -0.631267401654768037E+04
    0.355623794406948650E-02    0.100461686053405885E+01   -0.631261144507051904E+04
    0.256317830394756693E-02    0.100552790334175080E+01   -0.631259467624620720E+04
    0.104213310046637562E-01    0.103765307096218695E+01   -0.631259259922915135E+04
    0.442738310425933122E-02    0.108542797648452805E+01   -0.631257147634906596E+04
    0.724084473718842204E-02    0.106785345331393811E+01   -0.631253649154419054E+04
    0.755593346702468881E-02    0.106539572878552269E+01   -0.631251819897908354E+04
    0.903754542994026364E-03    0.100800897027364345E+01   -0.631251788587386545E+04
    0.885583712871572740E-02    0.105421835972959754E+01   -0.631247464474464687E+04
    0.392934038840601473E-03    0.100906201599970125E+01   -0.631247186425879954E+04
    0.103799464686543871E-01    0.102349026227498996E+01   -0.631245986971991988E+04
    0.986103362678944668E-02    0.101655888307357367E+01   -0.631244218212621217E+04
    0.868188256485430063E-02    0.105503983236365473E+01   -0.631242314265940877E+04
    0.102576131988713626E-01    0.103383220362227579E+01   -0.631241863101340732E+04
    0.102725243948138551E-01    0.103234854038111412E+01   -0.631240467978652214E+04
    0.512806763954847932E-02    0.107997204009208136E+01   -0.631240027672320775E+04
    0.534023942942435381E-02    0.100598639583707739E+01   -0.631239098135738823E+04
    0.101434693789781462E-01    0.103456553872180734E+01   -0.631237332228460309E+04
    0.837501507865937890E-02    0.105695346169046744E+01   -0.631236679272885976E+04
    0.585466411869391135E-02    0.107525012842359291E+01   -0.631236570527565800E+04
    0.650244203896468542E-02    0.100719612769435174E+01   -0.631233482141967215E+04
    0.101168210179093162E-01    0.102689842829403832E+01   -0.631231275584516607E+04
    0.532469488253474021E-02    0.100670654894866818E+01   -0.631231049365232411E+04
    0.845909566053621408E-02    0.101219407596051547E+01   -0.631225874945182477E+04
    0.334547194472768154E-02    0.100750355561476179E+01   -0.631225443030106908E+04
    0.285108395232911132E-02    0.100790641852870144E+01   -0.631224344687205939E+04
    0.978006959694409372E-02    0.103518247343824132E+01   -0.631220150559673584E+04
    0.567303574266018757E-03    0.101075151056511103E+01   -0.631219098641191977E+04
    0.428760389380877620E-02    0.108281500683024579E+01   -0.631218225513333346E+04
    0.290147824430434312E-02    0.109013235355041127E+01   -0.631216898904891059E+04
    0.554360614678383289E-02    0.100821200585282211E+01   -0.631215939237112343E+04
    0.881410262397786665E-02    0.104905583892223864E+01   -0.631215258550819181E+04
    0.944914165279863924E-02    0.102144686466893386E+01   -0.631213206805482423E+04
    0.363732752958747813E-02    0.100840437173174924E+01   -0.631212712702419776E+04
    0.836552536001527146E-02    0.105313978588450907E+01   -0.631211769904271478E+04
    0.266591163446308144E-02    0.109087512097628037E+01   -0.631211412081100207E+04
    0.965184142112902356E-02    0.103047580275335426E+01   -0.631209762694349956E+04
    0.876152567236449485E-02    0.101668691270391265E+01   -0.631208544765186070E+04
    0.360635627473632810E-02    0.108539254092721160E+01   -0.631204955187800169E+04
    0.732859751673291520E-02    0.106119143162213359E+01   -0.631204100792866939E+04
    0.912359382290513048E-02    0.104193766213516215E+01   -0.631203056383777675E+04
    0.950136057282347304E-02    0.103082339994052852E+01   -0.631203047765717383E+04
    0.880986685378285644E-02    0.101833679800779309E+01   -0.631202506515794721E+04
    0.869995215193546112E-02    0.104769361845132791E+01   -0.631202440094694521E+04
    0.277379801854181051E-02    0.108952833791511727E+01   -0.631201937838440608E+04
    0.369425548122517692E-03    0.110089909794249019E+01   -0.631200640704219040E+04
    0.901779966091106715E-02    0.102084879805784112E+01   -0.631199755212245873E+04
    0.607838544185346826E-02    0.101056089655540893E+01   -0.631197434917533974E+04
    0.748106247137156517E-02    0.101322921291419465E+01   -0.631197374378372388E+04
    0.384881404661008460E-02    0.108328460255415426E+01   -0.631196411504828939E+04
    0.634064184403405721E-02    0.106739804898337542E+01   -0.631193901634201666E+04
    0.213895339807019429E-02    0.101088542881993915E+01   -0.631193522576976466E+04
    0.847779880310357489E-02    0.104832409068723575E+01   -0.631193163132939299E+04
    0.632910835418905564E-02    0.106725420892883616E+01   -0.631192020628317641E+04
    0.830332166588149817E-02    0.105004667065896196E+01   -0.631191720901996723E+04
    0.390330124870572927E-02    0.108245293135887244E+01   -0.631190756298619726E+04
    0.488069555280858970E-02    0.107664352584548850E+01   -0.631190166107413552E+04
    0.668904527479818618E-02    0.101284378539373687E+01   -0.631186108833093840E+04
    0.851838819016512844E-02    0.102026153862046054E+01   -0.631185569753864547E+04
    0.834934073203787153E-02    0.101907735158331292E+01   -0.631185393659572765E+04
    0.631633120884145510E-02    0.101240785872244232E+01   -0.631184216493319491E+04
    0.824277656996853791E-02    0.104896270672010150E+01   -0.631183350106938087E+04
    0.709155318835237233E-02    0.105994412609370570E+01   -0.631181491178637043E+04
    0.386261411507652285E-02    0.108174909922503670E+01   -0.631180901156328127E+04
    0.336837669535178848E-02    0.108442468013770799E+01   -0.631179973499496373E+04
    0.778678845877442405E-03    0.101343750576434721E+01   -0.631178931692005244E+04
    0.782317792675658007E-02    0.105216508334130809E+01   -0.631176067996961137E+04
    0.713339713146246166E-03    0.101379518948305880E+01   -0.631175334702015880E+04
    0.806526322758510834E-02    0.104897590999836998E+01   -0.631173945930980972E+04
    0.727919909394536893E-02    0.101614162739572733E+01   -0.631173847126821966E+04
    0.831311981718171368E-02    0.104507426924760427E+01   -0.631171620679167972E+04
    0.827369783552035776E-02    0.104543035948213969E+01   -0.631170842672900744E+04
    0.372092781976308355E-02    0.101210835394908005E+01   -0.631170437374704397E+04
    0.767807377287772416E-02    0.105209422206026515E+01   -0.631167877497953759E+04
    0.754783397036705613E-02    0.101824038458846111E+01   -0.631167833081585923E+04
    0.865773946750629693E-02    0.103059097918539422E+01   -0.631167112167763571E+04
    0.380732579870632088E-03    0.101509298270912085E+01   -0.631164047476176802E+04
    0.964393434928437362E-03    0.109522614744141089E+01   -0.631163870716182828E+04
    0.714528855853533047E-02    0.101741169926828112E+01   -0.631163153215455350E+04
    0.531767792215278971E-02    0.101375529526794872E+01   -0.631161389847296778E+04
    0.717770925943527318E-04    0.101576277548795391E+01   -0.631160777970070649E+04
    0.794647835112666408E-02    0.104689110381252082E+01   -0.631159433181823260E+04
    0.809768118841907442E-02    0.102428288276163326E+01   -0.631158179783904870E+04
    0.123632225948181167E-02    0.109339159588891710E+01   -0.631157556189832121E+04
    0.116086861204540092E-02    0.101471100437474315E+01   -0.631157399827113295E+04
    0.442068538416497039E-02    0.107598304708628767E+01   -0.631156812313745559E+04
    0.565237138380375852E-02    0.106771808927040368E+01   -0.631156440397066126E+04
    0.563815262876200558E-02    0.101480649347716900E+01   -0.631155933283222839E+04
    0.310634940989581911E-02    0.108357021876599213E+01   -0.631155690645413870E+04
    0.671470223002970830E-02    0.101734583280365443E+01   -0.631154585806034811E+04
    0.671211440417169864E-03    0.109575214498482554E+01   -0.631153805405603816E+04
    0.809160696855384248E-02    0.104236749081292190E+01   -0.631152788246088585E+04
    0.817949763617504925E-02    0.104038217932971166E+01   -0.631152604540991615E+04
    0.785136911006295915E-02    0.104628213277155857E+01   -0.631152513116815680E+04
    0.813727723454641359E-02    0.102730583220440996E+01   -0.631151805839190729E+04
    0.109948418822134559E-02    0.109347168091405345E+01   -0.631150862793704437E+04
    0.707691230688668130E-02    0.105499099295811449E+01   -0.631150695705191447E+04
    0.621923304477059111E-02    0.106249025650719453E+01   -0.631149777152892784E+04
    0.859280596160146449E-03    0.109446690243224909E+01   -0.631149111481279760E+04
    0.233552928004973842E-02    0.108707636332916002E+01   -0.631148822164606372E+04
    0.390072833786034171E-02    0.101426853620963908E+01   -0.631148356633060666E+04
    0.403486771143654870E-02    0.107737436712504220E+01   -0.631147691601695260E+04
    0.809459317210333221E-02    0.102879944275656188E+01   -0.631147494041316986E+04
    0.179262894054757829E-02    0.108961074207562580E+01   -0.631145913686131462E+04
    0.687511764042981685E-02    0.105608664776192462E+01   -0.631145899565264790E+04
    0.458073147304990675E-02    0.107375077025577559E+01   -0.631145870472320985E+04
    0.357557373232293783E-02    0.107978166327524749E+01   -0.631144521113845894E+04
    0.809460947770169331E-02    0.103149011615896269E+01   -0.631144151718930516E+04
    0.621216568925152517E-02    0.106123403572830632E+01   -0.631141063434960051E+04
    0.742071097311958541E-02    0.102331257450863400E+01   -0.631140903591456845E+04
    0.794990477969397501E-02    0.102966698456490624E+01   -0.631140858266132727E+04
    0.620033112880982295E-02    0.101801178847122187E+01   -0.631140631882592879E+04
    0.540395536376816685E-02    0.106747059968575186E+01   -0.631140613127516735E+04
    0.711699939873066539E-02    0.102152258668114237E+01   -0.631140465336180114E+04
