Nested Sampling Global Log-Evidence           :   -0.885956454013877556E+04  +/-    0.212094248301635396E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.885956454013877556E+04 +/-    0.212094248301635396E+00
Local Log-Evidence   -0.885956454013877556E+04 +/-    0.212094248301635396E+00

Dim No.       Mean        Sigma
   1    0.214545069036028435E+00    0.816335838800398214E-02
   2   -0.558825120628884520E+01    0.400286489240122223E+00
   3    0.572398915067118796E+01    0.270888889497632768E+01
   4   -0.199180483609390890E+00    0.138899930836262420E+01
   5   -0.424677461125165490E+01    0.336780023655625493E+01
   6    0.957804816594616026E+00    0.161345909513623764E+00
   7   -0.591221393493883141E+00    0.651332329002856203E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.212810725682529567E+00
   2   -0.550686980343117405E+01
   3    0.397645610287891005E+01
   4    0.203011558621845722E+00
   5   -0.693943498381592683E+01
   6    0.901166565063072911E+00
   7   -0.124117479578009937E+01

MAP Parameters
Dim No.        Parameter
   1    0.212810725682529567E+00
   2   -0.550686980343117405E+01
   3    0.397645610287891005E+01
   4    0.203011558621845722E+00
   5   -0.693943498381592683E+01
   6    0.901166565063072911E+00
   7   -0.124117479578009937E+01
