    0.430275315193830443E-01    0.168765941082225680E-01    0.287573979456734745E-03   -0.808824494475818945E+01    0.860531509501169012E+01    0.991907018067132995E+00   -0.213102679318073740E+01    0.103493885101060212E+01   -0.167322420873982836E+01   -0.743237930545836753E+04
    0.196023299285433550E-01    0.373405040312347059E-01    0.284839348896469605E-03   -0.791585985718918472E+01    0.496148295105539994E+01    0.107526241755207685E+01   -0.403839743297307496E+01    0.778485667733375020E+00   -0.163035450749984823E+01   -0.743112293510690961E+04
    0.133684462287930114E-01    0.339087388585354380E-01    0.292048396944751963E-03   -0.766084152901898463E+01    0.725896930583353672E+01    0.832238972347292716E+00   -0.312781283770460572E+01    0.100414059740183692E+01   -0.181180193046900673E+01   -0.743084966782088486E+04
    0.230230848325431725E-01    0.290251857509218267E-01    0.291217207947073976E-03   -0.807997815751721049E+01    0.442541288375973974E+01    0.184709199462987339E+01   -0.517371025133901963E+01    0.659451773755673987E+00   -0.118849799623690666E+01   -0.742954336443982174E+04
    0.193013198585490486E-01    0.295186129795423496E-01    0.293529259000734489E-03   -0.807290820752584359E+01    0.277007750987712864E+01    0.172258655890321855E+01   -0.402661294522974345E+01    0.574646706026988419E+00   -0.122085709853256219E+01   -0.742923555316748752E+04
    0.206714666398889052E-01    0.311428266323697106E-01    0.289595635236231802E-03   -0.832049210035588160E+01    0.476577262082572162E+01    0.213844186733154107E+01   -0.418926937883091366E+01    0.814826307697673502E+00   -0.131311466556198786E+01   -0.742907506245054083E+04
    0.139356513308987687E-01    0.384934420488894369E-01    0.285656794171836818E-03   -0.791715803568969623E+01    0.651274974091560743E+01    0.108741265226595818E+01   -0.430976269399432255E+01    0.972863566500192567E+00   -0.166498188293053007E+01   -0.742891061923775760E+04
    0.740464246336182148E-02    0.369516628807567554E-01    0.291681895707634814E-03   -0.807325663267898541E+01    0.508647145541881240E+01    0.148578749421943002E+01   -0.290261467302631004E+01    0.100136213487276726E+01   -0.179554940944485053E+01   -0.742887627305877868E+04
    0.200170059987615223E-01    0.342614023453645181E-01    0.286355136350502902E-03   -0.783780258345794323E+01    0.678624086083487477E+01    0.776027020543930579E+00   -0.233948703530619717E+01    0.100449344251554828E+01   -0.181988548862038457E+01   -0.742872882571150330E+04
    0.140713313383249890E-01    0.322287323566140260E-01    0.292571933309855115E-03   -0.783278554118175130E+01    0.698401796928194774E+01    0.105178924807932184E+01   -0.301928988965193312E+01    0.103766054415454900E+01   -0.180406215301922712E+01   -0.742871238192188957E+04
    0.235143073893919995E-01    0.319113014858219760E-01    0.286469419798391007E-03   -0.781094733714531131E+01    0.633478076018513825E+01    0.803456221260571812E+00   -0.303482680454815590E+01    0.910840710474095205E+00   -0.162834298263353916E+01   -0.742811109287760155E+04
    0.203759333459867971E-01    0.306563644491475093E-01    0.290351285028872736E-03   -0.816690539827696682E+01    0.483111086183636829E+01    0.199620010266272185E+01   -0.525194048683876780E+01    0.727602859716742656E+00   -0.125625468824537911E+01   -0.742799298559406816E+04
    0.235646528875482625E-01    0.283327814864068085E-01    0.290264644887513979E-03   -0.780589013473503535E+01    0.722704442754945120E+01    0.908506620388878972E+00   -0.306680356904990337E+01    0.938899095890159963E+00   -0.159074879216547860E+01   -0.742799104629943577E+04
    0.145282248918017654E-01    0.293104705990365859E-01    0.296395916446174235E-03   -0.813082383611628323E+01    0.543619475200279290E+01    0.968184465276204609E+00   -0.286786493444320900E+01    0.941644036585025823E+00   -0.179335661349564601E+01   -0.742794997589007562E+04
    0.189985132067844592E-01    0.267584062994756476E-01    0.295355487909716935E-03   -0.767653853962616850E+01    0.607578759923328349E+01    0.823074196117365986E-01   -0.170164824605614129E+01    0.969829379515135370E+00   -0.173502062513919331E+01   -0.742789570548500433E+04
