Nested Sampling Global Log-Evidence           :   -0.258961839142545468E+05  +/-    0.196849849488597906E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.258961839142545468E+05 +/-    0.196849849488597906E+00
Local Log-Evidence   -0.258961839142545468E+05 +/-    0.196849849488597906E+00

Dim No.       Mean        Sigma
   1    0.133744293884228167E+02    0.665737402031173209E-01
   2    0.160553024887572782E+00    0.440792328431483318E-01
   3    0.798719738282829050E+00    0.166966614488097603E+00
   4   -0.774467933691985433E+01    0.149026593569049015E+01
   5    0.901670677083452610E+01    0.343708285162941607E+01
   6   -0.790420981800469158E+00    0.183721813107187049E+01
   7   -0.401794785680992650E+01    0.336659270943791222E+01
   8    0.106494575695115001E+01    0.402551356792623938E+00
   9   -0.640817609077921735E+00    0.631552999468485199E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.133852678331407766E+02
   2    0.137765437944722735E+00
   3    0.346275926297848202E+00
   4   -0.482750391982284111E+01
   5    0.934133852455436653E+01
   6   -0.326810842296561965E+01
   7   -0.716529791813462857E+01
   8    0.718093349411851323E+00
   9   -0.276625186741471962E+00

MAP Parameters
Dim No.        Parameter
   1    0.133852678331407766E+02
   2    0.137765437944722735E+00
   3    0.346275926297848202E+00
   4   -0.482750391982284111E+01
   5    0.934133852455436653E+01
   6   -0.326810842296561965E+01
   7   -0.716529791813462857E+01
   8    0.718093349411851323E+00
   9   -0.276625186741471962E+00
