

    0.270713283456754057E-98    0.130488852623105504E+05    0.110807767117969824E+01   -0.974629819863583791E+01    0.127757331818231066E+02   -0.111362853470438861E+01    0.121796499796053226E+01    0.308837381836317793E+01   -0.992078712810458452E+00
    0.803553734778377313E-98    0.130467026280585869E+05    0.110691418885152881E+01   -0.633880439146619068E+01    0.531325616926873412E+01   -0.133754920109634856E+01    0.145002203980196143E+01    0.217464925983519741E+01   -0.157718719616037029E+01
    0.935234682576111672E-98    0.130463924545191803E+05    0.110822435431766309E+01   -0.346935076067076675E+01    0.113487363500800882E+02   -0.207142226099224835E+01   -0.529298568586701101E+01    0.532612524518126129E+00   -0.100288654879792238E+01
    0.166499806346994507E-97    0.130452322243642520E+05    0.105335786375797813E+01   -0.211234283570457837E+01    0.342667875511517117E+01    0.265102863512367293E+01   -0.315970489608410965E+01    0.929081997589187192E+00   -0.168341083453931484E+01
    0.744106603409050196E-97    0.130422311773728215E+05    0.110815590620040894E+01   -0.897927016019821167E+01    0.101616336911916711E+02    0.152380847334861791E+01    0.641763579845427756E+00    0.158730798959732056E+01   -0.122848120331764221E+01
    0.169673099468096879E-95    0.130359707916685929E+05    0.116132796525721727E+01   -0.148416468728521522E+01    0.827171985501503571E+01    0.612970947589248638E-01   -0.305913476577632171E+01    0.187690318396666767E+01    0.438012878019684582E+00
    0.271350197820818355E-95    0.130350250518258854E+05    0.118336587851202069E+01   -0.857939952584870724E+01    0.137158983661491156E+02   -0.265585200295911328E+01   -0.451750768806525738E+01    0.328876759742716729E+01   -0.165501397221657909E+01
    0.101564570378552257E-93    0.130277734757311464E+05    0.118681583087739639E+01   -0.224398436073963303E+01    0.677506642558965755E+01    0.395121689984453184E+00   -0.102746841630647445E+01    0.115775830262278667E+01    0.155567528264417110E+00
    0.649602449902551113E-93    0.130240554774591601E+05    0.110762144817892239E+01   -0.652970690751131766E+01    0.132527716870373489E+02   -0.236312899389284237E+00   -0.897056534993815902E+01    0.169833204312208852E+01    0.469287079268258633E+00
    0.790620611972205663E-93    0.130236558954693264E+05    0.110632900125607314E+01   -0.496544234410834218E+01    0.495228649568335300E+01   -0.133716954344035877E+01   -0.100862020525296181E+01    0.123815836125367462E+01   -0.591497806225996126E+00
    0.440834723642584737E-91    0.130156071848165739E+05    0.110987679552427831E+01   -0.808173444123348972E+01    0.939533070258407577E+01   -0.196970150809027156E+01   -0.951660123534195534E+01    0.183059585417987347E+01   -0.135771233002428970E+01
    0.653423273011262335E-91    0.130148134079739593E+05    0.118212816093180084E+01   -0.818391656319433913E+01    0.597303540470489125E+01   -0.450849597744892083E+00   -0.264930958845264541E+01    0.283357367180443109E+01   -0.137341215534567174E+01
    0.120232534449873923E-90    0.130135871660454595E+05    0.110594931210507497E+01   -0.383079580395699448E+01    0.517453066655672345E+01    0.103839795613220875E+01   -0.974530882228549622E+01    0.107842396572813026E+01    0.175032420838868497E+00
    0.128210604869182805E-90    0.130134520061636395E+05    0.118203763253734984E+01   -0.780788864339690214E+01    0.587145512725019003E+01   -0.282219479644381099E+01   -0.861439447406510794E+01    0.228700894093516638E+01   -0.844114655908012712E+00
    0.805360288477737961E-90    0.130097701085404424E+05    0.118544318807234994E+01   -0.282185302457314791E+01    0.654695289374174472E+01    0.167302925484801968E+01   -0.724391910290160990E+01    0.134684525633735275E+01   -0.133394848695011037E+01
    0.122428296243934371E-89    0.130089258001253766E+05    0.111042043169673210E+01   -0.458687299352038735E+01    0.136145269709148877E+02   -0.708082432606550682E+00   -0.930683083377846110E+01    0.887746862538941972E+00   -0.166134697870144121E+00
    0.168195967728703256E-89    0.130082839249540066E+05    0.110946774340431187E+01   -0.532808818562398390E+01    0.264195474993840307E+01    0.885257442615752232E+00    0.168720773557929249E+01    0.627668578114666476E+00   -0.160292247883497674E+01
    0.590000114616291623E-89    0.130057672723733631E+05    0.118155549179166108E+01   -0.943374097145083113E+01    0.551238845954607370E+01    0.264457789724010084E+01   -0.754691190611837737E+01    0.156965011428544177E+01   -0.125662627634607826E+01
    0.634905689945450594E-89    0.130056138982328412E+05    0.111771930485554982E+01   -0.276732722507001938E+01    0.855096634100697273E+01   -0.173761107946321669E+01   -0.860886446555807083E+01    0.298861257170728711E+01   -0.113946669834231606E+01
    0.205749119387920196E-88    0.130032556991972942E+05    0.110265612986281791E+01   -0.368086199430683525E+01    0.138621279441525687E+02    0.700846815420494096E+00   -0.177322150314096127E+01    0.286210106216857341E+01   -0.883149331822891681E+00
    0.207361484898230323E-88    0.130032334205014922E+05    0.118452787754518063E+01   -0.506519709162893061E+01    0.929550187107094139E+01    0.144091764983206971E+01   -0.426731513072956048E+01    0.225476996321731660E+01   -0.113706699736365247E+01
    0.300985480575762079E-88    0.130024815569304465E+05    0.111848324958526746E+01   -0.254467428026113307E+01    0.100432267985625607E+02   -0.203164215806214221E+01   -0.266853181967899289E+01    0.284063961296665823E+01   -0.383780177903730868E+00
    0.337320951997759691E-88    0.130022469446024861E+05    0.118161276912175595E+01   -0.332079496446305189E+01    0.792827456571664690E+01    0.174111816361671945E+01    0.165140080245608445E+00    0.807991543880381080E+00    0.772099603920293198E-01
    0.588212900923220607E-88    0.130011281697321738E+05    0.118128996420657018E+01   -0.758636646578090357E+01    0.137984064735643663E+02   -0.539198928574812442E+00   -0.716213860548490544E+01    0.222268653070146893E+01   -0.707515487912424801E+00
    0.292850065407995230E-87    0.129979111892852779E+05    0.111135937138595065E+01   -0.966541571317101678E+01    0.739184908852787625E+01   -0.165078422003840597E+00   -0.168095165568243488E+01    0.146103362713414953E+01   -0.164112863125352515E+01
