Nested Sampling Global Log-Evidence           :   -0.256171870916446896E+05  +/-    0.934878955052689947E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.256171870916446896E+05 +/-    0.934878955052689947E-01
Local Log-Evidence   -0.256171870916446896E+05 +/-    0.934878955052689947E-01

Dim No.       Mean        Sigma
   1    0.133793844184860404E+02    0.552577635447534105E-01
   2    0.139504141832110129E+01    0.900402390854395329E+00
   3    0.854855551791441926E+01    0.342374794276294292E+01
   4   -0.190362191481533238E+01    0.135034644483542210E+01
   5   -0.115904851897984651E+01    0.165627975591606624E+01
   6    0.725626331150816206E+00    0.124601067593651846E+00
   7   -0.607107338767951532E+00    0.632667645131506418E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.133829449588437619E+02
   2    0.942612025711791757E-01
   3    0.140223958744716661E+02
   4    0.130650628483001796E+01
   5   -0.125733228433848820E+01
   6    0.103018754056960393E+01
   7   -0.449806414202402305E+00

MAP Parameters
Dim No.        Parameter
   1    0.133829449588437619E+02
   2    0.942612025711791757E-01
   3    0.140223958744716661E+02
   4    0.130650628483001796E+01
   5   -0.125733228433848820E+01
   6    0.103018754056960393E+01
   7   -0.449806414202402305E+00
