    0.887599981566061680E+00    0.118880979556944646E-04   -0.523953826221952035E+01    0.126511036510286559E+02   -0.160554470404746152E+01   -0.723851803343424027E+01    0.978585628135737573E+00   -0.749803659068630779E-01   -0.121163900374414388E+05
    0.875335411265539931E+00    0.129510426117153259E-04   -0.547824804200362347E+01    0.103825656069216556E+02   -0.207899842391323197E+00   -0.426410324863499390E+01    0.102025550213670169E+01   -0.110768989291727893E+01   -0.121119199808644844E+05
    0.894260539980810898E+00    0.533152397951117969E-05   -0.585541268071808307E+01    0.129132530952121769E+02    0.604576513648599878E+00   -0.798334643009652822E+01    0.115717726765846485E+01    0.667966755988804728E-01   -0.121114447597446651E+05
    0.926063606964762420E+00    0.314289272141601449E-04   -0.540778899110364542E+01    0.125907369370286126E+02   -0.175787452062810168E+01   -0.157504630895306086E+01    0.108250465426630438E+01   -0.522832712872599803E+00   -0.121114272105136752E+05
    0.878414540918405207E+00    0.281148954145044060E-04   -0.552740514098512037E+01    0.474058742983319714E+01    0.400250036084512928E-01   -0.868620479885086283E+01    0.948568483090277192E+00   -0.165889903346034684E+01   -0.121113114506402999E+05
    0.948230044171117337E+00    0.132074929208871627E-04   -0.503788355668539189E+01    0.331999011045715653E+01   -0.203589255019322479E+01   -0.600348205728206796E+01    0.658107063682034088E+00   -0.461455618050357730E+00   -0.121111239059932832E+05
    0.929495244838558832E+00    0.146507201396567390E-04   -0.509411406813192080E+01    0.116952241339370495E+02   -0.287408657226519759E+01   -0.238047180064907327E+01    0.950534871969241579E+00    0.512985440527971015E-01   -0.121108894449688614E+05
    0.932125423703611511E+00    0.280552730593126131E-04   -0.541176282741363579E+01    0.129282954075335219E+02   -0.213808722698277887E+01   -0.170337680816502868E+01    0.108893442050249112E+01   -0.127574709138722486E+01   -0.121107997842340283E+05
    0.900550922349277250E+00    0.330072916163868044E-04   -0.546014648857281948E+01    0.670657015507668142E+01   -0.100536356966154350E+01   -0.252346674881256661E+01    0.963836699863950486E+00    0.428857531655154389E+00   -0.121106977749918969E+05
    0.906616688291339345E+00    0.310891856077725800E-04   -0.564653259105688310E+01    0.865864269521247820E+01   -0.645005128599467348E-01   -0.870921662781010575E+01    0.108459507912349573E+01   -0.121872617082910639E+01   -0.121105416328830743E+05
    0.893669927719673129E+00    0.307634768143586637E-04   -0.549217536522867000E+01    0.768555675492734558E+01   -0.990366771832032589E+00    0.245674269323373551E+00    0.100132502733795303E+01   -0.922601788789852550E+00   -0.121104111357609145E+05
    0.932138384829317213E+00    0.268906138515214818E-04   -0.535276961187808720E+01    0.373859597062694249E+01   -0.532929365039458869E+00   -0.319171051334006250E+00    0.794150801649515348E+00   -0.149509081107183950E+01   -0.121103085227254269E+05
    0.929921081755753165E+00    0.295004088460335245E-04   -0.555721548144568800E+01    0.439789011329282964E+01   -0.149573088674046595E+01   -0.588553487488564997E+01    0.987809695238353380E+00   -0.686244324364010838E+00   -0.121100358613069257E+05
    0.904741439071923281E+00    0.151541965109456648E-04   -0.505882457859543244E+01    0.616182430683705729E+01   -0.214661132898679385E+01   -0.524915120510284616E+01    0.831527246565065714E+00   -0.224464439887766209E+00   -0.121100327126414213E+05
    0.937463081745746107E+00    0.286043341748493652E-04   -0.589986037581283540E+01    0.953097263632676572E+01    0.582870276375992091E+00   -0.893443675884078914E+01    0.112780242173208101E+01   -0.102477430354404997E+01   -0.121099625825983694E+05
    0.902661034781784055E+00    0.210484205181229604E-04   -0.583938843942724617E+01    0.641589540292637217E+01    0.811104954015156032E+00   -0.353981927970477006E+01    0.106564263732775455E+01   -0.199934259305143303E+01   -0.121097927454221535E+05
    0.927064411234944652E+00    0.210010603822810041E-04   -0.531228663524053779E+01    0.892528733934962659E+01   -0.104146024829768402E+01   -0.732616442446695260E+01    0.982063168535269426E+00   -0.180287244724611884E+01   -0.121096272878495583E+05
    0.939465694975008314E+00    0.734468277366516760E-05   -0.589385927093257944E+01    0.103547496403592483E+02    0.919584884287517390E+00   -0.544860762391968834E+01    0.107393318003361937E+01   -0.410409681873154852E+00   -0.121095465002317324E+05
    0.873679573149939048E+00    0.215771215402000508E-04   -0.550299705454336596E+01    0.466248322772302970E+01   -0.742198123851296465E-01    0.562121768790930787E-01    0.931906389847974470E+00   -0.616271773734356154E+00   -0.121094507459830547E+05
    0.902272438240729668E+00    0.255791160700685754E-04   -0.545975149806915105E+01    0.116438334294656336E+02   -0.754627912122304512E+00   -0.299677183932705571E+01    0.106313156738975789E+01   -0.122378608476429362E+01   -0.121091733137416832E+05
    0.877588459826339040E+00    0.109575125894812506E-04   -0.575964686560413242E+01    0.602144125373115457E+01    0.630346882556500177E+00   -0.526400353263695919E+01    0.106537201104048052E+01    0.706453436928837775E-01   -0.121091668279463356E+05
    0.935162987821355318E+00    0.276148690571721632E-04   -0.566573252054109666E+01    0.741991574657277120E+01    0.234848066405834999E-01   -0.264025118102436274E+01    0.106750039075055958E+01   -0.785581435895664093E+00   -0.121091537855818024E+05
    0.882726867007875726E+00    0.292144983947770158E-04   -0.542133814082705268E+01    0.553481995923398884E+01   -0.101695639700042983E+01   -0.221633633332327040E+01    0.971594510250177734E+00   -0.573498532068584144E+00   -0.121091431509010108E+05
    0.930997634348871950E+00    0.974184837539849712E-05   -0.557761577764171079E+01    0.113432105683089688E+02    0.141325194036080237E+00   -0.993861997830057753E+01    0.102100525263120545E+01   -0.103654639170244023E+01   -0.121088847409866376E+05
