Nested Sampling Global Log-Evidence           :   -0.121180288854503851E+05  +/-    0.261996385550948951E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.121180288854503851E+05 +/-    0.261996385550948951E+00
Local Log-Evidence   -0.121180288854503851E+05 +/-    0.261996385550948951E+00

Dim No.       Mean        Sigma
   1    0.913684872330674747E+00    0.111822587533229340E-01
   2   -0.609103239048890632E+01    0.189344648819492506E+00
   3    0.955982031617546468E+01    0.299557407628399863E+01
   4    0.112128520418778410E+01    0.195375684276035050E+00
   5   -0.438734083917579998E+01    0.321419681474347829E+01
   6    0.115923678786092732E+01    0.730233518303367024E-01
   7   -0.991284326044344355E+00    0.607410963590465980E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.912705684855025012E+00
   2   -0.614027442849868432E+01
   3    0.126887965816179076E+02
   4    0.112536674182857510E+01
   5   -0.498097656657255339E+01
   6    0.119364670119274963E+01
   7   -0.185240939350745171E+01

MAP Parameters
Dim No.        Parameter
   1    0.912705684855025012E+00
   2   -0.614027442849868432E+01
   3    0.126887965816179076E+02
   4    0.112536674182857510E+01
   5   -0.498097656657255339E+01
   6    0.119364670119274963E+01
   7   -0.185240939350745171E+01
