Nested Sampling Global Log-Evidence           :   -0.310047825432600439E+05  +/-    0.269091451529890169E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.310047825432600439E+05 +/-    0.269091451529890169E+00
Local Log-Evidence   -0.310047825432600439E+05 +/-    0.269091451529890169E+00

Dim No.       Mean        Sigma
   1    0.132522605577110948E+02    0.662083046660259245E-01
   2    0.166402522405578318E-01    0.157303556331022144E-01
   3    0.113886101511382165E+01    0.769118101345142441E-01
   4    0.119475020918190489E+01    0.301100866405313132E-01
   5    0.457192597479474314E-01    0.405573053752799131E-01
   6    0.211766892332895466E-04    0.146487103900703645E-04
   7   -0.324423787423876098E+01    0.125232176236009907E+00
   8    0.106020599658482890E+02    0.267259006947702105E+01
   9    0.118504492776263604E+01    0.119340799147117496E+00
  10   -0.757013943639657128E+00    0.765043030310643801E+00
  11    0.143717969403807633E+01    0.488831634916183783E-01
  12    0.101241546447527517E+00    0.374171554066938028E+00
  13   -0.772870521556597101E+01    0.159148179830084935E+01
  14    0.860174246560473676E+01    0.363632177000000079E+01
  15    0.149071698019213716E+01    0.252644939169477056E+00
  16   -0.501751339246986894E+00    0.822794288631395698E+00
  17    0.171081707629870827E+01    0.697462014750987791E+00
  18   -0.248871646196167862E+00    0.431659134651984133E+00
  19   -0.858785371558176713E+01    0.921862202659880170E+00
  20    0.878403143122002739E+01    0.352051401274171694E+01
  21    0.148091831966521337E+01    0.254590230641497883E+00
  22   -0.486688824261139463E+00    0.825507688142844809E+00
  23    0.125020503857823750E+01    0.359057490969332926E+00
  24   -0.244027947280435087E+00    0.423408419470930109E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.133185958620080118E+02
   2    0.867967445377688376E-03
   3    0.113374095164555544E+01
   4    0.121197883851797461E+01
   5    0.100405792002494169E-01
   6    0.125442953357943475E-04
   7   -0.320565436057307185E+01
   8    0.112491208390953723E+02
   9    0.107815262462002526E+01
  10   -0.116638280119709448E+01
  11    0.143750959445215121E+01
  12    0.150925266099201982E+00
  13   -0.864748888053638609E+01
  14    0.139394559417819330E+02
  15    0.115060894277185066E+01
  16    0.836373620088390224E+00
  17    0.204425683461961682E+01
  18   -0.422909817157901546E-02
  19   -0.749199654701331141E+01
  20    0.512037047652507304E+01
  21    0.174109751611145391E+01
  22    0.772346197148128244E-01
  23    0.919233433296107294E+00
  24   -0.947875138705599474E+00

MAP Parameters
Dim No.        Parameter
   1    0.133185958620080118E+02
   2    0.867967445377688376E-03
   3    0.113374095164555544E+01
   4    0.121197883851797461E+01
   5    0.100405792002494169E-01
   6    0.125442953357943475E-04
   7   -0.320565436057307185E+01
   8    0.112491208390953723E+02
   9    0.107815262462002526E+01
  10   -0.116638280119709448E+01
  11    0.143750959445215121E+01
  12    0.150925266099201982E+00
  13   -0.864748888053638609E+01
  14    0.139394559417819330E+02
  15    0.115060894277185066E+01
  16    0.836373620088390224E+00
  17    0.204425683461961682E+01
  18   -0.422909817157901546E-02
  19   -0.749199654701331141E+01
  20    0.512037047652507304E+01
  21    0.174109751611145391E+01
  22    0.772346197148128244E-01
  23    0.919233433296107294E+00
  24   -0.947875138705599474E+00
