Nested Sampling Global Log-Evidence           :   -0.305212274364094192E+05  +/-    0.251056074167858467E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.305212274364094192E+05 +/-    0.251056074167858467E+00
Local Log-Evidence   -0.305212274364094192E+05 +/-    0.251056074167858467E+00

Dim No.       Mean        Sigma
   1    0.134484608948280062E+02    0.867252217429508726E-01
   2    0.985819205783268621E-01    0.598532649462722305E-01
   3    0.137896723781864416E+01    0.831507479183989373E-01
   4    0.915548717054758598E+00    0.347304032750912345E-01
   5    0.969861208685596360E-01    0.763881030736291711E-01
   6    0.581504326888024686E-04    0.319546285868546791E-04
   7   -0.754464939827670733E+01    0.170064350725673719E+01
   8    0.865790185613733954E+01    0.359823430920177101E+01
   9   -0.573635943982280683E+00    0.137106425209499494E+01
  10   -0.484713278573773443E+00    0.822641794814282012E+00
  11    0.170840966896900626E+01    0.720797691836031262E+00
  12   -0.737605765261699964E+00    0.697021021467833179E+00
  13   -0.752215178236180915E+01    0.177980157786358184E+01
  14    0.856373156699632254E+01    0.362173286633312408E+01
  15   -0.543490105393627077E+00    0.137686673653889113E+01
  16   -0.497358355739740243E+00    0.806110201531718196E+00
  17    0.174174099330845267E+01    0.727738753236090274E+00
  18   -0.747757344584423889E+00    0.707572682494741367E+00
  19   -0.587620913297361636E+01    0.186195636224262828E+00
  20    0.106659140745068264E+02    0.262163781540827445E+01
  21   -0.132871294987038846E+01    0.100518137728272561E+01
  22   -0.503222095668645952E+00    0.820557921989437555E+00
  23    0.134212494604740429E+01    0.547526543175340247E-01
  24   -0.761901229551235626E+00    0.708964207768272403E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.134666999280167516E+02
   2    0.114944671966058315E+00
   3    0.135161516829833883E+01
   4    0.914327601365770404E+00
   5    0.773278150773440143E-01
   6    0.755762450025249913E-04
   7   -0.804301641822458535E+01
   8    0.255114784796315286E+01
   9   -0.228740367768339325E+01
  10    0.520363263747815052E+00
  11    0.783267684785317053E+00
  12   -0.110385479370163364E+01
  13   -0.990779483436743647E+01
  14    0.100064926782782955E+02
  15   -0.746656968057324733E+00
  16    0.640686639339009156E+00
  17    0.304403335588250545E+01
  18    0.421243952438671077E+00
  19   -0.576174855941618436E+01
  20    0.142450055800402211E+02
  21   -0.231044574860620333E+01
  22    0.672695416536094326E+00
  23    0.134925680626554478E+01
  24   -0.190974271623276048E+01

MAP Parameters
Dim No.        Parameter
   1    0.134666999280167516E+02
   2    0.114944671966058315E+00
   3    0.135161516829833883E+01
   4    0.914327601365770404E+00
   5    0.773278150773440143E-01
   6    0.755762450025249913E-04
   7   -0.804301641822458535E+01
   8    0.255114784796315286E+01
   9   -0.228740367768339325E+01
  10    0.520363263747815052E+00
  11    0.783267684785317053E+00
  12   -0.110385479370163364E+01
  13   -0.990779483436743647E+01
  14    0.100064926782782955E+02
  15   -0.746656968057324733E+00
  16    0.640686639339009156E+00
  17    0.304403335588250545E+01
  18    0.421243952438671077E+00
  19   -0.576174855941618436E+01
  20    0.142450055800402211E+02
  21   -0.231044574860620333E+01
  22    0.672695416536094326E+00
  23    0.134925680626554478E+01
  24   -0.190974271623276048E+01
