

    0.255472438116451055E-98    0.556038632593141156E+05    0.119300528649395616E+02    0.608394420451567219E+00    0.594979216543812806E+00    0.400220139918145423E+00    0.765214543372367495E+00    0.672975177039191927E-03   -0.396685552386147133E+01    0.122298016930844788E+02   -0.192022655698529721E+01   -0.358470083358256453E+01    0.147794571295715582E+01   -0.135103481046434415E+01   -0.832453369133807541E+01    0.742212572725304209E+01   -0.875642233821829485E-01   -0.994350523707221612E+01    0.148949077977979183E+01    0.134231998520776497E+00
    0.265911226740385084E-98    0.556037731633351214E+05    0.121756967209857336E+02    0.114195202867165868E+01    0.557935298147786529E+00    0.608134114400554426E+00    0.230541954249461417E+00    0.559333805254351121E-03   -0.668221022902546213E+01    0.102912142353600515E+02   -0.194341668295349090E+01   -0.363987269253806822E+01    0.832640383660355199E+00    0.860385298365691220E-01   -0.879899479107576710E+01    0.108068088165914240E+02   -0.187670804609508046E+01   -0.629487796495943464E+01    0.201576123698500664E+01   -0.198933281020819086E+00
    0.277667872247604521E-98    0.556036766369825273E+05    0.118836881357727044E+02    0.103143086116314642E+01    0.226254092603448670E+00    0.200284847785170195E+00    0.464856227726171189E+00    0.664183582173969887E-03   -0.623524102608901920E+01    0.241333935662292642E+01    0.204609227613178213E+01   -0.885682251160825551E+01    0.253583984877224689E+01    0.433208490607029262E+00   -0.747528593775050787E+01    0.116941557930946836E+02   -0.574565881185252092E+00   -0.517093508042158945E+01    0.122250392121348139E+01   -0.579222238455711302E+00
    0.297891784016190988E-98    0.556035260278138230E+05    0.119374837177615376E+02    0.642456059747226471E-01    0.157198417671007085E+01    0.803924967199453055E+00    0.174048676382939660E+01    0.216191228053099128E-03   -0.655332900316720313E+01    0.139321814779780659E+02    0.236780671631706063E+01   -0.884913002586265307E+01    0.184233265588195305E+01   -0.143786173261598793E+01   -0.595096514399179988E+01    0.918977397840642496E+01    0.107650040352318843E+00   -0.492757580107276549E+01    0.137409010204162363E+01   -0.144874542573395937E+00
    0.479994074819056696E-98    0.556025619408537677E+05    0.119756857989972083E+02    0.853949809821787253E+00    0.725455135884250923E+00    0.735814787599162190E+00    0.122443977783604177E+00    0.359826816767701155E-03   -0.965824194052782659E+01    0.139985940244769580E+02   -0.962564149816469650E+00   -0.351386653508772273E+01    0.141294214949052699E+01   -0.112026553904437209E+01   -0.652331185315722450E+01    0.550969235646778266E+01    0.264221326693963920E+01   -0.404330765315900731E+01    0.108848941546649369E+01   -0.720539789920114027E+00
    0.745978677818510795E-98    0.556016700943375981E+05    0.123453124983236897E+02    0.410858965602918180E+00    0.147547184010430682E+00    0.521656987851997545E+00    0.996632207078472332E+00    0.407028692688344868E-03   -0.299649692287980685E+01    0.333790019465961141E+01   -0.849765531386040607E+00   -0.692911957601427986E+00    0.592094638080478797E+00   -0.119579082412498616E+01   -0.546143739710174536E+01    0.137319092915557235E+02    0.203355302004246052E+01   -0.254552563288437561E+01    0.216335819222799097E+01    0.105394373272929442E+00
    0.802631556185037602E-98    0.556015136968241422E+05    0.125340973455544997E+02    0.952911053063360769E+00    0.244663009853396507E+00    0.521970788128946594E+00    0.279217978327570060E+00    0.158429936293910700E-03   -0.747124084738831407E+01    0.822405076558496972E+01   -0.867982068399347106E+00   -0.324654395199406487E+01    0.925822694730295770E+00   -0.101999222521612287E+01   -0.954063905610936480E+01    0.679644005982741639E+01   -0.155155118227253341E+01   -0.623388364860736477E+01    0.154913192240447750E+01   -0.255009413794260009E+00
    0.961964748168544573E-98    0.556011415327618088E+05    0.116049170316617545E+02    0.673403084273894725E+00    0.188413308804884028E+01    0.657424028622716983E+00    0.121737186117176543E+00    0.836115774992742954E-03   -0.641796903181054468E+01    0.735420692924820685E+01    0.158192891306669114E+01   -0.223434999865456518E+01    0.263514167185823878E+01   -0.187714610584543307E+00   -0.834282817103472496E+01    0.874730049099489904E+01    0.287348545023281510E+01   -0.259181211080313645E+01    0.131154447324809564E+01   -0.832257806304773418E+00
    0.151831284088468591E-97    0.556002187783246409E+05    0.116455921089995229E+02    0.502992772647975372E+00    0.428880625165140472E+00    0.607181207813764612E+00    0.878282125703588767E+00    0.588740726125685761E-03   -0.988499528625585100E+01    0.107550322595293473E+02   -0.157820940305838442E+01   -0.156688996717672779E+00    0.155747632987374862E+01   -0.173517424334110881E+00   -0.713199184422478361E+01    0.623132878143029423E+01    0.219917026188404030E+01   -0.362983796317732388E+01    0.151441190068076659E+01   -0.517989901778252104E+00
    0.187449334722697501E-97    0.555997873009990071E+05    0.123455789834952796E+02    0.358816491723924214E+00    0.111767669428120708E+01    0.124737539176417545E+01    0.572229629971305997E+00    0.152213820415366747E-03   -0.681232230956112961E+01    0.589317091984661978E+01    0.147443876558999865E+01   -0.231165188838529190E+01    0.140976124395606806E+01   -0.133812095135030296E+01   -0.307823766274504784E+01    0.336111698057561892E+01   -0.255862384734259996E+01   -0.427344766104988061E+01    0.974175931523365679E+00   -0.155546027297398481E+01
