Nested Sampling Global Log-Evidence           :   -0.133950222044961465E+05  +/-    0.628120425807266902E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           4


Mode   1
Strictly Local Log-Evidence   -0.135323745526149360E+05 +/-    0.161517556280809105E+01
Local Log-Evidence   -0.135323745526149360E+05 +/-    0.656087415124121609E+00

Dim No.       Mean        Sigma
   1    0.202410722605089050E+00    0.454422956962773558E-01
   2    0.278033899527547652E-01    0.125222960774217986E-01
   3    0.616147860832966354E+00    0.627281070130126378E-01
   4    0.399666958446803111E+00    0.211702490201042919E-01
   5    0.394471202467680249E+00    0.407369885829714506E-01
   6    0.166857830506162124E-03    0.659320471594236321E-05
   7   -0.792602842273439379E+01    0.880627110607982294E-01
   8    0.293331671504713798E+01    0.107143447048075047E+00
   9    0.882434637720104442E+00    0.166434037670852519E+00
  10   -0.785933957987144094E+01    0.911826085106870354E+00
  11    0.116255173854160110E+01    0.562938728434828201E-01
  12   -0.158655971162007470E+01    0.292115249576084431E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.205054120479157942E+00
   2    0.216283069265992313E-01
   3    0.588106613320189875E+00
   4    0.416012616349320130E+00
   5    0.390655209218705057E+00
   6    0.160059601134221035E-03
   7   -0.791515340330483319E+01
   8    0.300781329806531295E+01
   9    0.837566006374444338E+00
  10   -0.763024506237876565E+01
  11    0.117163686541919798E+01
  12   -0.159377728359704052E+01

MAP Parameters
Dim No.        Parameter
   1    0.205054120479157942E+00
   2    0.216283069265992313E-01
   3    0.588106613320189875E+00
   4    0.416012616349320130E+00
   5    0.390655209218705057E+00
   6    0.160059601134221035E-03
   7   -0.791515340330483319E+01
   8    0.300781329806531295E+01
   9    0.837566006374444338E+00
  10   -0.763024506237876565E+01
  11    0.117163686541919798E+01
  12   -0.159377728359704052E+01


Mode   2
Strictly Local Log-Evidence   -0.134691775380372728E+05 +/-    0.147449585599940125E+01
Local Log-Evidence   -0.134691775380372728E+05 +/-    0.699414795815663792E+00

Dim No.       Mean        Sigma
   1    0.170897793687802418E+00    0.115186715279155891E-01
