Nested Sampling Global Log-Evidence           :   -0.740268925081652469E+04  +/-    0.443761778824499853E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.740268925081652469E+04 +/-    0.443761778824499853E+00
Local Log-Evidence   -0.740268925081652469E+04 +/-    0.443761778824499853E+00

Dim No.       Mean        Sigma
   1    0.815003173254987522E-02    0.255947703665701260E-02
   2    0.423666099066380333E-02    0.277019891265023552E-02
   3    0.272218136308771631E-03    0.540504255201053721E-05
   4   -0.747568423991463327E+01    0.582729828283495066E+00
   5    0.733723103541922406E+01    0.257417015594941256E+01
   6    0.628305180430617560E+00    0.779178371813139869E+00
   7   -0.809640311848868421E+01    0.902160011322511113E+00
   8    0.908725899723157426E+00    0.227140633143236265E+00
   9   -0.142345039597127121E+01    0.246958156989825983E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.746237676143348631E-02
   2    0.446557644008904134E-03
   3    0.275561062756033727E-03
   4   -0.809759159845497045E+01
   5    0.428500977378714509E+01
   6    0.120891013313103901E+01
   7   -0.831438223572067692E+01
   8    0.102041441257809407E+01
   9   -0.183159597087988346E+01

MAP Parameters
Dim No.        Parameter
   1    0.746237676143348631E-02
   2    0.446557644008904134E-03
   3    0.275561062756033727E-03
   4   -0.809759159845497045E+01
   5    0.428500977378714509E+01
   6    0.120891013313103901E+01
   7   -0.831438223572067692E+01
   8    0.102041441257809407E+01
   9   -0.183159597087988346E+01
