    0.455051663899494908E-02    0.677859573983603456E-02    0.991423831751615303E+00    0.113633285611764695E+00    0.584218842152312234E+00    0.169274459245313591E-03   -0.722050137508611556E+01    0.108540112750338729E+02   -0.275158418134120009E+01   -0.774750925233035126E+01    0.163147461098732682E+01   -0.728802762920844671E+00   -0.107309860961809827E+05
    0.283554992992750554E-01    0.178259812348684765E-01    0.103356597366006575E+01    0.870204147420053920E-01    0.587111431395325178E+00    0.163505508174288878E-03   -0.714701346168971519E+01    0.109507773408335041E+02   -0.268535583324150462E+01   -0.705265923098694536E+01    0.175006674527928774E+01   -0.681436048987271725E+00   -0.107291147449632317E+05
    0.815582756789106321E-02    0.217387277832838538E-01    0.103481410232342297E+01    0.929507048096596677E-01    0.584162354242649728E+00    0.171407986501601484E-03   -0.708677179941772462E+01    0.107286644357651113E+02   -0.268480635306061588E+01   -0.711324057374817542E+01    0.176975327530727511E+01   -0.714294694575540845E+00   -0.107288389875987359E+05
    0.229864277067272568E-01    0.196544939302105010E-01    0.103402554042515660E+01    0.883239621514223389E-01    0.585515291741331767E+00    0.165772157493214906E-03   -0.712846770548821151E+01    0.108849693843049202E+02   -0.268391184036769515E+01   -0.704105050246045039E+01    0.175974069735521566E+01   -0.689517748436182965E+00   -0.107286730957091931E+05
    0.251368149528522801E-01    0.196642941493250789E-01    0.103632852953437338E+01    0.880924946947175685E-01    0.586051367890371822E+00    0.164152772551258490E-03   -0.712618923306448693E+01    0.109006006209080013E+02   -0.267704397118160964E+01   -0.703962296094022566E+01    0.176995075462925477E+01   -0.690396071531946820E+00   -0.107282145790691447E+05
    0.268097954689174231E-01    0.198617662983048421E-01    0.103206570054105429E+01    0.881958514655078740E-01    0.582903147631492424E+00    0.164877400946624331E-03   -0.713536991954987077E+01    0.109105230206275756E+02   -0.268268121843833374E+01   -0.698628344040000471E+01    0.176514176823539337E+01   -0.679703982762183578E+00   -0.107278398037258048E+05
    0.752296152003475126E-02    0.178537520163578219E-01    0.101660881851463780E+01    0.101251220187369026E+00    0.581053252153114763E+00    0.170675379932409089E-03   -0.713646458531341654E+01    0.107657621345803349E+02   -0.270923875294676009E+01   -0.727681800948345447E+01    0.172537959176526634E+01   -0.710248951824353325E+00   -0.107271747637304725E+05
    0.216580273584763465E-02    0.186130169541009853E-01    0.101164323478339080E+01    0.104760654794820357E+00    0.579689209387867610E+00    0.172015281778760480E-03   -0.712558096031089061E+01    0.107027681078312753E+02   -0.271102704980245690E+01   -0.730920922592457245E+01    0.172565239702998729E+01   -0.731274780642584332E+00   -0.107270874899784321E+05
    0.168026572272189610E-01    0.210849690378163840E-01    0.103296476077193566E+01    0.926868423083293674E-01    0.583691683284586316E+00    0.166685715908515840E-03   -0.710705235011030556E+01    0.108074288450753784E+02   -0.267822186691318986E+01   -0.708101184900760128E+01    0.177636827023925359E+01   -0.707101848907239816E+00   -0.107269602527310217E+05
    0.250949659736273041E-01    0.191979822756117961E-01    0.103056746039615055E+01    0.891925090435618656E-01    0.584113488353424914E+00    0.164877988861973683E-03   -0.713885721539402596E+01    0.109049699680344432E+02   -0.268549656565991191E+01   -0.703874237901805344E+01    0.175758858965741771E+01   -0.688041207846611602E+00   -0.107267760452002658E+05
    0.263674073849319880E-01    0.187368026644434346E-01    0.102125128936538245E+01    0.923836277061484412E-01    0.580139855015140982E+00    0.164692874402302546E-03   -0.715521910513308690E+01    0.109130336009788635E+02   -0.269320691349601526E+01   -0.703176376482797227E+01    0.174824024580756632E+01   -0.685297864247314870E+00   -0.107266431241253558E+05
    0.663233233719257888E-02    0.184170450788610635E-01    0.999495767031834625E+00    0.108578943459883226E+00    0.571969637564212485E+00    0.171531754842648939E-03   -0.714476794615539923E+01    0.107246026055998414E+02   -0.271592245505288643E+01   -0.726471605940705434E+01    0.172716644566158295E+01   -0.726655557375937011E+00   -0.107265980228577027E+05
    0.258281424552046709E-01    0.188914405255062832E-01    0.103575305853262201E+01    0.879043990886040211E-01    0.587739795670659482E+00    0.163159495558450762E-03   -0.713623186448193536E+01    0.109209957594331932E+02   -0.267996597361010158E+01   -0.706252896503078453E+01    0.176036820538950822E+01   -0.688542153578007632E+00   -0.107265859582596604E+05
    0.794933924085607091E-02    0.154644631327253892E-01    0.100294602364264129E+01    0.106624997466993277E+00    0.578543581211519609E+00    0.169788563232186999E-03   -0.716376196856917602E+01    0.107829892548939021E+02   -0.272154276037301024E+01   -0.736662137729688826E+01    0.170246409202021365E+01   -0.722645851143061346E+00   -0.107265777840177070E+05
    0.119064705943525660E-01    0.179696015093045482E-01    0.102506515063492354E+01    0.963961917692121723E-01    0.585885011383584509E+00    0.168004469327612174E-03   -0.713176494186309018E+01    0.108075234008567591E+02   -0.269877987930600538E+01   -0.723149854614762688E+01    0.173378066460048363E+01   -0.709522732658901312E+00   -0.107264493596243938E+05
    0.135261946508998306E-01    0.151267636649658962E-01    0.101170456066747816E+01    0.102878649859415874E+00    0.582713263217329192E+00    0.166361824678234977E-03   -0.716583816243139005E+01    0.108428077603259787E+02   -0.271172470895767770E+01   -0.733478325306016288E+01    0.171074312940492534E+01   -0.707328099421729251E+00   -0.107263749269076125E+05
    0.148370354753980544E-01    0.147053615164125726E-01    0.100108505176881746E+01    0.106662764221827869E+00    0.576677459367990752E+00    0.166998321340597919E-03   -0.718000951869553994E+01    0.108454378237832643E+02   -0.271805474721218454E+01   -0.733951435944720565E+01    0.170791672762773517E+01   -0.711221452205871074E+00   -0.107261984173647052E+05
    0.120659263041778160E-01    0.149870445340779829E-01    0.100620949698457363E+01    0.105144749870046045E+00    0.579861696444011865E+00    0.167612656792331331E-03   -0.717019463443120131E+01    0.108268525565361173E+02   -0.271694844329165308E+01   -0.735295227537265106E+01    0.170655901116901232E+01   -0.711993536096296342E+00   -0.107261430234707877E+05
    0.185820690748333302E-01    0.165677211490006873E-01    0.102116853573481770E+01    0.952706788943739058E-01    0.584710886120911488E+00    0.166165535784614611E-03   -0.715648799318347884E+01    0.108785340398304378E+02   -0.270275522684034719E+01   -0.720507596516901749E+01    0.172445657545392983E+01   -0.697886672779692407E+00   -0.107261362100075512E+05
    0.104585939635316351E-01    0.195561101240237512E-01    0.102246312266802719E+01    0.979211891892604325E-01    0.583130559728045506E+00    0.168487668322086760E-03   -0.712131395344230622E+01    0.107694944996945239E+02   -0.269572357740010426E+01   -0.718592739678312320E+01    0.174524776992656450E+01   -0.717210266948607567E+00   -0.107257908599189705E+05
    0.133306541685285392E-01    0.197575333602152854E-01    0.100632421410169348E+01    0.102903988136616997E+00    0.572953428926183506E+00    0.169572199470781603E-03   -0.714230597405570400E+01    0.107725963933818996E+02   -0.270611769836056526E+01   -0.712970141677887881E+01    0.174207605014934286E+01   -0.712371745242862620E+00   -0.107256956007589288E+05
    0.460337517292688618E-02    0.196418837658045402E-01    0.100865336296401265E+01    0.105183237742342992E+00    0.576310754828306737E+00    0.171496275493362944E-03   -0.712817864236985610E+01    0.107073947524326947E+02   -0.270922202168404569E+01   -0.723997019109584095E+01    0.173434098560115757E+01   -0.726395577575197127E+00   -0.107256678411071607E+05
    0.946408560053659843E-02    0.186399670014035998E-01    0.997546923490519322E+00    0.108347416855425663E+00    0.570265889493136946E+00    0.170730216269636328E-03   -0.715155741715081206E+01    0.107449650724832964E+02   -0.271538236078571105E+01   -0.722525438482689353E+01    0.172976288055167560E+01   -0.722077016832400886E+00   -0.107256217406959749E+05
    0.159212173228574366E-01    0.190325127146368199E-01    0.101949192582403803E+01    0.975393448095398796E-01    0.580105074130794152E+00    0.167545040132486130E-03   -0.713586632772891782E+01    0.108169114414014054E+02   -0.269603825137013420E+01   -0.714980974263662183E+01    0.174776533065156126E+01   -0.706671043112739428E+00   -0.107255663223784250E+05
    0.102719955169602254E-01    0.161434999716871808E-01    0.994090176964369188E+00    0.109434771826593794E+00    0.571952074514595843E+00    0.170006407608092812E-03   -0.717323947493395764E+01    0.107829654543556188E+02   -0.272450295177305213E+01   -0.730963734892861527E+01    0.170763963469228175E+01   -0.719156315378125743E+00   -0.107255595676446210E+05
    0.463870558276860325E-02    0.195330482189761991E-01    0.102419215062048741E+01    0.984412620659743387E-01    0.584954871825082323E+00    0.170679484268341190E-03   -0.711377062836951790E+01    0.107287703791265656E+02   -0.270039086929766103E+01   -0.724564057459583033E+01    0.173713793971338104E+01   -0.722446223264259890E+00   -0.107255381296323576E+05
    0.226247120839044857E-01    0.227457102870032325E-01    0.103264899370961016E+01    0.894961857847859088E-01    0.580220282307968738E+00    0.166119745232997708E-03   -0.711092130325902083E+01    0.108387704448968307E+02   -0.267395860766291049E+01   -0.694267809041457618E+01    0.178975341441693936E+01   -0.696417369868186587E+00   -0.107255215241655951E+05
    0.111259158386170648E-01    0.194586432299525096E-01    0.100558081373255193E+01    0.103676330271604597E+00    0.575283052760978131E+00    0.169116600000508883E-03   -0.714716646958568269E+01    0.107661145849930691E+02   -0.271012226968458192E+01   -0.716829421917523568E+01    0.173041466956845591E+01   -0.715194751284066621E+00   -0.107254585347889533E+05
    0.237071426637404034E-01    0.189570800199158791E-01    0.100748889524848151E+01    0.999702130756878055E-01    0.572059379699301762E+00    0.166051132436433822E-03   -0.715946604550074639E+01    0.108649480836552819E+02   -0.269944786340813137E+01   -0.705589574273164466E+01    0.175077263788892701E+01   -0.695622835876700929E+00   -0.107252760548623264E+05
    0.180875327383032622E-01    0.190779059487800190E-01    0.101277420902887072E+01    0.993398729774334910E-01    0.575827514077241420E+00    0.167585156419001817E-03   -0.714881010186012933E+01    0.108299540014609370E+02   -0.270103671896102293E+01   -0.711546149515457849E+01    0.174485739551406405E+01   -0.699167199072938672E+00   -0.107252288650744322E+05
    0.903428486343074710E-02    0.178363774283752420E-01    0.100631604564193755E+01    0.105710851049242077E+00    0.576442099848092360E+00    0.169394030923807363E-03   -0.714731426748231158E+01    0.107631522989208221E+02   -0.271089312210545996E+01   -0.727436432377125186E+01    0.172724994133905718E+01   -0.719997319825077087E+00   -0.107251839863887817E+05
    0.527775286110161029E-02    0.200054227536766299E-01    0.100781960477921539E+01    0.105812634002945188E+00    0.575360835393288306E+00    0.170937692796922254E-03   -0.712479244135480894E+01    0.107030237603310638E+02   -0.270559187397071987E+01   -0.722834384722499212E+01    0.174188832887092793E+01   -0.731870403361907229E+00   -0.107251226741724768E+05
    0.167395638685422891E-01    0.174492825778865927E-01    0.102094694994211665E+01    0.959197907624428359E-01    0.583937866104562220E+00    0.166705340781611220E-03   -0.715119639275687113E+01    0.108552101410654878E+02   -0.270212134331798248E+01   -0.719502896937521363E+01    0.172845380318806185E+01   -0.699972518741808880E+00   -0.107250561524403074E+05
    0.213361091059227348E-01    0.216290986043362402E-01    0.102736249471492824E+01    0.907497317614961718E-01    0.579927560601071979E+00    0.167056939911158135E-03   -0.712560525957432667E+01    0.108435777976492496E+02   -0.268527764813419267E+01   -0.697900077683022779E+01    0.176899829517452667E+01   -0.694544563200725218E+00   -0.107250215047267866E+05
    0.110810358001273909E-01    0.189566484382575583E-01    0.102238494059582274E+01    0.979560204615721186E-01    0.582035296550644010E+00    0.169121907536760906E-03   -0.712887128866960573E+01    0.107857135806282258E+02   -0.269876053188447784E+01   -0.720635907857493052E+01    0.174266001573553675E+01   -0.707750939156634340E+00   -0.107250085266563110E+05
    0.557502965245500713E-02    0.183759861982771971E-01    0.998240984410350585E+00    0.109359573022199175E+00    0.571703936163973414E+00    0.171722534905255825E-03   -0.714742426719190060E+01    0.107187261703955805E+02   -0.271790690147106906E+01   -0.728129066395565872E+01    0.172450128202474762E+01   -0.727769344927496231E+00   -0.107250074413513757E+05
    0.240014338864460337E-01    0.212343622007325206E-01    0.102747199571197334E+01    0.910914091420135519E-01    0.579155899361568527E+00    0.165870151230990576E-03   -0.712799462543710938E+01    0.108646431697645198E+02   -0.268119100248195608E+01   -0.698207302685584974E+01    0.177630415116269846E+01   -0.693292168347898974E+00   -0.107249350702033717E+05
    0.143478615960870304E-01    0.193002545796139326E-01    0.103886569546029994E+01    0.902648237737171816E-01    0.591123628726761163E+00    0.166272954450132207E-03   -0.711417997002254943E+01    0.108277131150852277E+02   -0.268287671573987163E+01   -0.718052864586724127E+01    0.175494536511357202E+01   -0.709044609651437341E+00   -0.107249299449005703E+05
    0.931165845924625951E-02    0.160811237429380784E-01    0.999876235636807720E+00    0.108000203254262850E+00    0.575581011561143274E+00    0.169295900023079743E-03   -0.716718832514048465E+01    0.107839202523674906E+02   -0.272080252433940073E+01   -0.733195873181430535E+01    0.170879277626314252E+01   -0.718070676161589150E+00   -0.107249276408288133E+05
    0.198850010187344162E-01    0.196633459802062240E-01    0.103086368222577929E+01    0.913994186210231041E-01    0.583819097809376575E+00    0.166389931662963136E-03   -0.713276231779773617E+01    0.108633316203772310E+02   -0.268753614331901103E+01   -0.709433502851014985E+01    0.175786215503852494E+01   -0.690770883192246776E+00   -0.107248829882270984E+05
    0.108640168753960601E-01    0.221274867156068047E-01    0.102118291421283591E+01    0.971332584723607617E-01    0.577710821386807627E+00    0.170374488432061363E-03   -0.710988998641535108E+01    0.107394248094732490E+02   -0.269246873336432024E+01   -0.706707891109171094E+01    0.176398377152022867E+01   -0.713215286536407866E+00   -0.107248687412974377E+05
    0.540649033565702812E-02    0.200666846595396395E-01    0.101189374361292739E+01    0.103731709385193549E+00    0.578125766661058971E+00    0.170464106957515435E-03   -0.712306353612619425E+01    0.107117734744894122E+02   -0.270404658990423519E+01   -0.722264497089374125E+01    0.174016415006386405E+01   -0.729549440398920668E+00   -0.107248678290947846E+05
    0.119316603204977587E-01    0.182611690647749743E-01    0.102464558957973595E+01    0.957068843902576794E-01    0.585919974578826053E+00    0.168104972542759570E-03   -0.713539408163963085E+01    0.108104397929362293E+02   -0.270044110584264097E+01   -0.721820164874423575E+01    0.173115172401319173E+01   -0.708775282539009899E+00   -0.107248521173564459E+05
    0.154991839412119761E-01    0.245369647648251352E-01    0.102430832523950133E+01    0.937416632843087461E-01    0.574974974733055366E+00    0.169778622604479650E-03   -0.710054757803526737E+01    0.107506948706433469E+02   -0.268219977129948939E+01   -0.692304207951625106E+01    0.178803944405580473E+01   -0.706638276890671602E+00   -0.107248512971683631E+05
    0.165797943322359767E-01    0.200907958903440362E-01    0.100203856514435352E+01    0.103657447121080798E+00    0.570474349571824746E+00    0.168246264124661990E-03   -0.715147006873258384E+01    0.107920253093679968E+02   -0.270588074294321146E+01   -0.708250956881107374E+01    0.174450019812512958E+01   -0.709395272339769623E+00   -0.107248288498257953E+05
    0.151327769680113019E-01    0.174265781120875943E-01    0.101802010331099191E+01    0.969254418608600787E-01    0.583385936180983222E+00    0.167382390704029504E-03   -0.715169142769259558E+01    0.108389948695018106E+02   -0.270534957669868392E+01   -0.720659699524639308E+01    0.172372589424689915E+01   -0.706945914508844364E+00   -0.107248238026387808E+05
