

    0.131607387524550270E-98    0.268874057848126286E+05    0.543425702978904468E+00    0.166882101022109486E+00    0.119104952164701905E+00    0.114297338100984858E+00    0.277098307322753867E+00    0.130781769277478531E-03   -0.873898730620367914E+01    0.105255984675423377E+02   -0.414946721677725172E+00   -0.314933627195399346E+01    0.261877276042161800E+01   -0.269794006452680257E+00
    0.259122302797503231E-98    0.268859794022246097E+05    0.457653149145336668E+00    0.263209165960507585E+00    0.155783279347591869E+00    0.234921313090459757E-01    0.263343674944068129E+00    0.190644842977065118E-03   -0.876342891850372041E+01    0.147745920019892516E+02   -0.495215806631541522E+00   -0.134611329154813575E+01    0.266270230057334700E+01   -0.569586800951364269E+00
    0.489674887917401206E-98    0.268846350906231128E+05    0.669060908628883566E+00    0.162958238691203766E+00    0.216253673522555645E+00    0.611867908238422215E-01    0.157523268444263703E+00    0.166126309361443826E-03   -0.894181393931242319E+01    0.118898056485313965E+02   -0.262474859762930723E+00   -0.395862471282408368E+01    0.262611121069849451E+01   -0.471478375050786269E+00
    0.142358960232536954E-97    0.268824292717057433E+05    0.498109829596260489E+00    0.201339347725586149E+00    0.849126920325705969E-01    0.464245235668224107E-01    0.261404319585886613E+00    0.192981254810667142E-03   -0.855241119657797455E+01    0.131588283289605421E+02   -0.425714266136980157E+00   -0.166026408466380104E+01    0.263392167557235979E+01   -0.310673170870212845E+00
    0.191684842298031198E-97    0.268817628414939390E+05    0.605110368522890685E+00    0.815651403205869679E-01    0.714582289666705062E-01    0.149167815256021657E+00    0.324137026478833579E+00    0.926953887650034314E-04   -0.923940484480137769E+01    0.874735954662063975E+01   -0.212021237553602138E+00   -0.514072519354679081E+01    0.282626545949028385E+01   -0.351071005316950568E+00
    0.206890728058776679E-97    0.268815387365363167E+05    0.551917669371875141E+00    0.610366613951679252E-01    0.199414967753351324E-01    0.142934935256165324E+00    0.381267160538088956E+00    0.109978740843864008E-03   -0.906287410965178886E+01    0.876602837292504944E+01   -0.363505262896815395E+00   -0.468721261672328104E+01    0.276093981998193305E+01   -0.273977909619447901E+00
    0.325191071989675847E-97    0.268805628636583278E+05    0.478500296076263321E+00    0.130073966099975180E+00    0.426678239172093646E-01    0.190118515797176230E+00    0.364294575749336713E+00    0.887286392880313069E-04   -0.877061472112117535E+01    0.809594757724985925E+01   -0.563759953156530269E+00   -0.390145334634629481E+01    0.254279676210794925E+01   -0.166175987703800043E+00
    0.956221316257795876E-97    0.268783342821564402E+05    0.571271302713423301E+00    0.545633812958138745E-01    0.589416051654302088E-03    0.224100125829438473E+00    0.327054307645731013E+00    0.818649862816683431E-04   -0.857945041543372433E+01    0.571084799283327804E+01   -0.459700745823719892E+00   -0.479958441473714892E+01    0.251508899254404605E+01    0.118399501822407327E+00
    0.140989833012788469E-96    0.268774862866132935E+05    0.572381083377074162E+00    0.688876905558431507E-01    0.422933972193030930E-01    0.146777361571670817E+00    0.363636995177820832E+00    0.987671187579590177E-04   -0.929850298760551830E+01    0.893860173260956259E+01   -0.262721084485794787E+00   -0.519082366964394115E+01    0.282461775275885252E+01   -0.398966198903598634E+00
    0.206384928406422500E-96    0.268766527475855255E+05    0.338254113561487935E+00    0.247296870672107594E+00    0.838506843866838047E-01    0.117950044769866175E+00    0.397933712993115085E+00    0.126261445139162933E-03   -0.858343373292175471E+01    0.117435982475749014E+02   -0.740626870044373220E+00   -0.128860156365271372E+01    0.258094271271777842E+01   -0.316065947657383717E+00
    0.206230857310233556E-96    0.268765828126176748E+05    0.619644529972949276E+00    0.339664643937255192E-01    0.344560640382137948E-01    0.183843869829910189E+00    0.304839026549345860E+00    0.107562356630368057E-03   -0.870964278505251421E+01    0.665146202896554239E+01   -0.364938312052759617E+00   -0.508292715717764487E+01    0.257840422939664649E+01    0.159487572493097751E-01
    0.201214605498142970E-96    0.268765606324069195E+05    0.565374067858864016E+00    0.119970343685995434E+00    0.583343325144403263E-01    0.101677724167307068E+00    0.340773452792796416E+00    0.113093541870566317E-03   -0.947635170656809578E+01    0.112011940734419078E+02   -0.189495870753672691E+00   -0.465726866458715261E+01    0.293284368692363229E+01   -0.625870278489904397E+00
    0.157852749343144160E-95    0.268723694524399762E+05    0.624646523701337442E+00    0.653030509463247994E-02    0.929288700443304042E-02    0.219372912991959518E+00    0.342162543397699026E+00    0.720773634205952476E-04   -0.907445771378086974E+01    0.562852407685615574E+01   -0.285782314612394561E+00   -0.624908230070990278E+01    0.267906245139218901E+01   -0.949349486317978553E-01
    0.950925105436259405E-95    0.268687064785212133E+05    0.494561791024906716E+00    0.841568842832233627E-01    0.430412300223892152E-01    0.139701052161909367E+00    0.440015257945224225E+00    0.927407603366888834E-04   -0.943099268362109910E+01    0.956277169874386246E+01   -0.405262866705321301E+00   -0.492175320883355027E+01    0.284737915539515818E+01   -0.528970070448156804E+00
    0.415837170141669377E-94    0.268656841628442999E+05    0.573512639347501185E+00    0.183145962370074744E+00    0.120417637645811773E+00    0.109487530393096208E+00    0.246873613408879700E+00    0.120264456463789644E-03   -0.909084896460905689E+01    0.112376055211640598E+02   -0.263050774388704944E+00   -0.377504715331502538E+01    0.275128643841018627E+01   -0.481497954584151788E+00
    0.448756237659027990E-94    0.268654603621247261E+05    0.560586171153554136E+00    0.119645653921170214E+00    0.855597487286751807E-01    0.133343428703894984E+00    0.340786294364421538E+00    0.939583071130420530E-04   -0.938432006492432080E+01    0.100232440008586785E+02   -0.247211604033124033E+00   -0.481230150766126918E+01    0.284619567663614870E+01   -0.523018721168255318E+00
    0.551316053414330537E-94    0.268649772767441173E+05    0.613952318611877046E+00    0.664676650657362311E-01    0.728770250362218985E-01    0.182963978243657677E+00    0.330276760479209897E+00    0.677224061303522486E-04   -0.950738485769095476E+01    0.795026142234529765E+01   -0.192977860748937857E+00   -0.623661098974066519E+01    0.280656352818989152E+01   -0.471256789145176658E+00
    0.101699588858255441E-93    0.268636812479547334E+05    0.637775705013780891E+00    0.154276229936875148E+00    0.139699759324343836E+00    0.132400055487809198E+00    0.221197471533969459E+00    0.982940413973252289E-04   -0.929435787228517718E+01    0.102051239461772028E+02   -0.153205524715783525E+00   -0.491567166208327500E+01    0.277897993232647744E+01   -0.517232704274267263E+00
    0.201837248807137396E-93    0.268622389425566616E+05    0.482100344063783937E+00    0.183948739439988906E+00    0.182189030419183003E-01    0.105794934644361571E+00    0.311301388839090976E+00    0.140210926796099596E-03   -0.875176528830455247E+01    0.114260004466444514E+02   -0.360381441475631892E+00   -0.241731698047912325E+01    0.273227637341071183E+01   -0.277640942479475017E+00
    0.357770233781469022E-93    0.268610226553820357E+05    0.471140611036702461E+00    0.229374949130902894E+00    0.132568313369725410E+00    0.463672145473059474E-01    0.279963254695295816E+00    0.178205856895382171E-03   -0.869055786821991205E+01    0.135729958893035096E+02   -0.486482919122729562E+00   -0.166532101910875596E+01    0.264071357238567828E+01   -0.440651115480088951E+00
    0.339342225743377052E-92    0.268564518203479092E+05    0.452472092232602041E+00    0.172557693417259017E+00    0.509968548663706986E-01    0.104516157727030018E+00    0.355989941223628592E+00    0.139711702219651234E-03   -0.878086394596168773E+01    0.112997596960427558E+02   -0.488977651247592515E+00   -0.252425655488391687E+01    0.268087316356091110E+01   -0.319201787193624131E+00
