Nested Sampling Global Log-Evidence           :   -0.509265867544569119E+04  +/-    0.351596723551480861E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.509265867544569119E+04 +/-    0.351596723551480861E+00
Local Log-Evidence   -0.509265867544569119E+04 +/-    0.351596723551480861E+00

Dim No.       Mean        Sigma
   1    0.322957250388190148E-02    0.208353086331465988E-02
   2    0.160292693129196907E-02    0.141335375935842597E-02
   3   -0.601566751191768301E+01    0.190274722989218187E+00
   4    0.100034211794708696E+02    0.290876706620298142E+01
   5    0.987001066106628744E+00    0.286996999053249158E+00
   6   -0.443851865912270505E+01    0.306124168677473918E+01
   7    0.114769210000280975E+01    0.694669012224016919E-01
   8   -0.543878680362244182E+00    0.674372764259909441E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.309065934778477314E-02
   2    0.464567682177140012E-03
   3   -0.621771814758700359E+01
   4    0.120010020617789550E+02
   5    0.136675983549301350E+01
   6   -0.360133872114378395E+01
   7    0.119969200177558366E+01
   8    0.159355054682010611E+00

MAP Parameters
Dim No.        Parameter
   1    0.309065934778477314E-02
   2    0.464567682177140012E-03
   3   -0.621771814758700359E+01
   4    0.120010020617789550E+02
   5    0.136675983549301350E+01
   6   -0.360133872114378395E+01
   7    0.119969200177558366E+01
   8    0.159355054682010611E+00
