Nested Sampling Global Log-Evidence           :   -0.303361054152239885E+05  +/-    0.256319647621319924E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.303361054152239885E+05 +/-    0.256319647621319924E+00
Local Log-Evidence   -0.303361054152239885E+05 +/-    0.256319647621319924E+00

Dim No.       Mean        Sigma
   1    0.135028433948216495E+02    0.791023488918301959E-01
   2    0.619379973512068430E-01    0.480382380066507256E-01
   3    0.105953061494696277E+01    0.756695319940348665E-01
   4    0.962656804665528720E+00    0.335934162467109027E-01
   5    0.652789412847883249E-01    0.552557689738790367E-01
   6    0.170997978352875482E-03    0.265220015411683545E-04
   7   -0.563317521971448798E+01    0.229748427799152610E+01
   8    0.913359283284760615E+01    0.335666272654780329E+01
   9    0.145060960267443972E+01    0.248742569597164065E+00
  10   -0.509159543875868037E+00    0.812659228562948477E+00
  11    0.148616422675688375E+01    0.550107609890845950E+00
  12   -0.691156805089694681E+00    0.726766248305044216E+00
  13   -0.731765107051686137E+01    0.190979245376115303E+01
  14    0.859846977228386145E+01    0.358218399555564648E+01
  15    0.148529797918315443E+01    0.251216387676490849E+00
  16   -0.500374562636745068E+00    0.811255839604226869E+00
  17    0.167289400586096115E+01    0.663027482925160561E+00
  18   -0.728312538501552975E+00    0.704799998482994128E+00
  19   -0.666005530368067689E+01    0.222178769419627692E+00
  20    0.119158647007239189E+02    0.213795924588442032E+01
  21    0.150374849404132682E+01    0.251723340459905243E+00
  22    0.153863167486619856E+01    0.346252357730526469E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.135474578780133221E+02
   2    0.321182207343781445E-01
   3    0.105109179714147905E+01
   4    0.941359096565178688E+00
   5    0.329039745554288651E-01
   6    0.154348718821811190E-03
   7   -0.371764839176646689E+01
   8    0.790043795307378627E+01
   9    0.148491707436982057E+01
  10   -0.136522331778473949E+01
  11    0.128087487689893464E+01
  12   -0.188005703139094926E+01
  13   -0.742928462315830451E+01
  14    0.267155608199493821E+01
  15    0.128379531597564545E+01
  16    0.662565211495442119E+00
  17    0.958947194883401965E+00
  18   -0.125735624311632654E+01
  19   -0.657411805992001064E+01
  20    0.128806999643049451E+02
  21    0.158814468160488298E+01
  22    0.152743745749311755E+01

MAP Parameters
Dim No.        Parameter
   1    0.135474578780133221E+02
   2    0.321182207343781445E-01
   3    0.105109179714147905E+01
   4    0.941359096565178688E+00
   5    0.329039745554288651E-01
   6    0.154348718821811190E-03
   7   -0.371764839176646689E+01
   8    0.790043795307378627E+01
   9    0.148491707436982057E+01
  10   -0.136522331778473949E+01
  11    0.128087487689893464E+01
  12   -0.188005703139094926E+01
  13   -0.742928462315830451E+01
  14    0.267155608199493821E+01
  15    0.128379531597564545E+01
  16    0.662565211495442119E+00
  17    0.958947194883401965E+00
  18   -0.125735624311632654E+01
  19   -0.657411805992001064E+01
  20    0.128806999643049451E+02
  21    0.158814468160488298E+01
  22    0.152743745749311755E+01
