    0.137808084942569593E+02    0.241388917102016778E-01    0.105863552626081381E+01    0.916811816645671462E+00    0.113419224032950908E-01    0.144984462821727225E-03   -0.593912468094774759E+01    0.938660195440248124E+01    0.186394354366515658E+01   -0.104477659610946594E+01    0.161098335779526858E+01   -0.136386173040250114E+01   -0.749566098196747710E+01    0.641664258534779464E+01    0.149838212595576703E+01    0.736197571023077701E+00    0.158969314054685240E+01    0.183356752984070503E+00   -0.669629651880563159E+01    0.559731945818689702E+01    0.113268720961739899E+01    0.155209212638559335E+01   -0.303169284989634107E+05
    0.136932091561483542E+02    0.708231381615391370E-01    0.125995123831844591E+01    0.991362521657983331E+00    0.733622627938011196E-01    0.808583208451282338E-04   -0.979083580075569593E+01    0.100485656931043561E+02    0.161451608235672328E+01   -0.548441938014051278E+00    0.294246958729464136E+01   -0.164733090074875221E+01   -0.814546002212300735E+01    0.444038562526873193E+01    0.126768738346009391E+01   -0.187272999161502063E+01    0.304159798599694575E+01   -0.449663544872045851E+00   -0.680433285051601544E+01    0.140556392605299578E+02    0.107337564519398310E+01    0.158513170251110469E+01   -0.303158342386752702E+05
    0.134207892265976536E+02    0.348003952253721327E+00    0.935373279699193927E+00    0.845749137083218194E+00    0.406944055743171593E-02    0.188753977786080998E-03   -0.657185919266863916E+01    0.104256995020644787E+02    0.108712453634936157E+01   -0.916114295119229816E+00    0.147678347829089107E+01   -0.368858136374394796E-01   -0.911980292229650402E+01    0.902201333198659583E+01    0.131004181596501601E+01   -0.169782663040372350E+01    0.231119907758597076E+01   -0.190530652794553412E+01   -0.717940568416847213E+01    0.121470322001897166E+02    0.182605454090702413E+01    0.166860099965670527E+01   -0.303153716935705415E+05
    0.134613237212362247E+02    0.235594924931163602E+00    0.104800768402866473E+01    0.920575957376044696E+00    0.185251796998518431E+00    0.795807338226835745E-04   -0.631935151102453219E+01    0.705369332826259843E+01    0.139932651889142856E+01   -0.844177350606005739E+00    0.841024058916957529E+00   -0.872903726410654279E+00   -0.963267905562446636E+01    0.910640122169050770E+01    0.165001552052572653E+01    0.912702345362664813E+00    0.289089011298713494E+01   -0.823518191701501312E+00   -0.680607615458734916E+01    0.146290160918388068E+02    0.133999666215312341E+01    0.159927344276812167E+01   -0.303152229511273617E+05
    0.136004374711063303E+02    0.317049792120577822E+00    0.102964507710820086E+01    0.902085849199392942E+00    0.130442973116029464E-01    0.118685201091983444E-03   -0.733225869194828661E+01    0.900655708855151893E+01    0.180262020814935542E+01   -0.123214708212228796E+01    0.714366303418962456E+00   -0.122352613960284717E+01   -0.622809388888027637E+01    0.843909525797240079E+01    0.126831652773395165E+01   -0.251181610949860579E+00    0.762344292468662976E+00   -0.626262232661086937E+00   -0.661224155607377462E+01    0.962076124103187524E+01    0.187035317979824667E+01    0.152975968297198972E+01   -0.303147681111812308E+05
    0.132730281161646033E+02    0.216257397417165931E+00    0.104494382500109806E+01    0.927683510950977230E+00    0.214845764334463341E+00    0.142904638930219617E-03   -0.801891883594891119E+01    0.974982932935162339E+01    0.120496158409318910E+01   -0.890626906046229516E+00    0.163811300313125452E+01   -0.182425732909169147E+01   -0.712165843082939976E+01    0.754392822490470483E+01    0.122659587170070905E+01   -0.498054026602088307E+00    0.166072676174707867E+01   -0.917304817808698880E+00   -0.700317575038211970E+01    0.142963266559139761E+02    0.108300493846276225E+01    0.165755774858259719E+01   -0.303140606581223583E+05
    0.135910726858969149E+02    0.878665488098573089E-01    0.102214632984437781E+01    0.101293427915702150E+01    0.600952585584958107E-01    0.178410562471329219E-03   -0.818708015770533315E+01    0.115943496087303650E+02    0.154022700326719519E+01   -0.129428070320913480E+01    0.291150736235652818E+01   -0.192060575421018465E+01   -0.474944711021172683E+01    0.108276320262335588E+02    0.132786522744435809E+01   -0.135975412273553742E+01    0.162635653095672961E+01   -0.137981167928538806E+01   -0.737941013598643547E+01    0.863814203192591279E+01    0.167263337485558594E+01    0.162707024331927386E+01   -0.303137973897385491E+05
    0.131824197603156197E+02    0.249771604378597190E-01    0.932639723586136782E+00    0.103845255179180973E+01    0.175295087525851628E+00    0.237724876032920497E-03   -0.654776017968374013E+01    0.124712848916949959E+02    0.191554358450350581E+01   -0.795121667501413221E+00    0.129837876400548868E+01   -0.159236817535066288E+01   -0.348272473755742062E+01    0.140961944208318783E+02    0.137446852855710633E+01   -0.655483785484146431E+00    0.131613029987512098E+01   -0.842894457444311573E+00   -0.762560795201595365E+01    0.113569057021194126E+02    0.194604285762609308E+01    0.165587496372329412E+01   -0.303137154105789923E+05
    0.136230544279692118E+02    0.323874908033189995E-01    0.117695510250736080E+01    0.940496670079685182E+00    0.151793005239502978E-01    0.194905783851424298E-03   -0.596026416090945155E+01    0.328945349437306067E+01    0.148336594235011043E+01    0.590830462569438053E+00    0.174937347179096503E+01    0.428264252960607550E+00   -0.501471135266335999E+01    0.596486539222498369E+01    0.164202595233645710E+01   -0.366160770095786292E+00    0.113501203918316618E+01   -0.705091650653731694E+00   -0.728749260483725259E+01    0.134056917992749547E+02    0.121384173788664618E+01    0.174757016893264994E+01   -0.303136639034055261E+05
    0.134549218944063789E+02    0.260655140269456555E-01    0.116259349837122894E+01    0.109880432513770798E+01    0.193445956878066753E-01    0.164619818064645068E-03   -0.709793313166445738E+01    0.147426470767753166E+02    0.130463959873748570E+01   -0.132517470687005012E+01    0.196075340698433132E+01   -0.126329402421653958E+01   -0.838035437048956311E+01    0.648486515999653257E+01    0.113473827267992711E+01    0.474323354514456730E+00    0.178555910952630548E+01   -0.101569411011670718E+01   -0.656070783803620827E+01    0.142992570476775640E+02    0.118524025724470938E+01    0.153248101223324285E+01   -0.303136188722622173E+05
