    0.344503452327321880E-01    0.399715359985394592E+00    0.117733592419817779E+01    0.492826165625375012E+00    0.238498515997966676E+00    0.101538418396545792E-03   -0.848947823609205621E+01    0.240939435776206290E+01   -0.261088889663375712E+01   -0.807200608510848383E+01    0.198439478404213432E+01   -0.883125457420944393E+00   -0.132543237627293292E+05
    0.219489627188145034E-01    0.314630908526746023E+00    0.110532268660728272E+01    0.541385249275882496E+00    0.270438503557284327E+00    0.114773599866219543E-03   -0.837879145792555846E+01    0.264595733254475940E+01   -0.256916308526463455E+01   -0.810025761822374335E+01    0.188825419995025312E+01   -0.751468311633119779E+00   -0.132522116798309362E+05
    0.318147443504276164E-01    0.371054551648539899E+00    0.114790687339370479E+01    0.500762478934757893E+00    0.267989219028958336E+00    0.990530320305101769E-04   -0.841274934872554248E+01    0.290348921972628204E+01   -0.272346498943131099E+01   -0.808226389149682589E+01    0.197737369031836518E+01   -0.792489988068166840E+00   -0.132521455973161683E+05
    0.290133293258545422E-01    0.323620251745896370E+00    0.116623906081286632E+01    0.554031758507191441E+00    0.246455377230674372E+00    0.108466638876600794E-03   -0.846627718701658161E+01    0.210834419510340698E+01   -0.247829443600082833E+01   -0.810267413804005798E+01    0.189678428990781156E+01   -0.808523429043688902E+00   -0.132520673502774334E+05
    0.256787175553252998E-01    0.400159609339238886E+00    0.111146184075907306E+01    0.461314343565472074E+00    0.272088653046503481E+00    0.110228209735934460E-03   -0.840601569799363624E+01    0.312399100835706989E+01   -0.278638955066912342E+01   -0.808537669755991750E+01    0.199875896203753789E+01   -0.811453145029516376E+00   -0.132519853694243684E+05
    0.178328594825036130E-01    0.374672478089394190E+00    0.108546090259290029E+01    0.486140284480602591E+00    0.253845942045701767E+00    0.127488015019469782E-03   -0.842257229175530142E+01    0.261260821430288281E+01   -0.258389657966919639E+01   -0.809483695116229818E+01    0.192694515920229525E+01   -0.840134956035661462E+00   -0.132514297492361857E+05
    0.206611423891695269E-01    0.361680292977792528E+00    0.109740313114608634E+01    0.495877219306558814E+00    0.264451902713376374E+00    0.120472212237428744E-03   -0.840817493201958932E+01    0.275901588566637290E+01   -0.263880135891073087E+01   -0.809852564585829526E+01    0.193301475143792567E+01   -0.804052202967141527E+00   -0.132513761980247491E+05
    0.218274950245083144E-01    0.389550195852614578E+00    0.109237569207526186E+01    0.465560855688249620E+00    0.274295328146932083E+00    0.116129369581184936E-03   -0.839234431439358985E+01    0.311393564191441419E+01   -0.276070974316388895E+01   -0.809191309517662560E+01    0.197854749608915492E+01   -0.800195117110303222E+00   -0.132513440557539743E+05
    0.203517601192814354E-01    0.344804522858386697E+00    0.111076320630048397E+01    0.517150065425082239E+00    0.256110667420841209E+00    0.121936843527120650E-03   -0.843169143269678756E+01    0.242248627650745885E+01   -0.253825630830008331E+01   -0.810308494656495881E+01    0.190605254239623401E+01   -0.809891913767140981E+00   -0.132512680483348377E+05
    0.253746679024912207E-01    0.364406943347704404E+00    0.114778172951267354E+01    0.514251403304732624E+00    0.236718112983379886E+00    0.118552721381719997E-03   -0.849385074925972994E+01    0.213701307075426294E+01   -0.250529049538258120E+01   -0.810418150030621121E+01    0.192215281658977677E+01   -0.866192715211553610E+00   -0.132504287153674541E+05
    0.215020087872868117E-01    0.322452085655057619E+00    0.110759163974276409E+01    0.535307725871196127E+00    0.265311969274010961E+00    0.117298647733448774E-03   -0.839661908301935256E+01    0.255835482372053669E+01   -0.255365519000491847E+01   -0.810156360315221313E+01    0.189139985085080919E+01   -0.770761860076828009E+00   -0.132503711934080548E+05
    0.182343337173163367E-01    0.342895814739910765E+00    0.108274767762860202E+01    0.509195022294582800E+00    0.270255636968231794E+00    0.121803822293270868E-03   -0.837998489062756846E+01    0.278540819186521071E+01   -0.261233020080767586E+01   -0.809949966793421616E+01    0.190966344220803697E+01   -0.776610454344244916E+00   -0.132503399302742528E+05
    0.264304197462591969E-01    0.350333375611752207E+00    0.114480235944184927E+01    0.524525824251549366E+00    0.246470188618353098E+00    0.113762054158352390E-03   -0.846177464000429325E+01    0.229445449702725268E+01   -0.253319058708936851E+01   -0.810018493028663755E+01    0.191822536917995334E+01   -0.831275414544173419E+00   -0.132502496428209306E+05
    0.185676231845330088E-01    0.323125577875642778E+00    0.108300991965385718E+01    0.524961142183026142E+00    0.275773747447198514E+00    0.120229557072863469E-03   -0.836310585636040216E+01    0.277244456791926153E+01   -0.259086803192919835E+01   -0.809614928200448780E+01    0.189473910061546258E+01   -0.750692198128717569E+00   -0.132501866586846099E+05
    0.243326300652632332E-01    0.387999020482119983E+00    0.114470307367025748E+01    0.491283652457441156E+00    0.233587747004324581E+00    0.121861710938721987E-03   -0.851204359520906451E+01    0.216058428542130709E+01   -0.253267819022732299E+01   -0.810447571364883323E+01    0.194452743405604878E+01   -0.892315467901140025E+00   -0.132500783722938086E+05
    0.223351283582310101E-01    0.348468810607292956E+00    0.109642423246678589E+01    0.505047935253029934E+00    0.277070415325042174E+00    0.113403418366946377E-03   -0.837064771507354877E+01    0.297697647053368319E+01   -0.268657397890489413E+01   -0.809434600472830290E+01    0.193493974053212847E+01   -0.761672263248962311E+00   -0.132500066168009307E+05
    0.223552385007780643E-01    0.378608826908339857E+00    0.111372770002921628E+01    0.488406876819663882E+00    0.253473646636656169E+00    0.119525527077692803E-03   -0.844218551272253315E+01    0.259947353035086426E+01   -0.261651693798073826E+01   -0.809736725801068324E+01    0.194553445285583226E+01   -0.839600905498734340E+00   -0.132495955286831340E+05
    0.245227878329075111E-01    0.334965190118373612E+00    0.113259142970320692E+01    0.532861321026429358E+00    0.255572455437316437E+00    0.113971275798238790E-03   -0.843407049600849135E+01    0.238716024464740961E+01   -0.253730035346453375E+01   -0.810226433981287464E+01    0.190512207796342392E+01   -0.799053907559794663E+00   -0.132495650979683469E+05
    0.229877513254469965E-01    0.315355550796091566E+00    0.111118791282019247E+01    0.538406307104786985E+00    0.275698403048543594E+00    0.112116657460450877E-03   -0.837744324169903187E+01    0.272315400978315436E+01   -0.260446048299226796E+01   -0.810169741190729020E+01    0.189958198681369428E+01   -0.740017967344366312E+00   -0.132495257528843285E+05
    0.212516745343521198E-01    0.378630598544058894E+00    0.113291315057598951E+01    0.493470008755687140E+00    0.237905937745283791E+00    0.126474607257187659E-03   -0.850498161594295787E+01    0.213708522135120127E+01   -0.251391796508265752E+01   -0.810903358820216269E+01    0.193225522369837255E+01   -0.878882856865467854E+00   -0.132495179214088439E+05
    0.162686328414637579E-01    0.364930174389371587E+00    0.108901733390088418E+01    0.494362879011410628E+00    0.250745541226153279E+00    0.131254895511140151E-03   -0.844064734019773333E+01    0.243470796179828008E+01   -0.253900918515652707E+01   -0.810557495096331238E+01    0.191143389401802111E+01   -0.841599507177426487E+00   -0.132495003930890362E+05
    0.215277825589317365E-01    0.303016275128404566E+00    0.110594116433317624E+01    0.551294119922646653E+00    0.270800607859586040E+00    0.115402450061355172E-03   -0.837702298200551887E+01    0.257660421858451194E+01   -0.254148679488863394E+01   -0.810292502918541580E+01    0.187521536431165048E+01   -0.742468024365622092E+00   -0.132494447043946238E+05
    0.218769487350240141E-01    0.326298335305821863E+00    0.110959897164897114E+01    0.528207436284908849E+00    0.272299112168694735E+00    0.115052409186890719E-03   -0.839191261414306311E+01    0.268130368042831702E+01   -0.260299016491390356E+01   -0.810413359195619520E+01    0.190652326007491180E+01   -0.756758799323477227E+00   -0.132492986815469267E+05
    0.247873831605582434E-01    0.345382347793082523E+00    0.111280633277029017E+01    0.512445825789055065E+00    0.275376178267814409E+00    0.109098151341549107E-03   -0.838053408695121860E+01    0.289835763839710125E+01   -0.267444498577427980E+01   -0.809241063594716792E+01    0.193737219358721457E+01   -0.760797752789676318E+00   -0.132492758949898216E+05
    0.141872004758276955E-01    0.360889886021777573E+00    0.104814739761995224E+01    0.477251736097342727E+00    0.282907174801869943E+00    0.128035919970453932E-03   -0.834899938990522728E+01    0.315813171368953327E+01   -0.271211056311265120E+01   -0.809832987588631070E+01    0.193320952768348775E+01   -0.767011448658926343E+00   -0.132492251822588551E+05
    0.250749338623678826E-01    0.366507135642795912E+00    0.112723507411270929E+01    0.499919789883846055E+00    0.259069685013065543E+00    0.113771215912884569E-03   -0.843601321235445845E+01    0.264024245036735206E+01   -0.263620145579128007E+01   -0.809780093992727679E+01    0.194654727875800226E+01   -0.816337166910492629E+00   -0.132491877414928094E+05
    0.194821200800581393E-01    0.323674340054055487E+00    0.108216458219334877E+01    0.516102683043417776E+00    0.290868625140280612E+00    0.116098715428709559E-03   -0.834247228850339795E+01    0.305401513291040683E+01   -0.268703005397393024E+01   -0.809843071275774129E+01    0.191671976014257828E+01   -0.717234533818277509E+00   -0.132491467992279086E+05
    0.235344697655637571E-01    0.383675783101079138E+00    0.111918700736008070E+01    0.476128975296728540E+00    0.266636944759172934E+00    0.115807359978853269E-03   -0.843549961313876651E+01    0.280969515704265005E+01   -0.270296878219054149E+01   -0.809859587015158056E+01    0.197318458975089328E+01   -0.815314759877164619E+00   -0.132490276234680623E+05
    0.219367046858239198E-01    0.401352073701403134E+00    0.113149953118788771E+01    0.472958516314676169E+00    0.237565507428177447E+00    0.125363563665837041E-03   -0.850823419243752710E+01    0.227604205294750805E+01   -0.256958673976960172E+01   -0.810572283234132662E+01    0.195872130601219863E+01   -0.895204849323999241E+00   -0.132489213907303565E+05
    0.200141093017416546E-01    0.352747304343209389E+00    0.107802581388923380E+01    0.505630026729472215E+00    0.266597398690266552E+00    0.118222700233267279E-03   -0.836206200977927416E+01    0.288782968113371430E+01   -0.262196004447954811E+01   -0.808608869965148713E+01    0.191611178860807407E+01   -0.787772528401175176E+00   -0.132484612472531699E+05
    0.205997863276802390E-01    0.402671978393964625E+00    0.108349584179891312E+01    0.461074482615830228E+00    0.257162972387318389E+00    0.121839009204708796E-03   -0.840940480395507528E+01    0.296726665477117857E+01   -0.270724227030354214E+01   -0.809277805559743690E+01    0.196692277949563632E+01   -0.847211332647943349E+00   -0.132484115311338410E+05
