Nested Sampling Global Log-Evidence           :   -0.269487218641061409E+05  +/-    0.211779332087887517E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.269487218641061409E+05 +/-    0.211779332087887517E+00
Local Log-Evidence   -0.269487218641061409E+05 +/-    0.211779332087887517E+00

Dim No.       Mean        Sigma
   1    0.107448978490203872E+01    0.150063764484755467E-02
   2   -0.216823967078559621E+01    0.195330138905359108E+01
   3    0.871932984515978760E+01    0.343480132406144723E+01
   4    0.111643689952337022E+01    0.180095212991260278E+01
   5   -0.400906310648225972E+01    0.329229023504395935E+01
   6    0.135163033594110504E+01    0.614079756083478867E+00
   7   -0.478245712316433813E+00    0.564968851222517054E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.107463962668711677E+01
   2   -0.288981415016965482E+01
   3    0.133478508844089383E+02
   4    0.225881637089088461E+01
   5   -0.978254319650751647E+01
   6    0.152307864430173789E+01
   7   -0.554377756771547325E+00

MAP Parameters
Dim No.        Parameter
   1    0.107463962668711677E+01
   2   -0.288981415016965482E+01
   3    0.133478508844089383E+02
   4    0.225881637089088461E+01
   5   -0.978254319650751647E+01
   6    0.152307864430173789E+01
   7   -0.554377756771547325E+00
