Nested Sampling Global Log-Evidence           :   -0.278863026294700576E+05  +/-    0.418106950412254430E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.278863026294700576E+05 +/-    0.418106950412254430E+00
Local Log-Evidence   -0.278863026294700576E+05 +/-    0.418106950412254430E+00

Dim No.       Mean        Sigma
   1    0.128483924808339118E+02    0.831192497253870483E-01
   2    0.101248429931005329E+00    0.770826581009657064E-01
   3    0.744930208982439557E+00    0.483363397285431040E+00
   4    0.841284005830783110E+00    0.381743824317427038E-01
   5    0.429514686918593735E+00    0.356099014620196330E+00
   6    0.405834811140318580E-01    0.239241082003257347E-01
   7    0.109699087024455650E+02    0.253950054154674110E+01
   8   -0.115887026476396837E+01    0.166625746189484958E+01
   9   -0.103061716904429201E+01    0.160377645216934206E+01
  10    0.570989981402692082E+00    0.546286362322001839E-01
  11   -0.609752396062803625E+00    0.609588594326074151E+00
  12    0.822929454770919295E-03    0.101432886151798119E-02
  13    0.900848907790010678E+01    0.319574258444361092E+01
  14   -0.216651347100754688E+01    0.118305795404624625E+01
  15   -0.102539770437240563E+01    0.159145622546727750E+01
  16    0.134830221452502519E+01    0.137386002070713775E+00
  17   -0.643485600711019678E+00    0.628573407217407287E+00
  18    0.230178703882278978E-03    0.722472973649652674E-04
  19    0.109290421435374672E+02    0.236499536032216184E+01
  20   -0.205066105967839363E+01    0.110603959212137326E+01
  21   -0.123013507415107015E+01    0.157329603197140178E+01
  22    0.564967176872879451E+00    0.424870114979312014E-01
  23   -0.646724602863195774E+00    0.613893680983754075E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.128639020795965742E+02
   2    0.941324718934217486E-01
   3    0.363111496340287221E+00
   4    0.805481469047523824E+00
   5    0.794634937088639082E-01
   6    0.479980281809837886E-01
   7    0.112267337339332443E+02
   8   -0.198913065451790327E+00
   9    0.690383725894223588E+00
  10    0.529379783559193573E+00
  11   -0.528013388320134114E+00
  12    0.432289621286715414E-03
  13    0.733108051090270330E+01
  14   -0.326552314787892817E+01
  15   -0.362609461004050626E+01
  16    0.139023503590478681E+01
  17    0.247401939113472968E+00
  18    0.297008358656514454E-03
  19    0.116297612366962575E+02
  20   -0.199614824976003224E+01
  21   -0.203963551717242009E+01
  22    0.531194633180416154E+00
  23   -0.664213223475659031E+00

MAP Parameters
Dim No.        Parameter
   1    0.128639020795965742E+02
   2    0.941324718934217486E-01
   3    0.363111496340287221E+00
   4    0.805481469047523824E+00
   5    0.794634937088639082E-01
   6    0.479980281809837886E-01
   7    0.112267337339332443E+02
   8   -0.198913065451790327E+00
   9    0.690383725894223588E+00
  10    0.529379783559193573E+00
  11   -0.528013388320134114E+00
  12    0.432289621286715414E-03
  13    0.733108051090270330E+01
  14   -0.326552314787892817E+01
  15   -0.362609461004050626E+01
  16    0.139023503590478681E+01
  17    0.247401939113472968E+00
  18    0.297008358656514454E-03
  19    0.116297612366962575E+02
  20   -0.199614824976003224E+01
  21   -0.203963551717242009E+01
  22    0.531194633180416154E+00
  23   -0.664213223475659031E+00
