Nested Sampling Global Log-Evidence           :   -0.218126610751732915E+05  +/-    0.391558715471085006E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           2


Mode   1
Strictly Local Log-Evidence   -0.218126610751732915E+05 +/-    0.419795006981535823E+00
Local Log-Evidence   -0.218126610751732915E+05 +/-    0.391558715471085006E+00

Dim No.       Mean        Sigma
   1    0.132939196301777294E+02    0.000000000000000000E+00
   2    0.204604553701326852E+00    0.000000000000000000E+00
   3   -0.518524171723802851E+01    0.000000000000000000E+00
   4    0.432391885089902672E+01    0.000000000000000000E+00
   5    0.150216855686167872E+01    0.000000000000000000E+00
   6    0.100000119895980966E+01    0.000000000000000000E+00
   7    0.595854236499858914E+00    0.000000000000000000E+00
   8   -0.198854947526599246E+01    0.000000000000000000E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.132939196301777294E+02
   2    0.204604553701326852E+00
   3   -0.518524171723802851E+01
   4    0.432391885089902672E+01
   5    0.150216855686167872E+01
   6    0.100000119895980966E+01
   7    0.595854236499858914E+00
   8   -0.198854947526599246E+01

MAP Parameters
Dim No.        Parameter
   1    0.132939196301777294E+02
   2    0.204604553701326852E+00
   3   -0.518524171723802851E+01
   4    0.432391885089902672E+01
   5    0.150216855686167872E+01
   6    0.100000119895980966E+01
   7    0.595854236499858914E+00
   8   -0.198854947526599246E+01


Mode   2
Strictly Local Log-Evidence   -0.258675640818933462E+05 +/-    0.101290055031643433E+01
Local Log-Evidence   -0.258560024304018443E+05 +/-    0.209234920372676131E+00

Dim No.       Mean        Sigma
   1    0.132374024360150706E+02    0.118162013895846563E-01
   2    0.253437235659832560E+00    0.716995038160053808E-02
   3   -0.504133989930961235E+01    0.230776460663729699E-01
   4    0.427546177077715051E+01    0.131393229450676358E+00
   5    0.149891662112227531E+01    0.795356303912723322E-03
   6   -0.853930050734414436E+01    0.655559052354516281E+00
   7    0.531876563034066052E+00    0.125409020831973757E-01
   8   -0.199617386863515600E+01    0.327941549547738995E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.132396188264347465E+02
   2    0.243776409397988253E+00
   3   -0.505307247861467523E+01
   4    0.425716855289705975E+01
   5    0.149904198157569546E+01
   6   -0.815593815383476617E+01
   7    0.541903822270657698E+00
   8   -0.199902223348646135E+01

MAP Parameters
Dim No.        Parameter
   1    0.132396188264347465E+02
   2    0.243776409397988253E+00
   3   -0.505307247861467523E+01
   4    0.425716855289705975E+01
   5    0.149904198157569546E+01
   6   -0.815593815383476617E+01
   7    0.541903822270657698E+00
   8   -0.199902223348646135E+01
