Nested Sampling Global Log-Evidence           :   -0.258531229835878075E+05  +/-    0.214215925576308169E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.258531229835878075E+05 +/-    0.214215925576308169E+00
Local Log-Evidence   -0.258531229835878075E+05 +/-    0.214215925576308169E+00

Dim No.       Mean        Sigma
   1    0.133961522624325742E+02    0.683701224749666409E-01
   2    0.181810204904134298E+00    0.470056307042130903E-01
   3    0.606973628183393510E+00    0.170068682560628431E+00
   4   -0.667020917469847596E+01    0.675238505260328581E+00
   5    0.893227124804221972E+01    0.346172460409292659E+01
   6   -0.104589278843545563E+01    0.171214736401243139E+01
   7   -0.411579922326276826E+01    0.338614177805111494E+01
   8    0.126231847784834494E+01    0.221661742324228722E+00
   9   -0.612158737063500102E+00    0.651207147393455532E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.134010778951320724E+02
   2    0.191566946517690739E+00
   3    0.630983874157868940E+00
   4   -0.641068487886642302E+01
   5    0.889016270250739993E+01
   6   -0.212166956293684983E+01
   7   -0.440730414771845602E+00
   8    0.125178552498008822E+01
   9   -0.143763718037324484E+01

MAP Parameters
Dim No.        Parameter
   1    0.134010778951320724E+02
   2    0.191566946517690739E+00
   3    0.630983874157868940E+00
   4   -0.641068487886642302E+01
   5    0.889016270250739993E+01
   6   -0.212166956293684983E+01
   7   -0.440730414771845602E+00
   8    0.125178552498008822E+01
   9   -0.143763718037324484E+01
