Nested Sampling Global Log-Evidence           :   -0.258903465881204320E+05  +/-    0.223858824722675293E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.258903465881204320E+05 +/-    0.223858824722675293E+00
Local Log-Evidence   -0.258903465881204320E+05 +/-    0.223858824722675293E+00

Dim No.       Mean        Sigma
   1    0.112646013923480481E+01    0.165958222533500906E-02
   2   -0.364534178667021491E+01    0.178211103843588048E+01
   3    0.105625637380635169E+02    0.264945793905750460E+01
   4    0.244112806654669345E+01    0.325580761717749967E+00
   5   -0.386950636100828405E+01    0.314140601303175249E+01
   6    0.175593471813436808E+01    0.572866231924631042E+00
   7   -0.428724766479306907E+00    0.521811132147687262E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.112676449570852366E+01
   2   -0.837789826887261846E+01
   3    0.126722913937842794E+02
   4    0.267921200889979083E+01
   5    0.101677586137414799E+01
   6    0.313586698381269624E+01
   7   -0.148470715740849024E+01

MAP Parameters
Dim No.        Parameter
   1    0.112676449570852366E+01
   2   -0.837789826887261846E+01
   3    0.126722913937842794E+02
   4    0.267921200889979083E+01
   5    0.101677586137414799E+01
   6    0.313586698381269624E+01
   7   -0.148470715740849024E+01
