    0.109974038600921631E+01   -0.240966677665710449E+00    0.132405586332082734E+02   -0.325996611118316659E+01   -0.342043622136116099E+01    0.206315672397613525E+01   -0.130137197673320770E+01   -0.111379048905194797E+15   -0.570378062280500497E+01    1
    0.197173619270324707E+01    0.670665204524993896E+00    0.895681291222572185E+01   -0.379949293732643145E+01   -0.240810041427612376E+01    0.709061384201049805E+00   -0.140990649163722992E+01   -0.111379048905194797E+15   -0.570711395613835482E+01    1
    0.608860850334167480E+00    0.138121187686920166E+01    0.115348949283361435E+02   -0.300141746997833270E+01   -0.428686096668243444E+01    0.244400912523269653E+01   -0.465979337692260742E+00   -0.111379048905194797E+15   -0.571044728947168334E+01    1
    0.176033329963684082E+01    0.471341848373413086E+01    0.148846124082803719E+02    0.250105172991752678E+01   -0.628455847501754761E+00    0.229624319076538086E+01   -0.223745957016944885E+00   -0.111379048905194797E+15   -0.571378062280501098E+01    1
    0.245511174201965332E+00    0.301962316036224365E+01    0.757026993334293330E+01   -0.246078267693519592E+01   -0.218658344447612851E+01    0.246041530370712280E+01   -0.272324249148368835E+00   -0.111379048905194797E+15   -0.571711395613834394E+01    1
    0.153153204917907715E+01   -0.238027960062026978E+01    0.278136184513568852E+01    0.486111515760422108E+00   -0.705605279803276098E+01    0.246187192201614380E+01   -0.106498272716999054E+01   -0.111379048905194797E+15   -0.572044728947168135E+01    1
    0.263343930244445801E+00   -0.563991904258728027E+01    0.128969006091356277E+02    0.213721991181373649E+01   -0.542066111564636266E+01    0.301576578617095947E+01    0.434663936495780945E+00   -0.111379048905194797E+15   -0.572378062280502586E+01    1
    0.131965887546539307E+01    0.602955520153045654E+00    0.533820094764232600E+01   -0.303872996568679721E+00   -0.661363568902015686E+01    0.247039991617202759E+01   -0.602726668119430542E+00   -0.111379048905194797E+15   -0.572711395613835883E+01    1
    0.178597629070281982E+01    0.272517919540405273E+01    0.134299641281366355E+02   -0.348778697252273595E+01    0.511748370528220420E+00    0.160114639997482300E+01   -0.113925631344318390E+01   -0.111379048905194797E+15   -0.573044728947169002E+01    1
    0.291028022766113281E-01   -0.177479773759841919E+01    0.551364930570125544E+01   -0.217768849730491620E+01   -0.180344261527061533E+01    0.187271684408187866E+01   -0.898061081767082214E+00   -0.111379048905194797E+15   -0.573378062280501766E+01    1
    0.133478641510009766E+00    0.314469635486602783E+01    0.112890148222446420E+02   -0.239409697055816650E+01   -0.748352280557155680E+01    0.304065525531768799E+01   -0.160114732384681702E+01   -0.111379048905194797E+15   -0.573711395613834529E+01    1
    0.449388265609741211E+00   -0.135436683893203735E+01    0.806379466354846919E+01    0.135975081920623797E+01   -0.150133737027645076E+01    0.184654045104980469E+01   -0.117824114859104156E+01   -0.111379048905194797E+15   -0.574044728947167915E+01    1
    0.135017502307891846E+01    0.802944600582122803E+00    0.100359932154417031E+02    0.121265608072280884E+01   -0.241221024394035410E+01    0.160612189769744873E+01   -0.118077972531318665E+01   -0.111379048905194797E+15   -0.574378062280501744E+01    1
    0.842728257179260254E+00    0.879228413105010986E+00    0.137325866878032663E+02   -0.310751866698265111E+01    0.104254462420940364E+01    0.337952589988708496E+01   -0.930547863245010376E+00   -0.111379048905194797E+15   -0.574711395613836196E+01    1
    0.782932281494140625E+00    0.534184575080871582E+00    0.647328853011131233E+01   -0.146674636006355286E+01   -0.203010791242122668E+01    0.348452240228652954E+01   -0.111528487503528595E+01   -0.111379048905194797E+15   -0.575044728947169581E+01    1
    0.177100646495819092E+01    0.189939767122268677E+01    0.530230929255485517E+01   -0.252405359148979169E+01   -0.204919475913047844E+01    0.116168451309204102E+01   -0.110123962163925171E+00   -0.111379048905194797E+15   -0.575378062280501634E+01    1
    0.186788892745971680E+01    0.301165699958801270E+01    0.141850875318050385E+02    0.217017678618431109E+01   -0.739806256592273748E+01    0.134612375497817993E+01   -0.286233916878700256E+00   -0.111379048905194797E+15   -0.575711395613834398E+01    1
    0.144919514656066895E+01    0.192489653825759888E+01    0.424452705085277593E+01   -0.642757463455200018E+00   -0.568225569128990227E+01    0.241037797927856445E+01   -0.442489758133888245E+00   -0.111379048905194797E+15   -0.576044728947168139E+01    1
    0.741644859313964844E+00    0.491600215435028076E+01    0.637820910513400996E+01   -0.109519496560096741E+01   -0.588525990843772906E+01    0.957727909088134766E+00   -0.656864643096923828E-01   -0.111379048905194797E+15   -0.576378062280501613E+01    1
    0.137236320972442627E+01    0.189230144023895264E+01    0.786465112864971072E+01    0.125342794656753576E+01   -0.496348423361778313E+01    0.191822910308837891E+01   -0.122982284426689148E+01   -0.111379048905194797E+15   -0.576711395613835531E+01    1
    0.183976256847381592E+01    0.126692295074462891E+01    0.420204353928565943E+01    0.220564900040626544E+01   -0.620636937618255580E+01    0.137372368574142456E+01   -0.132644338905811310E+01   -0.111379048905194797E+15   -0.577044728947169805E+01    1
