    0.642846941947937012E+01    0.971805214881896973E+00    0.192264497280120850E+01    0.134805417060852051E+01    0.241060256958007812E+00    0.297415018081664990E-02    0.401784211397171021E+01    0.132904506504535682E+02    0.143120087981224042E+01   -0.114514428973197946E+01    0.343813377618789673E+01   -0.312975764274597168E+00   -0.111379048905194797E+15   -0.529831319988485294E+01    1
    0.143133163452148438E+01    0.175185298919677734E+01    0.762508392333984375E+00    0.180916976928710938E+01    0.124293804168701172E+00   -0.996958017349242748E-03    0.135002493858337402E+01    0.685568567514419502E+01    0.204889518022537409E+00   -0.194084074497222914E+01    0.209451657533645630E+01   -0.145770949125289917E+01   -0.111379048905194797E+15   -0.530331319988484751E+01    1
    0.194516921043395996E+02    0.604532957077026367E-01    0.147582769393920898E+00    0.159537196159362793E+00    0.137667822837829590E+01   -0.780952811241149899E-02    0.475085586309432983E+01    0.312426805794239026E+01   -0.313299787044525324E+00   -0.164712340831756587E+01    0.212691873311996460E+01   -0.122794759273529053E+01   -0.111379048905194797E+15   -0.530831319988485095E+01    1
    0.499427318572998047E+00    0.862768769264221191E+00    0.105142462253570557E+01    0.436941027641296387E+00    0.105803227424621582E+01    0.177650809288024993E-02   -0.161504536867141724E+01    0.748018920421600253E+01   -0.711230093240737826E+00   -0.188863669633865361E+01    0.164901435375213623E+01   -0.436442315578460693E+00   -0.111379048905194797E+15   -0.531331319988484285E+01    1
    0.321342945098876953E+00    0.147368407249450684E+01    0.297121763229370117E+00    0.123010611534118652E+01    0.978893756866455078E+00    0.213826060295104967E-02   -0.336354970932006836E-01    0.838684425950050283E+01   -0.897915548086166471E+00   -0.161012607216835035E+01    0.168410480022430420E+01   -0.133184462785720825E+00   -0.111379048905194797E+15   -0.531831319988483830E+01    1
    0.695780277252197266E+01    0.165584802627563477E+01    0.299794197082519531E+00    0.326614379882812500E-01    0.165733778476715088E+01   -0.540337800979614254E-02   -0.442724227905273438E+00    0.137181046724319451E+02   -0.985452598333358853E+00   -0.123153362870216365E+01    0.101722520589828491E+01   -0.128484052419662476E+01   -0.111379048905194797E+15   -0.532331319988484530E+01    1
    0.451365351676940918E+01    0.668839573860168457E+00    0.149525105953216553E+01    0.750967264175415039E-01    0.405093073844909668E+00    0.467132210731506341E-02    0.164703041315078735E+01    0.782152618467807681E+01    0.204018473029136693E+01   -0.256819847226142883E+01    0.211543476581573486E+01   -0.463472425937652588E+00   -0.111379048905194797E+15   -0.532831319988484609E+01    1
    0.751628756523132324E+01    0.411387920379638672E+00    0.145471453666687012E+01    0.150149488449096680E+01    0.789479255676269531E+00    0.158128619194030685E-02   -0.216054052114486694E+01    0.111138065189123161E+02    0.183630625605583209E+01   -0.256337171196937597E+01    0.300541979074478149E+01   -0.819575607776641846E+00   -0.111379048905194797E+15   -0.533331319988484154E+01    1
    0.174070990085601807E+02    0.167368865013122559E+01    0.195181953907012939E+01    0.149514555931091309E+00    0.794430255889892578E+00   -0.429296255111694374E-02    0.260051190853118896E+00    0.120779566109180436E+02    0.318980270624160678E+00    0.198292058706283747E+00    0.811534464359283447E+00   -0.131646332144737244E+01   -0.111379048905194797E+15   -0.533831319988483788E+01    1
    0.885565280914306641E+01    0.857253313064575195E+00    0.119526064395904541E+01    0.180507767200469971E+01    0.119034755229949951E+01   -0.803409695625305169E-02    0.178440511226654053E+01    0.137894649922847741E+02   -0.165780832171440129E+01    0.644872224330902188E+00    0.586602270603179932E+00    0.131867259740829468E+00   -0.111379048905194797E+15   -0.534331319988483511E+01    1
    0.193320870399475098E+01    0.382871627807617188E+00    0.173653817176818848E+01    0.678113460540771484E+00    0.198971259593963623E+01    0.672765374183654889E-02   -0.144331604242324829E+01    0.120602311551570871E+02    0.135029311180114764E+01   -0.851501572132110418E+00    0.335941648483276367E+01   -0.356054574251174927E+00   -0.111379048905194797E+15   -0.534831319988484299E+01    1
    0.866588354110717773E+00    0.130620944499969482E+01    0.153895485401153564E+01    0.173355162143707275E+01    0.139662992954254150E+01   -0.202878236770629924E-02    0.357245504856109619E+01    0.134141058504581459E+02    0.153949439525604248E+01   -0.291264095902442932E+01    0.233801895380020142E+01   -0.126060661673545837E+01   -0.111379048905194797E+15   -0.535331319988485443E+01    1
    0.106119585037231445E+02    0.106485569477081299E+01    0.123356258869171143E+01    0.413543820381164551E+00    0.116308164596557617E+01    0.541342258453369161E-02   -0.145766943693161011E+01    0.778347094953060115E+01    0.177952111363411003E+01    0.588976275920868098E+00    0.985033869743347168E+00   -0.142724943161010742E+01   -0.111379048905194797E+15   -0.535831319988483568E+01    1
    0.893305778503417969E+01    0.893436551094055176E+00    0.847945451736450195E+00    0.292012453079223633E+00    0.144796013832092285E+00    0.852442622184753328E-02   -0.218757450580596924E+01    0.468522121608257258E+01    0.142748832702636719E+01   -0.250593177676200884E+01    0.322560733556747437E+01   -0.112451490759849548E+01   -0.111379048905194797E+15   -0.536331319988484623E+01    1
    0.108623051643371582E+02    0.118007028102874756E+01    0.101343739032745361E+01    0.855739712715148926E+00    0.189694809913635254E+01   -0.956184864044189176E-03    0.102905392646789551E+01    0.518477510213851911E+01    0.188731948137283378E+01   -0.857252818346023737E+00    0.149579566717147827E+01   -0.712652772665023804E+00   -0.111379048905194797E+15   -0.536831319988485056E+01    1
    0.161640119552612305E+02    0.915647268295288086E+00    0.402302742004394531E-01    0.619283556938171387E+00    0.712751507759094238E+00   -0.867338180541992257E-02   -0.240860641002655029E+01    0.107687868982553461E+02    0.247327087521553057E+01   -0.105452467799186711E+01    0.117007821798324585E+01   -0.105515879392623901E+01   -0.111379048905194797E+15   -0.537331319988484601E+01    1
    0.124914681911468506E+02    0.172294557094573975E+01    0.124881267547607422E+00    0.124784612655639648E+01    0.166891837120056152E+01   -0.483752369880676315E-02    0.207540243864059448E+01    0.381976140439510292E+01   -0.253267347812652588E+01   -0.113739460110664359E+01    0.142469906806945801E+01   -0.118001860380172729E+01   -0.111379048905194797E+15   -0.537831319988484857E+01    1
    0.799138426780700684E+01    0.149802947044372559E+01    0.689407944679260254E+00    0.765022516250610352E+00    0.111779761314392090E+01    0.242741346359252874E-02    0.497898131608963013E+01    0.405272255241870916E+01    0.294248135089874285E+01   -0.125723675489425668E+01    0.225392991304397583E+01   -0.848480284214019775E+00   -0.111379048905194797E+15   -0.538331319988484491E+01    1
    0.119581294059753418E+02    0.126379251480102539E+01    0.761523962020874023E+00    0.168480777740478516E+01    0.126041209697723389E+01    0.820578336715698138E-02    0.646142661571502686E+00    0.428267336785793340E+01   -0.282578403949737567E+01   -0.333147871494293035E+00    0.322000026702880859E+01   -0.153158453106880188E+01   -0.111379048905194797E+15   -0.538831319988483948E+01    1
    0.280214309692382812E+01    0.151659059524536133E+01    0.559011220932006836E+00    0.102456331253051758E+01    0.477651953697204590E+00    0.125422954559326234E-02    0.256742238998413086E+00    0.124201032936573021E+02    0.165975444912910497E+01    0.797967278957367299E+00    0.315211641788482666E+01   -0.187123921513557434E+01   -0.111379048905194797E+15   -0.539331319988484825E+01    1
    0.106419789791107178E+02    0.939326882362365723E+00    0.107648086547851562E+01    0.145819699764251709E+01    0.769509077072143555E-01    0.686205029487609898E-02   -0.101919889450073242E+01    0.120519535124301918E+02    0.244805772900581342E+01   -0.147479872107505794E+01    0.211700868606567383E+01    0.795729756355285645E-01   -0.111379048905194797E+15   -0.539831319988485436E+01    1
    0.794710159301757812E+01    0.282290935516357422E+00    0.584448695182800293E+00    0.140911102294921875E+01    0.167156076431274414E+01    0.133471131324768011E-02    0.353310346603393555E+01    0.119157305598258958E+02   -0.207880132794380224E+01   -0.970871138572692916E+00    0.285914283990859985E+01   -0.106408533453941345E+01   -0.111379048905194797E+15   -0.540331319988484537E+01    1
    0.187378442287445068E+02    0.547834873199462891E+00    0.128632950782775879E+01    0.358588337898254395E+00    0.160025358200073242E+00    0.532495141029358000E-02   -0.300336480140686035E+01    0.912791404128074646E+01   -0.196494232416152981E+01   -0.265098796486854571E+01    0.346812695264816284E+01   -0.144876372814178467E+01   -0.111379048905194797E+15   -0.540831319988483905E+01    1
    0.101125776767730713E+02    0.144812405109405518E+01    0.145022678375244141E+01    0.428370237350463867E-01    0.683654308319091797E+00    0.663748741149902503E-02    0.330871701240539551E+01    0.930151837766170431E+01    0.223858633637428284E+01   -0.554604905843734564E+00    0.278588885068893433E+01   -0.145570349693298340E+01   -0.111379048905194797E+15   -0.541331319988484161E+01    1
    0.132155025005340576E+02    0.193308079242706299E+01    0.550686955451965332E+00    0.845387101173400879E+00    0.756586313247680664E+00   -0.918253421783447356E-02    0.161129534244537354E+01    0.718366218209266627E+01   -0.248867285251617432E+01   -0.217000632286071804E+01    0.287110942602157593E+01   -0.454123139381408691E+00   -0.111379048905194797E+15   -0.541831319988483973E+01    1
    0.106464624404907227E+00    0.695677280426025391E+00    0.199649846553802490E+01    0.111583733558654785E+01    0.163434398174285889E+01    0.284360527992248528E-02    0.473251581192016602E+01    0.118639713644981377E+02    0.140660385489463824E+01   -0.606745260953903021E+00    0.298379063606262207E+01   -0.251981139183044434E+00   -0.111379048905194797E+15   -0.542331319988484406E+01    1
    0.638830780982971191E+01    0.116310369968414307E+01    0.184558677673339844E+01    0.107797372341156006E+01    0.196796464920043945E+01    0.480999469757080120E-02   -0.863978564739227295E+00    0.472370330095291102E+01    0.132205562591552717E+01   -0.178064409494400033E+01    0.121916997432708740E+01    0.376745939254760742E+00   -0.111379048905194797E+15   -0.542831319988484751E+01    1
    0.880413174629211426E+01    0.119565486907958984E+00    0.100705468654632568E+01    0.193514609336853027E+01    0.128010964393615723E+01   -0.491333961486816427E-02    0.201344877481460571E+01    0.369410317540168709E+01    0.227761192321777362E+01    0.376833373308181674E+00    0.257435625791549683E+01   -0.147135105729103088E+01   -0.111379048905194797E+15   -0.543331319988484829E+01    1
    0.275856971740722656E+01    0.260472655296325684E+00    0.722751975059509277E+00    0.182006406784057617E+01    0.159494793415069580E+01   -0.897369146347045885E-02   -0.188958644866943359E-01    0.425045894980430639E+01   -0.242376770973205602E+01   -0.142154465913772587E+01    0.234588068723678589E+01   -0.610256165266036987E+00   -0.111379048905194797E+15   -0.543831319988484552E+01    1
    0.169600903987884521E+02    0.102540934085845947E+01    0.119602799415588379E+00    0.165810108184814453E+00    0.987052798271179199E+00    0.867971181869507669E-03   -0.537293553352355957E+00    0.609636324346065450E+01    0.476850098371505826E+00    0.171353578567505771E-01    0.261916077136993408E+01   -0.100783675909042358E+00   -0.111379048905194797E+15   -0.544331319988483830E+01    1
    0.153846383094787598E+01    0.681076049804687500E-01    0.805020093917846680E+00    0.195746576786041260E+01    0.111579811573028564E+01    0.304005622863769490E-02    0.169596642255783081E+01    0.568678511083126015E+01    0.160823587775230425E+01   -0.679090875387191595E+00    0.753696918487548828E+00   -0.467206656932830811E+00   -0.111379048905194797E+15   -0.544831319988483820E+01    1
    0.325000882148742676E+01    0.493211627006530762E+00    0.138394236564636230E+00    0.154654800891876221E+01    0.175718915462493896E+01   -0.757072448730468708E-02    0.221935480833053589E+01    0.385815240740776044E+01   -0.229719135761260995E+01   -0.234328711032867432E+01    0.102281993627548218E+01   -0.127242055535316467E+01   -0.111379048905194797E+15   -0.545331319988484342E+01    1
    0.188814747333526611E+02    0.163624238967895508E+01    0.103558707237243652E+01    0.166797995567321777E+01    0.606685876846313477E+00    0.293637156486511314E-02    0.133781820535659790E+01    0.107729195445775972E+02   -0.677979588508614839E-02   -0.684278875589370728E+00    0.787219345569610596E+00   -0.159518194198608398E+01   -0.111379048905194797E+15   -0.545831319988484953E+01    1
    0.254951000213623047E+01    0.162372970581054688E+01    0.186050558090209961E+01    0.528586149215698242E+00    0.102604901790618896E+01    0.230945467948913581E-02    0.253521531820297241E+01    0.126228924185037599E+02    0.269218594431877190E+01   -0.182124825119972233E+01    0.275749391317367554E+01   -0.170965296030044556E+01   -0.111379048905194797E+15   -0.546331319988484410E+01    1
    0.128537487983703613E+02    0.878442525863647461E+00    0.121075415611267090E+01    0.109013533592224121E+01    0.418603420257568359E-02   -0.733441114425659180E-02    0.512885153293609619E+00    0.991956976056098938E+01    0.184868741035461248E+00    0.533112174272537320E+00    0.278667777776718140E+01    0.297784537076950073E+00   -0.111379048905194797E+15   -0.546831319988483777E+01    1
    0.118346500396728516E+02    0.416067719459533691E+00    0.258288502693176270E+00    0.163309407234191895E+01    0.187162995338439941E+00    0.114262104034423828E-03    0.179603695869445801E+00    0.688973330855369515E+01   -0.107985454797744751E+01    0.431529283523568452E-02    0.227838933467864990E+01   -0.336009681224822998E+00   -0.111379048905194797E+15   -0.547331319988483678E+01    1
    0.970445871353149414E+00    0.191428124904632568E+01    0.106221640110015869E+01    0.198724114894866943E+01    0.145946311950683594E+01   -0.640202760696411202E-02    0.416278958320617676E+01    0.369432007372379267E+01   -0.533429515361786066E+00    0.578308701515197754E-01    0.802137434482574463E+00   -0.626085668802261353E+00   -0.111379048905194797E+15   -0.547831319988484022E+01    1
    0.152568495273590088E+02    0.387705087661743164E+00    0.903247833251953125E+00    0.698989391326904297E+00    0.166962015628814697E+01    0.697071671485900886E-02   -0.107982575893402100E+01    0.929035081565380061E+01   -0.292547084689140346E+01   -0.212639369368553188E+01    0.259419602155685425E+01   -0.591016680002212524E+00   -0.111379048905194797E+15   -0.548331319988484100E+01    1
    0.335614800453186035E+01    0.186712801456451416E+01    0.121976494789123535E+00    0.177185833454132080E+01    0.135012674331665039E+01   -0.717104077339172398E-02    0.215033084154129028E+01    0.438787908852100372E+01   -0.288251432180404699E+01   -0.195335373282432556E+01    0.283114808797836304E+01    0.258973270654678345E+00   -0.111379048905194797E+15   -0.548831319988484623E+01    1
    0.193216323852539062E+02    0.167144274711608887E+01    0.895024538040161133E-01    0.590509057044982910E+00    0.108917951583862305E-01   -0.670138835906982418E-02    0.312260925769805908E+01    0.138099684447050102E+02   -0.260157989263534573E+01   -0.266352838277816772E+01    0.291525697708129883E+01   -0.137314212322235107E+01   -0.111379048905194797E+15   -0.549331319988485411E+01    1
    0.103515470027923584E+02    0.317322373390197754E+00    0.101587641239166260E+01    0.101096391677856445E+01    0.109396100044250488E+00    0.923676133155822664E-02    0.284546107053756714E+01    0.140124441862106330E+02    0.235986763238906772E+00   -0.106748212575912471E+01    0.294510120153427124E+01   -0.332649469375610352E+00   -0.111379048905194797E+15   -0.549831319988485046E+01    1
    0.191681587696075439E+02    0.480054855346679688E+00    0.170412075519561768E+01    0.104555380344390869E+01    0.787513375282287598E+00   -0.981395125389099114E-02   -0.241641253232955933E+01    0.212623860239982587E+01   -0.732904410362243741E+00   -0.283069087266922015E+01    0.270105898380279541E+01   -0.466565310955047607E+00   -0.111379048905194797E+15   -0.550331319988484413E+01    1
    0.151511609554290771E+02    0.326591491699218750E+00    0.110092008113861084E+01    0.195050179958343506E+01    0.944840908050537109E-02    0.248620510101318568E-03    0.382140338420867920E+01    0.931736584901809550E+01   -0.280620214343070984E+01   -0.205196548700332659E+01    0.141529077291488647E+01   -0.698181062936782837E+00   -0.111379048905194797E+15   -0.550831319988484491E+01    1
    0.195029771327972412E+02    0.194887125492095947E+01    0.764442086219787598E+00    0.663589239120483398E+00    0.126682746410369873E+01   -0.333154082298278784E-02   -0.266566216945648193E+01    0.127901835471391685E+02   -0.592234987020492376E+00    0.295184552669525146E+00    0.273000627756118774E+01   -0.182957631349563599E+01   -0.111379048905194797E+15   -0.551331319988484569E+01    1
    0.435543060302734375E-01    0.723119020462036133E+00    0.977534294128417969E+00    0.173660600185394287E+01    0.135681307315826416E+01    0.844819426536560190E-02    0.172275632619857788E+01    0.123876148581504815E+02    0.123140737414360046E+01   -0.119725519418716342E+00    0.243854546546936035E+01   -0.999897092580795288E+00   -0.111379048905194797E+15   -0.551831319988484470E+01    1
    0.165554809570312500E+02    0.276965498924255371E+00    0.683897376060485840E+00    0.581845164299011230E+00    0.807084321975708008E+00    0.576969504356384354E-02   -0.429172098636627197E+01    0.135367491155862787E+02    0.149794946312904376E+01   -0.233557717204093951E+01    0.319468736648559570E+01   -0.180636626482009888E+01   -0.111379048905194797E+15   -0.552331319988484637E+01    1
    0.747024297714233398E+01    0.995855808258056641E+00    0.745242118835449219E+00    0.105004584789276123E+01    0.184833788871765137E+01    0.444691658020019559E-02    0.514958500862121582E+00    0.309427897036075539E+01   -0.176813482642173780E+01    0.774520391225815175E+00    0.741028308868408203E+00   -0.192051053047180176E+00   -0.111379048905194797E+15   -0.552831319988484449E+01    1
    0.110851776599884033E+02    0.404278159141540527E+00    0.110905289649963379E+00    0.371146202087402344E-02    0.877756118774414062E+00    0.677710771560669292E-03    0.320390790700912476E+01    0.607161213457584381E+01   -0.247623050808906564E+01   -0.122277677059173584E+00    0.293984210491180420E+01   -0.100403827428817749E+01   -0.111379048905194797E+15   -0.553331319988484527E+01    1
    0.105971574783325195E+02    0.134900856018066406E+01    0.516817331314086914E+00    0.193659329414367676E+01    0.794596672058105469E-01   -0.638765215873718286E-02   -0.474563479423522949E+01    0.466576134562492317E+01    0.175488259196281415E+01   -0.101569185256958017E+01    0.282938516139984131E+01   -0.647085428237915039E+00   -0.111379048905194797E+15   -0.553831319988484871E+01    1
    0.107473146915435791E+02    0.616247415542602539E+00    0.122845971584320068E+01    0.107897710800170898E+01    0.962950944900512695E+00    0.692280888557434033E-02    0.103381305932998657E+01    0.450001397728919983E+01    0.212092721462249756E+01   -0.172557314038276677E+01    0.233445733785629272E+01   -0.164987978339195251E+01   -0.111379048905194797E+15   -0.554331319988485038E+01    1
    0.155037796497344971E+02    0.774711370468139648E-01    0.667844414710998535E+00    0.137876629829406738E+01    0.144473516941070557E+01    0.625959634780883824E-02   -0.516674518585205078E+00    0.893128297626972056E+01    0.189567720890045166E+01   -0.869114226102829068E+00    0.220186895132064819E+01   -0.182154861092567444E+01   -0.111379048905194797E+15   -0.554831319988485117E+01    1
    0.134880006313323975E+02    0.164933717250823975E+01    0.174437689781188965E+01    0.547822713851928711E+00    0.155691885948181152E+01    0.352334976196289062E-02    0.469187319278717041E+01    0.886695911586284602E+01   -0.257619267106056249E+01   -0.794344770908355535E+00    0.106400167942047119E+01    0.460635155439376831E+00   -0.111379048905194797E+15   -0.555331319988485106E+01    1
    0.123644995689392090E+02    0.603456497192382812E+00    0.193965935707092285E+01    0.122593402862548828E+00    0.114974308013916016E+01   -0.836344122886657770E-02    0.298583447933197021E+01    0.103727544903755167E+02    0.158580582737922704E+01   -0.102125736474990836E+01    0.115873640775680542E+01   -0.424818813800811768E+00   -0.111379048905194797E+15   -0.555831319988484740E+01    1
    0.150922513008117676E+02    0.691156387329101562E-01    0.118879055976867676E+01    0.165950548648834229E+01    0.162061572074890137E+01   -0.918946385383605929E-02    0.395213782787322998E+01    0.958598400056362010E+01   -0.293558128476142910E+01   -0.104964886903762822E+01    0.166667795181274414E+01   -0.329864591360092163E+00   -0.111379048905194797E+15   -0.556331319988484108E+01    1
    0.286436080932617188E-01    0.893474102020263672E+00    0.162559795379638672E+01    0.174484968185424805E+01    0.183001971244812012E+01    0.148626565933227504E-02   -0.220203697681427002E+01    0.694030380845069850E+01    0.269631451964378410E+01    0.571221357583999723E+00    0.175173759460449219E+01   -0.759229481220245361E+00   -0.111379048905194797E+15   -0.556831319988484541E+01    1
    0.140907680988311768E+02    0.112391448020935059E+01    0.169236302375793457E+01    0.196554219722747803E+01    0.166548645496368408E+01    0.143542170524597196E-02    0.330826640129089355E-01    0.292390340864658338E+01   -0.130380197763443006E+01    0.773899728059769032E+00    0.510860264301300049E+00   -0.845357447862625122E+00   -0.111379048905194797E+15   -0.557331319988484619E+01    1
    0.209413766860961914E+01    0.529575943946838379E+00    0.585356116294860840E+00    0.118855690956115723E+01    0.104833829402923584E+01   -0.108999252319335986E-02    0.497359633445739746E+01    0.299241163134574872E+01    0.199344672560691816E+01   -0.142948798537254329E+01    0.311796724796295166E+01   -0.571895211935043335E+00   -0.111379048905194797E+15   -0.557831319988484164E+01    1
    0.338226556777954102E+00    0.168046259880065918E+01    0.164087569713592529E+01    0.179987668991088867E+00    0.106263852119445801E+01   -0.469923734664916964E-02    0.242858409881591797E+01    0.117311014592647531E+02   -0.808371180295944125E+00   -0.439685285091400146E+00    0.326281279325485229E+01   -0.978760391473770142E+00   -0.111379048905194797E+15   -0.558331319988483532E+01    1
    0.105432951450347900E+02    0.168768393993377686E+01    0.197847604751586914E+01    0.547565460205078125E+00    0.137737965583801270E+01    0.775765657424926612E-02    0.476827502250671387E+01    0.789169858098030019E+01   -0.147012729644775408E+01    0.834788179397583097E+00    0.655435979366302490E+00    0.349341213703155518E+00   -0.111379048905194797E+15   -0.558831319988483610E+01    1
    0.192253184318542480E+02    0.430940270423889160E+00    0.154178798198699951E+01    0.170772361755371094E+01    0.171536445617675781E+01   -0.866656303405760955E-03    0.280499100685119629E+01    0.628170324563980031E+01   -0.702782690525056708E-01    0.385048907995224177E+00    0.192698401212692261E+01   -0.130352348089218140E+00   -0.111379048905194797E+15   -0.559331319988483600E+01    1
    0.183474302291870117E+01    0.481139183044433594E+00    0.126157712936401367E+01    0.712536573410034180E-01    0.908227443695068359E+00   -0.213308334350586007E-02   -0.576385855674743652E+00    0.544376482069492340E+01   -0.235924588441848782E+01   -0.242067055702209499E+01    0.195910310745239258E+01   -0.148914736509323120E+01   -0.111379048905194797E+15   -0.559831319988484122E+01    1
    0.649660110473632812E+01    0.166754269599914551E+01    0.222041487693786621E+00    0.195093977451324463E+01    0.501009583473205566E+00   -0.209904193878173752E-02    0.301406562328338623E+01    0.882927283942699503E+01    0.127194583415985107E+01    0.319393903017044067E+00    0.200743097066879272E+01    0.480863183736801147E+00   -0.111379048905194797E+15   -0.560331319988485266E+01    1
