    0.130160814922041457E+02    0.969457581377949559E-02    0.113055079484217780E+01    0.871653606288873783E+00    0.719855360874184669E+00    0.980082702949203882E-02   -0.708799813395836598E+01    0.804730414584361142E+01    0.152170769168814668E+01   -0.518525007291452678E+00    0.260251611816349815E+01   -0.968849072192329186E+00   -0.799374592974407783E+01    0.209854919812111174E+01    0.154393065632317295E+01   -0.164804805891170658E+01    0.180372589648134274E+01    0.387392905099267715E+00   -0.935750107589396052E+01    0.622994936813802624E+01    0.118528776189769425E+01   -0.305690332417921207E+00    0.151970291589069162E+01    0.324253418453623876E-01   -0.329380114235366709E+05
    0.130604575368753206E+02    0.289437646712760621E+00    0.140978170378527468E+01    0.771696869992073431E+00    0.309104248577659724E+00    0.100561121297080280E-01   -0.984539566286265000E+01    0.734112862976938274E+01    0.183284363890380231E+01   -0.154829797570781791E+01    0.210765379323268975E+01   -0.969360061099497905E-01   -0.746732664388847045E+01    0.217581684241111084E+01    0.187133868737168974E+01   -0.185597407664581127E+01    0.188336663311167385E+01    0.104145950671163723E+00   -0.971209255400836469E+01    0.130655786580572553E+02    0.136445868923877001E+01   -0.411178075222468742E+00    0.228955121587581445E+01   -0.982667122631800782E+00   -0.329377638817637635E+05
    0.127677024019567664E+02    0.160787603165146037E+00    0.133562812545794074E+01    0.830106105213539780E+00    0.862987553723509437E+00    0.989875755783856809E-02   -0.761706577304932075E+01    0.131429537372352314E+02    0.131168822938749674E+01    0.639040499960734865E+00    0.221007842597608528E+01   -0.158614307600603355E+00   -0.963624379549422727E+01    0.282377985483398630E+01    0.174887479082035258E+01   -0.603029125920086395E+00    0.231710225087068267E+01   -0.350113211396472224E-01   -0.994654060665456896E+01    0.612068315889176251E+01    0.136431379742994818E+01    0.349500009984810012E+00    0.153893733564302049E+01   -0.151180268830308995E+00   -0.329376489197401825E+05
    0.129845021580966744E+02    0.103972490943805545E-01    0.906984673675966135E+00    0.105037844564930083E+01    0.579901667480567595E+00    0.985057533054275666E-02   -0.583920608817096021E+01    0.123735997872642827E+02    0.147089500784425331E+01   -0.280276799162139545E+00    0.156624498452931316E+01   -0.667607530074596944E+00   -0.660397734606524001E+01    0.633376554716652240E+01    0.124004091737423772E+01   -0.423762605828283956E-01    0.205116213669375425E+01   -0.207812896844203898E-01   -0.897188541733150302E+01    0.612332990424360002E+01    0.182729147338019970E+01   -0.163145494315465100E+00    0.150670252521676984E+01   -0.572390939630971207E+00   -0.329372644552520651E+05
    0.131533127981406235E+02    0.109325090135248715E+00    0.119515558303562175E+01    0.100917215542031169E+01    0.257861631327163443E+00    0.978393813922301230E-02   -0.991002391352559009E+01    0.135373829937403549E+02    0.118640561407029055E+01   -0.173085893112521561E+01    0.161797415878488127E+01    0.317926761850283235E+00   -0.818681122100422698E+01    0.634601567531540134E+01    0.124264148621487713E+01   -0.414323438585568971E+00    0.154842237813481853E+01    0.316904415066463496E+00   -0.960267483431544022E+01    0.126001891512768438E+02    0.143556305311775878E+01   -0.658136667949893450E-03    0.207622149465105155E+01    0.137948135613229272E+00   -0.329365010462992286E+05
    0.126575469685408688E+02    0.171930503455599223E-01    0.119074769471676190E+01    0.916899319422552761E+00    0.849580946473134091E+00    0.100066181273884315E-01   -0.901793598502583649E+01    0.102787663902806763E+02    0.167122687367031886E+01   -0.833592209628239100E+00    0.245539214315399557E+01   -0.483883194107431636E+00   -0.596297537190078852E+01    0.132759665543444498E+02    0.114859095807183853E+01   -0.738528635349039009E+00    0.153092018628941129E+01    0.288233223983352715E+00   -0.788746400171699058E+01    0.358200305867461655E+01    0.120947318576932439E+01    0.234543987168991608E+00    0.153277454530854240E+01   -0.605816768001706807E+00   -0.329363494970350657E+05
    0.135134717383733616E+02    0.530797179895103749E-01    0.107349195846363155E+01    0.920961445672463741E+00    0.168515537655908598E+00    0.976009076301798811E-02   -0.943995922173902535E+01    0.347698673592082486E+01    0.115930601239583186E+01   -0.131891961611398156E+01    0.221971704014838433E+01    0.184858941232661778E+00   -0.782939468260547411E+01    0.116607013009021756E+02    0.167167897916511454E+01   -0.500929908467739216E+00    0.265169018507680487E+01   -0.862744516815309948E+00   -0.972996329643814484E+01    0.808994562217326063E+01    0.189558739066365045E+01   -0.805237307827155302E+00    0.208249595683971300E+01   -0.225176189941848626E+00   -0.329362617678919487E+05
    0.130208347174359780E+02    0.181672425710699331E+00    0.104407492284876957E+01    0.980287349476247405E+00    0.398313605381727165E+00    0.997598053175978265E-02   -0.929609776289233203E+01    0.776528058164009138E+01    0.169582645275737764E+01   -0.137609639230883518E+01    0.290145945704873665E+01   -0.643822228357821880E+00   -0.734481120144442912E+01    0.129736691482563344E+02    0.126877268571545110E+01   -0.708193427126342145E+00    0.188442563964092558E+01   -0.549521901022521519E+00   -0.983172013816582968E+01    0.148744200101444441E+02    0.132392522940985291E+01   -0.578932877775588217E+00    0.189622364349873695E+01   -0.588114723862930289E-01   -0.329358563162324863E+05
    0.131885839243047815E+02    0.246879132712862964E+00    0.137776420792005405E+01    0.880343939953444066E+00    0.179426147303372363E+00    0.994537285245900883E-02   -0.934163543516286055E+01    0.461963878210252687E+01    0.108812141022564646E+01    0.108894982614012870E+00    0.285856690073088204E+01   -0.324803703841985536E+00   -0.761211511068327251E+01    0.397899608747891520E+01    0.147569518218054974E+01   -0.126668918447476742E+00    0.231643022751770111E+01    0.154860285490996397E+00   -0.896899253204727032E+01    0.113920264690917108E+02    0.120700937209365566E+01    0.249172677457135672E+00    0.220845330814694130E+01    0.334617453692744427E+00   -0.329357907384622740E+05
    0.129601413804842878E+02    0.613746939835648417E-01    0.109629073239997732E+01    0.906739232845287013E+00    0.262811809817965425E+00    0.101828897439654488E-01   -0.720942408226873788E+01    0.437530129299250703E+01    0.105485274296177445E+01   -0.335103594597060406E+00    0.203936086768666147E+01   -0.174759442223159756E+00   -0.922893284349153653E+01    0.306668492065408271E+01    0.173121928799391700E+01   -0.185121357337263692E+01    0.213738062911494886E+01    0.232712352074331719E+00   -0.984932718164515641E+01    0.120289082887550940E+02    0.143718615621449097E+01   -0.186342515705957545E+01    0.234621653529059726E+01   -0.840781796228791123E+00   -0.329357826540285314E+05
