

    0.481827442484705493E-96    0.273703755264538995E+05    0.158368193894187714E+00    0.421588246324081997E-01    0.932264728925724317E+00    0.458966995112430443E+00    0.446050901206117900E+00    0.121943927890794942E-03   -0.766423886513423902E+01    0.287538468913155931E+01    0.148823058195213243E+01   -0.740778537587762287E+01    0.686395194271947173E+00   -0.150546372391794359E+01
    0.486892313214318000E-96    0.273702940065351759E+05    0.128412008751851742E+00    0.935741897716402607E-02    0.840167320215862601E+00    0.487991722854636933E+00    0.468234674511331106E+00    0.130488003717249004E-03   -0.766287027485219596E+01    0.270820039356844244E+01    0.134519430975109522E+01   -0.755587715437273388E+01    0.755042907236882499E+00   -0.154045706163139551E+01
    0.128419311500604031E-94    0.273636885444922445E+05    0.179744687875469378E+00    0.256566717472479743E-01    0.914526722826685345E+00    0.457179275023958887E+00    0.443435022092427800E+00    0.122330824244647174E-03   -0.771447614827652828E+01    0.283726080722205998E+01    0.170094059030593492E+01   -0.704731611580913686E+01    0.670716737885642122E+00   -0.154914443615023134E+01
    0.159306801945243812E-94    0.273631968761637836E+05    0.180004981896990240E+00    0.296978228804896938E-01    0.935673786583096523E+00    0.451583851497903033E+00    0.457347320134396440E+00    0.114266506690561680E-03   -0.773412247873878744E+01    0.272661190443010426E+01    0.140633221108269524E+01   -0.739314408488377417E+01    0.626424066063599794E+00   -0.149730229080690913E+01
    0.401949944959349486E-93    0.273566801086154483E+05    0.202961108568955828E+00    0.521573958948440136E-01    0.970358624533289804E+00    0.444383229461523588E+00    0.415821242165733462E+00    0.113810611116545683E-03   -0.770223612762169196E+01    0.296858896562942975E+01    0.185730129651281040E+01   -0.633009582761559386E+01    0.590603314316370476E+00   -0.153173594845833039E+01
    0.728923759702075661E-93    0.273554290193974994E+05    0.161877828325137141E+00    0.380004434081814280E-01    0.897752199322370714E+00    0.454463850533978087E+00    0.441477015928138539E+00    0.128445393306790356E-03   -0.768372499725239688E+01    0.289714875604501954E+01    0.153479620534425809E+01   -0.718765582992141816E+01    0.689174533918902155E+00   -0.151397796626589587E+01
    0.147634945449185227E-92    0.273539568961560690E+05    0.162583652998470940E+00    0.122223144967135711E-01    0.966983073304748419E+00    0.470271857080428624E+00    0.484113378556803364E+00    0.105809004962639555E-03   -0.769222629193946261E+01    0.272017226733383666E+01    0.148161660011330198E+01   -0.784848893176500439E+01    0.585907807187797669E+00   -0.151664544058604145E+01
    0.296340198694720625E-92    0.273525027591507678E+05    0.158986099562790362E+00    0.313432363738317260E-01    0.919934289140444394E+00    0.459652447107573803E+00    0.456367201336794148E+00    0.121555904333321631E-03   -0.769138412529400828E+01    0.281297072620493260E+01    0.142230716631581178E+01   -0.768313024703815461E+01    0.686579392717768577E+00   -0.150222998446975775E+01
    0.305624294144653438E-92    0.273523804562173573E+05    0.130481106231778499E+00    0.255581975878459156E-01    0.966755012323687324E+00    0.467411378926491650E+00    0.492045061076287149E+00    0.114129711564101916E-03   -0.758517678231778625E+01    0.282758173555466241E+01    0.140163203067962527E+01   -0.753114341951909338E+01    0.573778400097959329E+00   -0.150800415843596225E+01
    0.476903377767019952E-90    0.273422195950700589E+05    0.207065280467091994E+00    0.485008576211269013E-01    0.949846649612037575E+00    0.435567492738800632E+00    0.425295000426079151E+00    0.113475143394891034E-03   -0.774239981610838424E+01    0.302384830189301290E+01    0.169764642465508242E+01   -0.684296089252795703E+01    0.569873003690932856E+00   -0.148201293141553281E+01
