

    0.174735271231918857E-98    0.523108873417458526E+05    0.143665858186724549E+02    0.178419931436161061E+01    0.118371334613103478E+02   -0.852511161736395184E+00    0.251719038684516949E+00
    0.228859529178075714E-98    0.523103410024534387E+05    0.129722403977999043E+02    0.153885502212366232E+01    0.304424719840536229E+01   -0.179590580554721635E+01    0.204198156740094117E-01
    0.506477924934720544E-98    0.523087455911196666E+05    0.130391293261090961E+02    0.189765536504213639E+01    0.482790830188010034E+01   -0.176703616303760924E+01   -0.930807321201590376E+00
    0.507764023557354847E-98    0.523087338522931896E+05    0.143858736868466899E+02    0.875323313947710679E+00    0.542982219796010490E+01   -0.190746125368524444E+01   -0.153358327650326309E+01
    0.126997786124485984E-96    0.523022885395843114E+05    0.142207044943738321E+02    0.436808762318992372E+01    0.109724192196502912E+02   -0.296369570719557984E+01    0.551749597176473205E+00
    0.299600783206548296E-95    0.522959601403084598E+05    0.130401013600495208E+02    0.377510166966312122E+01    0.395835874539224353E+01   -0.276820777743504731E+01   -0.334167443375892992E+00
    0.306971321086024103E-95    0.522959048667202878E+05    0.130450358382391745E+02    0.266633743217377761E+01    0.712112323857490281E+01   -0.338025892624480129E+00   -0.321814653369421944E+00
    0.415320941499297528E-95    0.522952936055580431E+05    0.143706883280932516E+02    0.244489113089491905E+01    0.474518988210686388E+01   -0.636531425215535407E+00   -0.146793805930054777E+01
    0.424983289099369776E-95    0.522952409423433201E+05    0.143632431464376324E+02    0.316422037938098644E+01    0.132800320842820270E+02   -0.393698762681917414E+01    0.158444435032722986E-01
    0.127352701636949317E-94    0.522930392843564987E+05    0.130433602254629442E+02    0.902499936796597901E+00    0.211624713492722050E+01    0.140459406412631171E+01   -0.754473474047790638E+00
    0.306563174313346468E-94    0.522912756908220617E+05    0.143660981108986405E+02    0.456446398280517762E+01    0.865002953252673379E+01   -0.305675512652133019E+01   -0.157342603633661238E+01
    0.134057433695889936E-93    0.522883181650325205E+05    0.126143288612365723E+02    0.390024632215499878E+01    0.109671709030866609E+02   -0.801545643806457431E+00    0.843816146254539490E+00
    0.597240174228919392E-93    0.522853233963326784E+05    0.143588984012603760E+02    0.241695493459701538E+01    0.787595531344413669E+01   -0.339380824565887362E+00   -0.788629010319709778E+00
    0.100788852607929609E-92    0.522842701426281637E+05    0.130508769067637473E+02    0.412386284919152946E+01    0.821130598325463446E+01   -0.441037815159697644E+00   -0.266233863814848926E+00
    0.154131408255282103E-92    0.522834139204042876E+05    0.130665111541748047E+02    0.772856473922729492E+00    0.464477315247058797E+01   -0.321169327497482326E+01   -0.123533482849597931E+01
    0.231618280523110898E-92    0.522825926834673955E+05    0.143545162677764893E+02    0.106037646532058716E+01    0.121511964589357362E+02    0.153679783344268817E+01   -0.569980919361114502E+00
    0.779728378189349889E-92    0.522801583068968976E+05    0.143372452613830816E+02    0.440692535198630608E+01    0.885779104590798738E+01   -0.117161339150320121E+00   -0.863992154293460324E-01
    0.596052660066342951E-91    0.522760837032581767E+05    0.143477955370555783E+02    0.360588712166549596E+01    0.111969336387121672E+02    0.172268886243778141E+01   -0.113441334403330085E+01
    0.848924952361083272E-91    0.522753697530553327E+05    0.126132369041442871E+02    0.311816751956939697E+01    0.297395752072334263E+01   -0.370134758353233373E+01    0.685365319252014160E+00
    0.422109084938354844E-90    0.522721553302253233E+05    0.130647410321252710E+02    0.293640974181525927E+01    0.494208462189137343E+01   -0.135227892090494306E+01   -0.229111920151792603E+00
    0.434319071671960726E-89    0.522674864620198277E+05    0.143362855911254883E+02    0.442498475313186646E+01    0.334839426577091182E+01    0.695601665973663685E+00   -0.729847416281700134E+00
    0.457549330128642019E-89    0.522673755848488508E+05    0.143380817719392404E+02    0.338105456770666368E+01    0.901962621008740228E+01   -0.967311802274457122E+00   -0.148420808840014073E+01
    0.581815217641057493E-89    0.522668883817871101E+05    0.143374574184417725E+02    0.489431232213973999E+01    0.967703112363815166E+01    0.548190778493881758E+00   -0.139749380946159363E+01
    0.609604487808949805E-89    0.522667884001916900E+05    0.130847764015197754E+02    0.277815252542495728E+01    0.138007653176784508E+02    0.172359793186187726E+01   -0.150244989991188049E+01
    0.785574601559315861E-89    0.522662745234044414E+05    0.143366220695075164E+02    0.318294934819782549E+01    0.409363637651369761E+01    0.601546647424683556E+00   -0.116347332665525038E+01
    0.801629563209173774E-89    0.522662273943710243E+05    0.129378498307962744E+02    0.463679100451265391E+01    0.631462819528823438E+01   -0.278640030742054456E+00    0.172212530626466132E+00
    0.468895236451141936E-88    0.522626880920040567E+05    0.141273359928573132E+02    0.262947728960162408E+01    0.632207166368711793E+01   -0.216040546294776803E+01    0.634954335014544569E+00
    0.250471528798827897E-87    0.522593303233723636E+05    0.130291318893432617E+02    0.287949085235595703E+01    0.544652197659015602E+01   -0.266998621225357091E+01    0.868658274412155151E+00
    0.605886901093510417E-87    0.522575569605452620E+05    0.128692953763909586E+02    0.249269576063143372E+01    0.635443318527775514E+01    0.974909605820087677E+00    0.279841799698776317E+00
    0.960944163481692898E-87    0.522566278479426546E+05    0.143246803693835538E+02    0.119042020471134413E+01    0.941846363181861435E+01   -0.197054860617533900E+01   -0.478535416170145611E+00
    0.285936518287117329E-86    0.522544403040552279E+05    0.130964044305541591E+02    0.152149547065118429E+01    0.962277703863400014E+01    0.105519339061817163E+01   -0.580817369327123689E+00
    0.406204887446958302E-86    0.522537314616704753E+05    0.142515750091365447E+02    0.248212038075380725E+01    0.959365432399912166E+01   -0.134226282842653610E+01    0.460875233563673881E+00
    0.153253087657028836E-85    0.522510691587352921E+05    0.131026903035365763E+02    0.199402073783943590E+01    0.106210833916986829E+02    0.189492579135884398E+01   -0.157315457454506125E+01
    0.268573940201054403E-85    0.522499404209964632E+05    0.143149522867322236E+02    0.886112338886535067E+00    0.132223150446492532E+02    0.100213323616652694E+01   -0.311033196687877211E+00
    0.297792307429340950E-84    0.522451220440837205E+05    0.131086008181192177E+02    0.586386002183039268E+00    0.593117702816973491E+01    0.153024625839564798E+01   -0.675579176688714478E+00
    0.587323096984893723E-84    0.522437570198159010E+05    0.131067600299860629E+02    0.189924347253047410E+01    0.141311189905262466E+02    0.154497187757711707E+01   -0.644058288803555090E+00
    0.834866981491998102E-84    0.522430469585104365E+05    0.131121933340474843E+02    0.347683831668510912E+01    0.913287752443826406E+01    0.200634611628630388E+00   -0.121531542230226863E+01
    0.127960981124155799E-82    0.522375810455239480E+05    0.129955726988695730E+02    0.172105652221339067E+01    0.549439997224209975E+01   -0.375155300615446219E+00    0.316550836062773122E+00
    0.217643768819578863E-82    0.522365121103457859E+05    0.142652840464464514E+02    0.399204744760980612E+00    0.646768137133112209E+01    0.373409137916489442E+00    0.634144930585477606E+00
    0.107039669503999073E-81    0.522333195937520213E+05    0.142956139289747224E+02    0.232620957601022438E+01    0.847640055665735481E+01    0.141141556421098180E+01   -0.977757106468809312E+00
    0.117173883218433318E-81    0.522331320080771693E+05    0.142951333522796631E+02    0.103401988744735718E+01    0.142107672125101097E+02   -0.231721562743186960E+01   -0.304554387927055359E+00
    0.240030606499860155E-81    0.522316911265516683E+05    0.131254891933676969E+02    0.494072770831954244E+01    0.525730509952851754E+01   -0.103872074209119436E+01   -0.107500923359701517E+01
    0.159210956476346508E-80    0.522279003623973404E+05    0.142802404855244234E+02    0.109687309667417732E+01    0.821507682031095854E+01   -0.677404134524486334E+00    0.154946143296722738E+00
    0.269603819139556306E-80    0.522268402488271604E+05    0.131317973136901855E+02    0.467188626527786255E+01    0.752869646847248042E+01   -0.889089375734329224E+00   -0.141023546457290649E+01
    0.301064627884018663E-80    0.522266128393457038E+05    0.131315969950461451E+02    0.160449908910421923E+01    0.140500256336526235E+02   -0.616071162191462740E-01   -0.775104485788401854E+00
    0.319216668983660966E-80    0.522264890824129252E+05    0.127481555938720703E+02    0.354076713323593140E+01    0.110390043854713440E+02   -0.227699296474456769E+01    0.577601671218872070E+00
    0.711545617125748831E-80    0.522248792768579442E+05    0.131255310104283893E+02    0.300284345600871427E+01    0.117256559731530423E+02    0.489238397084342580E+00   -0.379917588854613353E+00
    0.286939370085728222E-79    0.522220837771855076E+05    0.131296848665544985E+02    0.318843644875055254E+01    0.102138825818566588E+02    0.128482384846368536E+01   -0.559091041413853018E+00
    0.315283158246429937E-79    0.522218887100973880E+05    0.142811533913469937E+02    0.144310208149468822E+01    0.538156783131741445E+01   -0.389535469791613309E+01   -0.919434824399529838E+00
    0.608743533501113794E-79    0.522205661916274330E+05    0.141808836304339909E+02    0.736456706279365991E+00    0.653094134138588878E+01   -0.276141525061661719E+01    0.876716514098802691E+00
    0.132131462815356852E-78    0.522190095541635019E+05    0.130069420931859003E+02    0.145147753647401978E+01    0.107360127703816808E+02   -0.730389309164152234E+00    0.452796732285551062E+00
    0.197488915274167762E-77    0.522135939471104939E+05    0.142527496814727783E+02    0.477442741394042969E+00    0.720171723067760450E+01    0.248253297805786310E+00    0.445502519607543945E+00
    0.561389855686550725E-77    0.522114978141707834E+05    0.131461677723069492E+02    0.458793074734032125E+01    0.129072886198767307E+02    0.221512712954504032E+00   -0.568614596771665370E+00
    0.639337666448624464E-77    0.522112311132036921E+05    0.142671038492753190E+02    0.414824082789100412E+01    0.138518596818288025E+02   -0.200433003233447948E+01   -0.144466363868111625E+01
    0.115719962516781851E-76    0.522100377955272561E+05    0.131517744064331055E+02    0.352105736732482910E+01    0.135642743617296198E+02    0.972943812608718872E+00   -0.941219389438629150E+00
    0.150772107833355249E-76    0.522095019362186795E+05    0.131533226943018384E+02    0.316952575837485373E+01    0.113668823248305273E+02    0.831342214998591622E+00   -0.125222156309581245E+01
    0.183346484610173396E-76    0.522091040530638711E+05    0.130565816633574983E+02    0.115531711912300883E+00    0.115997876471298937E+02    0.844028799117300110E+00    0.745473116495719346E+00
    0.948994896379273022E-76    0.522058093349982446E+05    0.142505757751681941E+02    0.214439513734519593E+01    0.462174077315286880E+01   -0.374681302034613806E+01    0.372238004543088419E-01
    0.103966429982533842E-75    0.522056201688701840E+05    0.131584543138829186E+02    0.134662450776362697E+01    0.686016933515706029E+01   -0.369823298897048236E+01   -0.118003680503744679E+01
    0.118402990082292586E-74    0.522007482801819278E+05    0.131473355490371375E+02    0.438734989167422640E+01    0.265253573386608199E+01    0.162981725060614480E+01   -0.740835500689914106E+00
    0.268570533047621440E-74    0.521991035743229368E+05    0.131496211068294127E+02    0.162654390637343194E+01    0.604815108258062306E+01    0.142317802212665523E+01   -0.307891101578045889E+00
    0.286041332531270991E-74    0.521989708621615719E+05    0.124029374521084819E+02    0.122706548037102547E+01    0.413368997618828082E+01    0.451935789467820648E+00    0.861217964286736137E+00
    0.128148063077237501E-73    0.521959649252719537E+05    0.138238716125488281E+02    0.349589496850967407E+01    0.222392929792404148E+01   -0.248776201009750375E+01    0.301576390862464905E+00
    0.142063959852750770E-73    0.521957520765263034E+05    0.142454769506004055E+02    0.329135688364432477E+01    0.130356042669205436E+02   -0.217441629753322463E+01   -0.601330143086349356E+00
    0.185277271737485136E-73    0.521952142576766200E+05    0.142433344594749389E+02    0.452706555003556765E+01    0.287820873411501754E+01   -0.103253850645242062E+01   -0.585104633900704663E+00
    0.448048527160904890E-73    0.521934414948561389E+05    0.125597079801838021E+02    0.184973780046163450E+01    0.288269224884002817E+01   -0.764566163414959199E-01    0.708445007922267944E+00
    0.508334148064669752E-73    0.521931823532754424E+05    0.123688556244811352E+02    0.205697967785165758E+01    0.672757081590153483E+01    0.780232386219920748E+00    0.772460376239746616E+00
    0.220539594304651545E-72    0.521902406399394822E+05    0.139257235290719983E+02    0.308694822799560908E+01    0.643979548427308490E+01    0.147336803118536874E+01    0.309650720795031198E+00
    0.243517372440929172E-72    0.521900357511929542E+05    0.127656079968006537E+02    0.279896457628816941E+01    0.924374957544070242E+01    0.117525708444742705E+01    0.375044162706584139E+00
    0.446951819006227438E-72    0.521888145594930029E+05    0.142403460238242303E+02    0.364682682644013889E+01    0.252054035054616632E+01   -0.184903304998108986E+01   -0.261625979778184581E+00
    0.114195644825943268E-71    0.521869317979227999E+05    0.142326580392273865E+02    0.410794765867426737E+01    0.722168957362934982E+01    0.740315060473640152E+00   -0.755533168060338434E+00
    0.139487241940042550E-71    0.521865250112934664E+05    0.142329776287078857E+02    0.456986457109451294E+01    0.136485173612833002E+02   -0.366831476092338571E+01   -0.117032228410243988E+01
    0.255289911435915000E-71    0.521853094912957895E+05    0.140104496479034424E+02    0.240683823823928833E+01    0.234309601485729191E+01   -0.362348631024360657E+01    0.349738895893096924E+00
    0.607781255814440088E-71    0.521835679941618218E+05    0.142287874221801758E+02    0.338781595230102539E+01    0.441506779491901380E+01   -0.310117616653442418E+01   -0.163876633346080780E+01
    0.139278017107249819E-70    0.521819028432731429E+05    0.131892728805541992E+02    0.207947939634323120E+01    0.533409068584442103E+01    0.319148743152618763E+00   -0.889541491866111755E+00
    0.230457488840035094E-70    0.521808889878932532E+05    0.142249186795205400E+02    0.252512114402688015E+01    0.109159646735689257E+02   -0.711931556717855241E+00   -0.130333806605699598E+01
    0.273841235528463061E-70    0.521805373570449010E+05    0.142243761495806087E+02    0.184831868750474215E+01    0.108113822104362320E+02    0.989519156589617310E+00   -0.121304717242580273E+01
