    0.598130702972412109E+01    0.114352869987487793E+01    0.787961483001708984E-02    0.260210514068603516E+00    0.190855622291564941E+01    0.118413233757019043E+01    0.234886080026626587E+01    0.225033917725086186E+01   -0.283623559474945086E+01   -0.617958916127681768E+01    0.219760048389434814E+01    0.499189972877502441E+00    0.294698894023895264E+01    0.468780778646469098E+01   -0.262068141102790841E+01   -0.737482073903083801E+01    0.162712734937667847E+01   -0.170446452498435974E+01   -0.361339032649993896E+01    0.588464886844158119E+01    0.200336198806762678E+01   -0.497764616906642932E+01    0.317689645290374756E+01    0.163713574409484863E+00   -0.111379048905194797E+15   -0.529831319988485294E+01    1
    0.275810480117797852E+01    0.146341454982757568E+01    0.141464579105377197E+01    0.389492273330688477E+00    0.950519323348999023E+00    0.399107336997985840E+00    0.584872066974639893E+00    0.126518039613962152E+02   -0.184502725601196294E+01   -0.991240047514438594E+01    0.164282953739166260E+01   -0.416450470685958862E+00    0.430227428674697876E+01    0.129357169181108453E+02   -0.800332063436508090E+00   -0.205480006337166898E+00    0.717034518718719482E+00   -0.194904100894927979E+01    0.241758614778518677E+01    0.128165671825408936E+02    0.136529594659805298E+01   -0.389128661751747185E+01    0.914802014827728271E+00   -0.332821726799011230E+00   -0.111379048905194797E+15   -0.530331319988484751E+01    1
    0.583302974700927734E-01    0.190584087371826172E+01    0.100984501838684082E+01    0.120004236698150635E+01    0.320640206336975098E+00    0.126567518711090088E+01    0.387322098016738892E+01    0.926056550443172455E+01   -0.863311475515365689E+00   -0.920741282403469086E+01    0.880742430686950684E+00   -0.157004532217979431E+01    0.401909023523330688E+01    0.116834749102592461E+02    0.227352484464645421E+01   -0.931576662957668233E+01    0.324545282125473022E+01   -0.124858289957046509E+00   -0.878218501806259155E+01    0.734771836102008802E+01   -0.360422867536544622E+00   -0.438357666730880791E+01    0.257285386323928833E+01    0.293947339057922363E+00   -0.111379048905194797E+15   -0.530831319988485095E+01    1
    0.196427810192108154E+02    0.815944671630859375E-01    0.198455166816711426E+01    0.113423013687133789E+01    0.115929555892944336E+01    0.139729380607604980E+01    0.846910476684570312E+00    0.642598385512828774E+01   -0.289930714368820208E+01   -0.464146063029766154E+01    0.283107423782348633E+01    0.305164635181427002E+00   -0.717652171850204468E+01    0.726116280853748286E+01    0.256470158696174622E+01    0.122014567255973816E+00    0.104156285524368286E+01    0.490938425064086914E-01   -0.784918308258056641E+01    0.999394581615924693E+01    0.223203899264335615E+01   -0.500688647627830541E+01    0.204033809900283813E+01   -0.373915702104568481E+00   -0.111379048905194797E+15   -0.531331319988484285E+01    1
    0.645267248153686523E+01    0.159030055999755859E+01    0.412138342857360840E+00    0.628334879875183105E+00    0.157555925846099854E+01    0.519293308258056641E+00    0.293740004301071167E+01    0.119875339388847344E+02   -0.177214453816413897E+01   -0.690512354373931903E+01    0.253934001922607422E+01   -0.462675064802169800E+00    0.149543195962905884E+01    0.578172868490219116E+01   -0.702550590038299561E+00   -0.626720696091651952E+01    0.295359522104263306E+01   -0.192462992668151855E+01   -0.941597491502761841E+01    0.950188071131706202E+01   -0.110035921931266789E+01   -0.611779102087020910E+01    0.149024903774261475E+01   -0.277707546949386597E+00   -0.111379048905194797E+15   -0.531831319988483830E+01    1
    0.779752850532531738E+01    0.313564777374267578E+00    0.128299593925476074E+01    0.186353421211242676E+01    0.139328241348266602E-01    0.168393707275390625E+01   -0.944183409214019775E+01    0.140199414581060395E+02    0.913858389854431241E+00   -0.487244411110878062E+01    0.101207768917083740E+01   -0.132365283370018005E+01   -0.438815355300903320E-01    0.734637683331966329E+01   -0.175439940094947833E+01   -0.783763682544231433E+01    0.327790826559066772E+01    0.651749968528747559E-02   -0.983881890773773193E+01    0.724251727163791603E+01   -0.147528063058853154E+01   -0.359890899956226384E+01    0.227902913093566895E+01   -0.166370180249214172E+01   -0.111379048905194797E+15   -0.532331319988484530E+01    1
    0.171481931209564209E+02    0.180246388912200928E+01    0.407680511474609375E+00    0.120553028583526611E+01    0.194675326347351074E+00    0.165608000755310059E+01   -0.456653475761413574E+01    0.132828476309776313E+02    0.469562846422195257E+00   -0.993934664428234171E+01    0.102691513299942017E+01   -0.912958353757858276E+00    0.118732303380966187E+01    0.713962873518466878E+01   -0.160228074193000802E+01   -0.976231554746627772E+01    0.224156171083450317E+01   -0.594204336404800415E+00    0.266434133052825928E+01    0.139879593759775140E+02    0.146486142873764003E+01   -0.916570062935352325E+01    0.159458053112030029E+01   -0.178777632117271423E+01   -0.111379048905194797E+15   -0.532831319988484609E+01    1
    0.136655700206756592E+02    0.305724620819091797E+00    0.122452890872955322E+01    0.150877201557159424E+01    0.755350589752197266E+00    0.478838086128234863E+00   -0.825780332088470459E+00    0.307861906588077527E+01    0.208974838256836826E-01   -0.278719922006130272E+01    0.189979678392410278E+01   -0.113146838545799255E+01   -0.810330182313919067E+01    0.727286373972892708E+01   -0.377610611915588201E+00   -0.960762667953968119E+01    0.131232219934463501E+01   -0.189951565861701965E+01    0.487994879484176636E+01    0.149494464814662926E+02    0.998774814605713157E+00    0.906659391522406821E+00    0.211575037240982056E+01   -0.194855195283889771E+01   -0.111379048905194797E+15   -0.533331319988484154E+01    1
    0.822272300720214844E+00    0.756525993347167969E+00    0.650430083274841309E+00    0.182079207897186279E+01    0.794333338737487793E+00    0.100116133689880371E+01   -0.848844021558761597E+01    0.133318110764026621E+02    0.723914384841917169E-01   -0.121400986313819992E+01    0.311606967449188232E+01   -0.133500736951828003E+01   -0.227111905813217163E+01    0.852026914656162226E+01    0.683966022729873835E+00   -0.131968119144439733E+01    0.272333526611328125E+01   -0.137449082732200623E+01    0.145338118076324463E+01    0.749784441888332331E+01    0.192354685068130582E+00    0.379123157262801769E+00    0.100482857227325439E+01   -0.581589013338088989E+00   -0.111379048905194797E+15   -0.533831319988483788E+01    1
    0.145283484458923340E+02    0.112513875961303711E+01    0.117342376708984375E+01    0.148868179321289062E+01    0.779595494270324707E+00    0.855910778045654297E+00    0.316514015197753906E+01    0.525894429385662043E+01    0.156324390172958427E+01    0.507404962182043562E+00    0.324244266748428345E+01    0.696024596691131592E-01   -0.662494331598281860E+01    0.609358370304107666E+01    0.289414466619491595E+01   -0.205911093652248400E+01    0.340824896097183228E+01   -0.668420016765594482E+00   -0.937247484922409058E+01    0.141166665315628030E+02   -0.185216118097305316E+01   -0.917706493437290227E+01    0.176819705963134766E+01    0.425363808870315552E+00   -0.111379048905194797E+15   -0.534331319988483511E+01    1
