    0.730927109718322754E+01    0.496998786926269531E+00    0.498650312423706055E+01   -0.216909769981011108E+13   -0.570378062280500497E+01    1
    0.799468517303466797E+01    0.428957462310791016E+00    0.494545549154281616E+01   -0.197347410596079736E+13   -0.570711395613835482E+01    1
    0.179820764064788818E+02    0.248567223548889160E+00    0.494446128606796265E+01   -0.196896162446365503E+13   -0.571044728947168334E+01    1
    0.876455187797546387E+01    0.666175961494445801E+00    0.490945219993591309E+01   -0.181646944021513550E+13   -0.571378062280501098E+01    1
    0.573419809341430664E+01    0.674950480461120605E+00    0.490493088960647583E+01   -0.179765675253664087E+13   -0.571711395613834394E+01    1
    0.175636994838714600E+02    0.942340970039367676E+00    0.487722098827362061E+01   -0.168654085652410376E+13   -0.572044728947168135E+01    1
    0.749963045120239258E+01    0.157905924320220947E+01    0.487578243017196655E+01   -0.168096347507278687E+13   -0.572378062280502586E+01    1
    0.786760807037353516E+01    0.155229830741882324E+01    0.487222313880920410E+01   -0.166724330203922168E+13   -0.572711395613835883E+01    1
    0.100172638893127441E+02    0.191329598426818848E+01    0.480369806289672852E+01   -0.142388136010159497E+13   -0.573044728947169002E+01    1
    0.122148048877716064E+02    0.177702784538269043E+00    0.470611840486526489E+01   -0.113734955994390503E+13   -0.573378062280501766E+01    1
    0.684733271598815918E+01    0.949947595596313477E+00    0.467872947454452515E+01   -0.106783696825726123E+13   -0.573711395613834529E+01    1
    0.145785522460937500E+02    0.174806058406829834E+01    0.462644070386886597E+01   -0.946708121209216064E+12   -0.574044728947167915E+01    1
    0.134651064872741699E+02    0.170197534561157227E+01    0.460338979959487915E+01   -0.897770093524686157E+12   -0.574378062280501744E+01    1
    0.739889144897460938E+00    0.398177981376647949E+00    0.448684602975845337E+01   -0.686468979296737183E+12   -0.574711395613836196E+01    1
    0.188470852375030518E+02    0.173572933673858643E+01    0.445325493812561035E+01   -0.635374618512833374E+12   -0.575044728947169581E+01    1
    0.265433311462402344E+01    0.777749061584472656E+00    0.444033741950988770E+01   -0.616754252470308838E+12   -0.575378062280501634E+01    1
    0.146093058586120605E+02    0.954534769058227539E+00    0.440943837165832520E+01   -0.574398228299488892E+12   -0.575711395613834398E+01    1
    0.156972789764404297E+02    0.349206924438476562E-01    0.436756014823913574E+01   -0.521596537633946472E+12   -0.576044728947168139E+01    1
    0.157620906829833984E+00    0.180785775184631348E+01    0.421537786722183228E+01   -0.367410412815296143E+12   -0.576378062280501613E+01    1
    0.128762352466583252E+02    0.135704219341278076E+01    0.420212686061859131E+01   -0.356369517798529846E+12   -0.576711395613835531E+01    1
    0.674438476562500000E+01    0.156181597709655762E+01    0.419290274381637573E+01   -0.348880171369188293E+12   -0.577044728947169805E+01    1
    0.113606166839599609E+02    0.780786514282226562E+00    0.416517406702041626E+01   -0.327301117908212646E+12   -0.577378062280503279E+01    1
    0.156772375106811523E+02    0.182325518131256104E+01    0.413656473159790039E+01   -0.306434775022100891E+12   -0.577711395613835421E+01    1
    0.121340024471282959E+02    0.179701232910156250E+01    0.412465035915374756E+01   -0.298142254172685181E+12   -0.578044728947167474E+01    1
    0.291042804718017578E+01    0.459527850151062012E+00    0.409325152635574341E+01   -0.277347506312087585E+12   -0.578378062280501393E+01    1
