Nested Sampling Global Log-Evidence           :   -0.256209557677347148E+05  +/-    0.113889620621844892E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.256209557677347148E+05 +/-    0.113889620621844892E+00
Local Log-Evidence   -0.256209557677347148E+05 +/-    0.113889620621844892E+00

Dim No.       Mean        Sigma
   1    0.112690270913664725E+01    0.178503825969662799E-02
   2   -0.951721631313759087E+00    0.119587817594520929E+01
   3    0.919286303184956566E+01    0.325639792231772685E+01
   4    0.104478268808894936E+00    0.190775619016897058E+01
   5   -0.415462200053955844E+01    0.328611717679694015E+01
   6    0.101017694798815882E+01    0.346754455333453615E+00
   7   -0.528657505952687234E+00    0.635508823449086102E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.112634177203743668E+01
   2   -0.137354025893560916E+01
   3    0.106924463637322624E+02
   4    0.149301947603982477E+01
   5   -0.560635018832977394E+01
   6    0.112729361415459817E+01
   7   -0.172870385199235166E+01

MAP Parameters
Dim No.        Parameter
   1    0.112634177203743668E+01
   2   -0.137354025893560916E+01
   3    0.106924463637322624E+02
   4    0.149301947603982477E+01
   5   -0.560635018832977394E+01
   6    0.112729361415459817E+01
   7   -0.172870385199235166E+01
