    0.187768661975860596E+01    0.348498284816741943E+01    0.127231936126947396E+02   -0.527844190597535068E-01   -0.704870496392250079E+01    0.220728057622909546E+01    0.422724887728691101E+00   -0.111379048905194797E+15   -0.570378062280500497E+01    1
   -0.110144674777984619E+00    0.366132915019989014E+01    0.147120531976222999E+02    0.188255902528762853E+01   -0.662765968143940043E+01    0.142228847742080688E+01   -0.136800381541252136E+01   -0.111379048905194797E+15   -0.570711395613835482E+01    1
   -0.313317614793777466E+01    0.483144193887710571E+01    0.100976911395788171E+02    0.352928876876831055E+00   -0.967353065907955134E+01    0.315793448686599731E+01   -0.648210629820823669E+00   -0.111379048905194797E+15   -0.571044728947168334E+01    1
   -0.294122540950775146E+01    0.357299059629440308E+01    0.355887363255023903E+01   -0.189064404964447030E+01   -0.565843292474746740E+01    0.190405577421188354E+01   -0.153962482511997223E+01   -0.111379048905194797E+15   -0.571378062280501098E+01    1
   -0.205353736877441406E+01    0.436576128005981445E+01    0.351283175349235499E+01    0.147382509708404719E+00   -0.765027077496051788E+01    0.576013803482055664E+00   -0.750000998377799988E+00   -0.111379048905194797E+15   -0.571711395613834394E+01    1
    0.108493775129318237E+01    0.408308148384094238E+01    0.102839689761400201E+02   -0.110542247891426104E+01   -0.700314497351646459E+01    0.213604772090911865E+01    0.105124115943908691E-01   -0.111379048905194797E+15   -0.572044728947168135E+01    1
   -0.849734783172607422E+00    0.413165181875228882E+01    0.148054043829441078E+02    0.243278344869613683E+01   -0.903662244975566864E+01    0.290163797140121460E+01    0.408742129802703857E-01   -0.111379048905194797E+15   -0.572378062280502586E+01    1
   -0.296600461006164551E+00    0.276461482048034668E+01    0.128383210808038690E+02    0.197874379158020197E+00    0.112149395346641434E+01    0.238646537065505981E+01    0.497358694672584534E+00   -0.111379048905194797E+15   -0.572711395613835883E+01    1
    0.153161936998367310E+01    0.345179140567779541E+01    0.478315736949443782E+01   -0.361442216038703945E+01   -0.356918427646160197E+01    0.278468918800354004E+01   -0.911464750766754150E+00   -0.111379048905194797E+15   -0.573044728947169002E+01    1
   -0.440638953447341919E+01    0.408460408449172974E+01    0.297613731026649475E+01   -0.148420321345329276E+01   -0.481541212797164953E+01    0.262112611532211304E+01   -0.156727464497089386E+01   -0.111379048905194797E+15   -0.573378062280501766E+01    1
    0.707746207714080811E+00    0.409978806972503662E+01    0.663648792207241023E+01    0.231632230877876300E+01   -0.666822021007537913E+01    0.253968888521194458E+01    0.685251057147979736E-01   -0.111379048905194797E+15   -0.573711395613834529E+01    1
   -0.369945079088211060E+01    0.416623622179031372E+01    0.781791224181652034E+01   -0.228980454802513123E+01    0.416825550794600375E+00    0.348713612556457520E+01   -0.530218511819839478E+00   -0.111379048905194797E+15   -0.574044728947167915E+01    1
   -0.292687511444091797E+01    0.480711519718170166E+01    0.145449010074138627E+02   -0.132229980230331412E+01   -0.529332904815673899E+01    0.856098473072052002E+00   -0.140284316241741180E+01   -0.111379048905194797E+15   -0.574378062280501744E+01    1
   -0.391146206855773926E+01    0.479463487863540649E+01    0.271088224053382865E+01    0.776043504476547241E+00   -0.873490729928017018E+00    0.266972327232360840E+01   -0.614941447973251343E+00   -0.111379048905194797E+15   -0.574711395613836196E+01    1
   -0.434264057874679565E+01    0.178179800510406494E+01    0.616574986577033979E+01    0.168907115459442192E+01   -0.475178455710411107E+01    0.332687914371490479E+01    0.239835113286972046E+00   -0.111379048905194797E+15   -0.575044728947169581E+01    1
   -0.637283325195312500E+00    0.398114860057830811E+01    0.141230839431285844E+02   -0.330137873888015765E+01   -0.802816498279571533E+01    0.214785569906234741E+01   -0.660004973411560059E+00   -0.111379048905194797E+15   -0.575378062280501634E+01    1
   -0.408153396844863892E+01    0.230645507574081421E+01    0.975069241821765864E+01   -0.543109536170959473E+00   -0.513981729447841662E+01    0.315854477882385254E+01   -0.163423947989940643E+01   -0.111379048905194797E+15   -0.575711395613834398E+01    1
   -0.484813630580902100E+00    0.422722518444061279E+01    0.904654629528522491E+01    0.231872660517692619E+01   -0.813855344057083130E+01    0.115998649597167969E+01    0.415496736764907837E+00   -0.111379048905194797E+15   -0.576044728947168139E+01    1
   -0.951248288154602051E+00    0.405256509780883789E+01    0.795250729918479848E+01    0.219212473034858757E+01   -0.705759843587875402E+01    0.169062113761901855E+01   -0.839032635092735291E+00   -0.111379048905194797E+15   -0.576378062280501613E+01    1
   -0.142569339275360107E+01    0.426787674427032471E+01    0.613040084242820704E+01   -0.366505386233329800E+01   -0.483189418315887487E+01    0.210681807994842529E+01   -0.771716296672821045E+00   -0.111379048905194797E+15   -0.576711395613835531E+01    1
   -0.196855044364929199E+01    0.287479281425476074E+01    0.110303655028343179E+02    0.271593561768531799E+01   -0.441005898714065570E+01    0.172588306665420532E+01    0.125446274876594543E+00   -0.111379048905194797E+15   -0.577044728947169805E+01    1
   -0.327681887149810791E+01    0.464936196804046631E+01    0.146462944120168679E+02   -0.346721884608268738E+01   -0.322796940803527832E+01    0.134017783403396606E+01    0.286966085433959961E+00   -0.111379048905194797E+15   -0.577378062280503279E+01    1
   -0.190129464864730835E+01   -0.365649431943893433E+01    0.792064563035964930E+01    0.294959366321563721E+01   -0.130675509870052409E+01    0.345028471946716309E+01   -0.242034599184989929E+00   -0.111379048905194797E+15   -0.577711395613835421E+01    1
   -0.416030788421630859E+01    0.398451119661331177E+01    0.475284640789031965E+01   -0.246542059183120710E+01   -0.390187534391880053E+01    0.323244947195053101E+01   -0.625863000750541687E+00   -0.111379048905194797E+15   -0.578044728947167474E+01    1
    0.170588237047195435E+01    0.382408648729324341E+01    0.114895377069711664E+02   -0.228820099830627477E+01    0.103685733675956016E+00    0.187552976608276367E+01   -0.688380599021911621E+00   -0.111379048905194797E+15   -0.578378062280501393E+01    1
   -0.426728588342666626E+01    0.324845403432846069E+01    0.132190115988254533E+02   -0.388268077373504550E+00   -0.983427485823631287E+01    0.209712117910385132E+01   -0.563739016652107239E+00   -0.111379048905194797E+15   -0.578711395613835577E+01    1
    0.790501356124877930E+00    0.324103683233261108E+01    0.443786373138427770E+01    0.249374424815177953E+01   -0.328548494279384684E+01    0.325827932357788086E+01   -0.106320053339004517E+01   -0.111379048905194797E+15   -0.579044728947169407E+01    1
