    0.128428671288070113E+02    0.290741604810943188E+00    0.955016913854282778E+00    0.883274123405935918E+00    0.128071771916298788E+00    0.195193973473900244E-04   -0.512565171466487790E+01    0.815121000277250118E+01   -0.282029746679377835E+01   -0.825341480793361804E+01    0.117215257971533360E+01   -0.158574035871421604E-01   -0.610608504079208281E+01    0.136439491529769370E+02   -0.797088414042246285E+00   -0.461843331132765211E+01    0.233636335610962709E+01    0.156225469942151918E+00   -0.507493410916209076E+01    0.108705746204185196E+02   -0.972758016634992950E+00   -0.473230269496062039E+01    0.106402798989491143E+01   -0.195856440525817255E+01   -0.275538936216880284E+05
    0.130315723706594468E+02    0.158663288569185129E+00    0.222208401464004862E+00    0.957425944559276654E+00    0.179465405067362402E-01    0.102857752957205291E-04   -0.833135276987979267E+01    0.145209314823003908E+02   -0.870194636808741873E+00   -0.475873582799212169E+01    0.179024603933196458E+01   -0.197593143461328902E+01   -0.602541635392233488E+01    0.869885147767996614E+01    0.102262173596088468E+01   -0.560879922740748160E+01    0.202629584472206492E+01   -0.140470382830879115E+01   -0.553219572464748843E+01    0.114221687830116991E+02   -0.463744599367110766E-02   -0.848459721952132462E+01    0.121770359822174079E+01   -0.636171310706700632E+00   -0.275503258432568109E+05
    0.130183616287168711E+02    0.171049045103526920E+00    0.599871778912064224E+00    0.858685368385034398E+00    0.421045346546294538E-02    0.252971535363502310E-04   -0.339004895050382338E+01    0.835797675517093275E+01    0.688329299244974990E+00   -0.345885574327782663E+00    0.112344871177812067E+01   -0.847498360715767785E+00   -0.600761053846218296E+01    0.610857615220528327E+01   -0.192538860979752191E+01   -0.459875199809106405E+01    0.151358400217950084E+01   -0.198474284342626062E+01   -0.457089921177712633E+01    0.125585066621473374E+02   -0.162855223977007935E+01   -0.879360471803878241E+01    0.839519545855176852E+00   -0.169253042231011763E+01   -0.275498998649905188E+05
    0.129045820289474751E+02    0.350285587403097842E+00    0.505175369078102787E+00    0.870912926863986359E+00    0.458903214542766280E-01    0.221210153963674530E-04   -0.910291537555679042E+01    0.738243518683176791E+01   -0.469192923099289061E+00   -0.397990138492212342E+01    0.804278679733185897E+00   -0.583917315960407857E+00   -0.784669619136876850E+01    0.555338470901792824E+01   -0.661332139418804310E+00   -0.439319143211477936E+01    0.261297547339825753E+01    0.489235723406552747E+00   -0.508555293899474403E+01    0.120413230471299109E+02   -0.176661441672149166E+01   -0.150884866469744416E+01    0.108975700872640302E+01    0.329834207084554798E+00   -0.275492979779408124E+05
    0.128842674896811022E+02    0.213067932090761580E+00    0.231994037281232426E-01    0.923129139994247616E+00    0.711165799761664524E-01    0.319424962323780378E-04   -0.437934834513321558E+01    0.137755022992630352E+02    0.666687534813263927E+00   -0.570741041204554644E+01    0.970772617867355248E+00   -0.672017140162982418E+00   -0.632551048507101488E+01    0.967460801837960815E+01    0.233297913169034032E+01   -0.768352112509727547E+01    0.196679934390498334E+01    0.458985444935767983E+00   -0.523046481408699293E+01    0.107415521049697809E+02   -0.116245292110255249E+00   -0.631649685607745592E+01    0.107425599285324047E+01   -0.176317402253364452E+00   -0.275484659530068748E+05
    0.128217321923159737E+02    0.279528533602916351E+00    0.476836385987955969E+00    0.769651856865809281E+00    0.203373109888970761E-01    0.646933088663037884E-04   -0.579852175440975515E+01    0.472426615223645197E+01   -0.113660498455974568E+01   -0.209531944374419510E+01    0.192787388579538832E+01   -0.196227203851266907E-01   -0.546495807843965142E+01    0.496969316235056091E+01    0.209101626816931052E+01   -0.794856560670002210E+01    0.195836550389331698E+01   -0.853828602221256006E-01   -0.465432394531958860E+01    0.803813932611129545E+01   -0.180634298360721512E+01   -0.971006513347575329E+01    0.843530190367497212E+00   -0.747180067006732118E+00   -0.275482226468176341E+05
    0.129413186206076976E+02    0.103141292889039254E+00    0.161010483886168254E+01    0.943851578461221585E+00    0.899178521100019515E-02    0.225249271218604674E-04   -0.759392520355891421E+01    0.437752686427603521E+01    0.282576632414741891E+01   -0.947228998503446817E+01    0.195526394085731248E+01   -0.249815549669283543E+00   -0.787421080174527965E+01    0.114777090605943819E+02   -0.687396022086417258E+00   -0.232079176922309038E+01    0.244683925600467189E+01   -0.100445412777834697E+01   -0.491740660356496218E+01    0.696283758335217673E+01   -0.158156163728281340E+01   -0.724465624118894169E+01    0.952842774854140928E+00   -0.638371451182176308E+00   -0.275482067360713809E+05
    0.129376473579482809E+02    0.377392849449258216E+00    0.952324835399641634E+00    0.825024713745036609E+00    0.126819458112828777E-01    0.137259709251225359E-05   -0.895019186238272191E+01    0.119261740316616276E+02   -0.227919997367587168E+01   -0.623319368797298701E+01    0.126767373051309562E+01   -0.675146339862003453E+00   -0.717940347431086057E+01    0.925280837484256224E+01   -0.463064726528243931E+00   -0.509989919687297633E+01    0.163309566628134162E+01   -0.108622219014294430E+01   -0.522541009934080236E+01    0.774616536528072341E+01   -0.135284497909704138E+01   -0.209323570751094312E+01    0.108804299418158124E+01   -0.884775981253639765E+00   -0.275479889337123641E+05
    0.129235518379625205E+02    0.214144808426108807E+00    0.341954715426103617E+00    0.881929733755515199E+00    0.359231085101668624E-01    0.614993816326994702E-04   -0.698487159947868097E+01    0.895367307184425876E+01    0.243822545485276354E+01    0.918725193807224727E+00    0.213997095744993882E+01   -0.826844533152186756E+00   -0.809440127612341698E+01    0.621212570193552160E+01   -0.290862936115519988E+01   -0.909223193964745491E+01    0.287233024058714159E+01   -0.149931772894424764E+01   -0.530512620929597034E+01    0.108151824502866809E+02   -0.125009743952108354E+01   -0.500279032732348039E+01    0.115328406205557421E+01   -0.762419229446971380E+00   -0.275479484062894408E+05
    0.127711781845047199E+02    0.424833569194569938E+00    0.108810115955718456E+01    0.806042125916981544E+00    0.453213284726336416E-01    0.158510025709484501E-04   -0.809458762115393604E+01    0.255433445925541536E+01   -0.165775893151022791E+01   -0.690421208270708231E+01    0.266934310110048134E+01    0.208063881986398691E+00   -0.796313774119503393E+01    0.121440073221402223E+02   -0.991921109233679710E+00   -0.384709605488412176E+01    0.134111549803245800E+01   -0.266845744417327779E+00   -0.498457582765592466E+01    0.762222001257266069E+01   -0.107741690409118540E+01   -0.822982791432504790E+01    0.999773387884802966E+00   -0.150947795377174065E+01   -0.275478878446064191E+05
