    0.159675097465515137E+02    0.626058101654052734E+00    0.495759069919586182E+01   -0.202939482316094751E+13   -0.570378062280500497E+01    1
    0.123050129413604736E+02    0.164438724517822266E+01    0.470031678676605225E+01   -0.112225646846419751E+13   -0.570711395613835482E+01    1
    0.103637647628784180E+02    0.167630195617675781E+00    0.468280285596847534E+01   -0.107789913569416455E+13   -0.571044728947168334E+01    1
    0.187335109710693359E+02    0.182984423637390137E+01    0.463659554719924927E+01   -0.969104782548471069E+12   -0.571378062280501098E+01    1
    0.123188138008117676E+02    0.171555507183074951E+01    0.455137103796005249E+01   -0.796426890702663330E+12   -0.571711395613834394E+01    1
    0.245961189270019531E+01    0.187185943126678467E+01    0.453856348991394043E+01   -0.773282630669150757E+12   -0.572044728947168135E+01    1
    0.101641440391540527E+02    0.158073568344116211E+01    0.445613652467727661E+01   -0.639603759141335205E+12   -0.572378062280502586E+01    1
    0.166618931293487549E+02    0.856768965721130371E+00    0.436939209699630737E+01   -0.523800873285282227E+12   -0.572711395613835883E+01    1
    0.889721512794494629E+01    0.167822480201721191E+00    0.429367244243621826E+01   -0.439993275003380676E+12   -0.573044728947169002E+01    1
    0.106059932708740234E+02    0.567699670791625977E+00    0.428825974464416504E+01   -0.434543573989003662E+12   -0.573378062280501766E+01    1
    0.614316821098327637E+01    0.404192447662353516E+00    0.427085936069488525E+01   -0.417477215428143066E+12   -0.573711395613834529E+01    1
    0.103335916996002197E+02    0.605760216712951660E+00    0.424453437328338623E+01   -0.392923196244352051E+12   -0.574044728947167915E+01    1
    0.144476652145385742E+02    0.521837472915649414E-01    0.422643125057220459E+01   -0.376881193816025818E+12   -0.574378062280501744E+01    1
    0.176799046993255615E+02    0.663164258003234863E+00    0.421205997467041016E+01   -0.364613834213793274E+12   -0.574711395613836196E+01    1
    0.932109713554382324E+01    0.131424021720886230E+01    0.413971722126007080E+01   -0.308666641343700745E+12   -0.575044728947169581E+01    1
    0.469889879226684570E+01    0.288425326347351074E+00    0.411131262779235840E+01   -0.289124401179047485E+12   -0.575378062280501634E+01    1
    0.180645394325256348E+02    0.749628901481628418E+00    0.410841584205627441E+01   -0.287202479691028137E+12   -0.575711395613834398E+01    1
    0.196327626705169678E+02    0.468556880950927734E-01    0.404973447322845459E+01   -0.250903243754954956E+12   -0.576044728947168139E+01    1
    0.421261668205261230E+01    0.384288907051086426E+00    0.401724129915237427E+01   -0.232815785681257599E+12   -0.576378062280501613E+01    1
    0.144638681411743164E+02    0.124623334407806396E+01    0.393122106790542603E+01   -0.190981545836522186E+12   -0.576711395613835531E+01    1
    0.162329590320587158E+02    0.650005698204040527E+00    0.385432481765747070E+01   -0.159990461121918335E+12   -0.577044728947169805E+01    1
    0.595218181610107422E+01    0.359729886054992676E+00    0.373088777065277100E+01   -0.120407740144972000E+12   -0.577378062280503279E+01    1
    0.111623597145080566E+02    0.159974241256713867E+01    0.364591538906097412E+01   -0.990103056158700867E+11   -0.577711395613835421E+01    1
