   -0.260161566734313965E+01   -0.290677845478057861E+00    0.105769430339336381E+02    0.239513601660728437E+01   -0.895848369002342260E+01    0.301245021820068359E+01   -0.687868162989616394E+00   -0.111379048905194797E+15   -0.570378062280500497E+01    1
   -0.259280288219451904E+01    0.382939815521240234E+01    0.137064631760120399E+02   -0.171026424169540414E+01   -0.219630814194679314E+01    0.181835919618606567E+01   -0.304316297173500061E+00   -0.111379048905194797E+15   -0.570711395613835482E+01    1
    0.137996119260787964E+01   -0.472278594970703125E+00    0.276275953352451298E+01    0.222985359430313146E+01    0.387704166769980318E+00    0.322005963325500488E+01   -0.131372998654842377E+01   -0.111379048905194797E+15   -0.571044728947168334E+01    1
   -0.685755312442779541E+00    0.318889647722244263E+01    0.109140431642532327E+02   -0.152440711259841910E+01   -0.234407396912574839E+01    0.286974972486495972E+01   -0.839010775089263916E-01   -0.111379048905194797E+15   -0.571378062280501098E+01    1
    0.730403184890747070E+00    0.459961771965026855E+01    0.341094048619270307E+01   -0.718443447351455600E+00   -0.926289172172546316E+01    0.344203621149063110E+01   -0.320688098669052124E+00   -0.111379048905194797E+15   -0.571711395613834394E+01    1
   -0.327749186754226685E+01    0.447387397289276123E+01    0.427700776755809819E+01   -0.310056446790695217E+01   -0.974002798795700109E+01    0.132738941907882690E+01   -0.272099480032920837E+00   -0.111379048905194797E+15   -0.572044728947168135E+01    1
   -0.469842308759689331E+01    0.400596529245376587E+01    0.386447101831436157E+01    0.121922532916069049E+01   -0.803285745382308924E+01    0.341254800558090210E+01    0.405566126108169556E+00   -0.111379048905194797E+15   -0.572378062280502586E+01    1
   -0.758710920810699463E+00   -0.221425086259841919E+01    0.111105661660432808E+02    0.290514584779739415E+01   -0.372771828472614342E+01    0.332687789201736450E+01   -0.106405830383300781E+01   -0.111379048905194797E+15   -0.572711395613835883E+01    1
   -0.186527663469314575E+01    0.430705577135086060E+01    0.773722220659255910E+01   -0.232019656896591098E+00   -0.962666910886765592E+00    0.237859684228897095E+01   -0.684156656265258789E+00   -0.111379048905194797E+15   -0.573044728947169002E+01    1
   -0.766943752765655518E+00    0.261867582798004150E+01    0.136080422818660729E+02   -0.932782810926437556E+00   -0.805078186690807307E+01    0.305513596534729004E+01    0.141163215041160583E+00   -0.111379048905194797E+15   -0.573378062280501766E+01    1
   -0.197201555967330933E+01    0.356125503778457642E+01    0.721949517428874898E+01    0.174930112361907941E+01   -0.290334414839744603E+01    0.185297417640686035E+01    0.329993680119514465E+00   -0.111379048905194797E+15   -0.573711395613834529E+01    1
