    0.129894576020340757E+02    0.271323124306669217E+00    0.119906321600176380E+01    0.854313058819897053E+00    0.392575830117156618E-01    0.263444067414100066E-04   -0.579737532635191943E+01    0.111158620561257315E+02    0.868843725281089219E+00   -0.187767180183848303E+00   -0.115496178768440565E+02    0.216588141670445555E+01    0.404171234827985615E+00   -0.123240757546007185E+01   -0.750759165314614485E+01    0.149466904739671378E+02    0.515622106661556279E+00   -0.306981747757550494E+00    0.426785583538686453E+00    0.139276342080125115E+01    0.911595609569071819E+00   -0.160760605000712453E+01   -0.576252436911576282E+01    0.714699459163933781E+01   -0.211523835097402246E+00   -0.294153161055801915E+00   -0.114577745599803258E+02    0.121555046082617757E+01    0.105672771144739452E+01   -0.134188888558491048E+01   -0.308940592388614241E+05
    0.127363610385286243E+02    0.392785003775808828E+00    0.104671580587060276E+01    0.785906176912317789E+00    0.255723093490602300E-01    0.131544987244553929E-04   -0.987392958019678346E+01    0.236491803491150643E+01   -0.583648782263524568E+00    0.882280198715943431E-01   -0.784555458528587923E+01    0.188551720298814196E+01    0.484784862199468702E+00   -0.121970200405456941E+01   -0.523199327379729429E+01    0.563014562727453516E+01    0.157975373541759923E+01    0.456808296481809650E+00   -0.127415522177475360E+02    0.131899553250393176E+01    0.816480234337080946E+00   -0.165210716703776850E+00   -0.559011610461423736E+01    0.761322027821752290E+01   -0.943126332153014557E+00   -0.117682901974177279E+01   -0.126022947700124863E+02    0.122024392607360155E+01    0.990200661540043825E+00   -0.863991671342736911E+00   -0.308933685628283602E+05
    0.130354793742665382E+02    0.204965727608782566E+00    0.973564672327854375E+00    0.841805397539745703E+00    0.160413760369220934E-01    0.176828728226997538E-04   -0.913470438420156761E+01    0.580754971238962714E+01   -0.733752851855789645E+00    0.156642986540636842E+01   -0.399193041263908732E+01    0.237478970997387728E+01    0.259255157563837546E+00   -0.101123711213994794E+01   -0.901146154156478474E+01    0.339771704547929243E+01   -0.103878864656111958E+00   -0.561652011135568507E+00   -0.823698963937767559E+01    0.191731576462051367E+01    0.104986854205493074E+01   -0.859571323398660159E+00   -0.570785177898155904E+01    0.105547005636041469E+02   -0.107528042145783820E+01    0.148093986358033436E+01   -0.145660675893279095E+02    0.123179139315732256E+01    0.683965505535958140E+00    0.124681457708859522E+00   -0.308923803618601705E+05
    0.131037530200189050E+02    0.117778079708249689E+00    0.130034351533194226E+01    0.916016907096469879E+00    0.258422293562952654E-01    0.184572456145896710E-04   -0.942918256491975981E+01    0.146674304145204957E+02   -0.391936651462895691E+00    0.119226051745457995E+01   -0.127338984346982560E+02    0.236743358165989104E+01    0.957870942870547859E+00   -0.145598935609086677E+01   -0.935945350381268248E+01    0.905026378647075447E+01   -0.176610282086701353E+01    0.177899768084395959E+01   -0.761362062992331357E+01    0.216106287538493191E+01    0.105968214975781061E+01   -0.134345907028338019E+01   -0.546956289335155965E+01    0.125032079644006338E+02   -0.170890259891060792E+01   -0.467437713594893944E+00   -0.525109926344893196E+01    0.119128683847967909E+01    0.732453388847519982E+00   -0.168874441850163404E+01   -0.308919874451079413E+05
    0.128805293655221487E+02    0.288021014194739966E+00    0.126461485481047275E+01    0.860571157844230106E+00    0.589807411261202771E-01    0.181956799593414677E-04   -0.470422658590512022E+01    0.790534676852878349E+01    0.806153452192137854E+00   -0.117338033226190386E+01   -0.128008979254010491E+02    0.121375824659871512E+01    0.678747043176833542E+00   -0.838342071173527215E+00   -0.649717165723482282E+01    0.521161071353916583E+01   -0.163646540949120300E+01    0.560495927228455093E+00   -0.143194767848823865E+02    0.178501331719300182E+01    0.903546483586628035E+00   -0.984586463814845381E+00   -0.562772637200446724E+01    0.131983358911895792E+02   -0.140119376833792764E+01    0.138749886863165584E+00   -0.756494068372356399E+01    0.126740656590693290E+01    0.671806398974841068E+00   -0.105605187561480784E+01   -0.308916644684953426E+05
    0.132012084576052846E+02    0.114080675206621587E+00    0.111070010226301408E+01    0.893074068594161830E+00    0.395799752048472606E-02    0.223107071390284801E-04   -0.748465672597562026E+01    0.939221716435468679E+01    0.798294863566585411E+00    0.133774643160674844E+01   -0.791798850739656501E+00    0.149343936073238193E+01    0.567736603946060070E+00    0.199964874951823024E+00   -0.739335839029014785E+01    0.274437684108975022E+01   -0.160133372260024687E+01   -0.708892643958993318E+00   -0.572601266931560637E+01    0.133196151948414410E+01    0.103494937069746062E+01   -0.444736960253588443E+00   -0.579847071328653385E+01    0.125999553393982815E+02   -0.111602052230885951E+01   -0.102006183867288480E+01   -0.111378681847575454E+02    0.129854849460711486E+01    0.824003375181364017E+00   -0.131815851651627436E+01   -0.308913728413496065E+05
    0.129929940638739883E+02    0.177239250170507012E+00    0.116263395229269095E+01    0.928217464580468832E+00    0.157014425566754899E-01    0.179445853861126904E-05   -0.939117952286333590E+01    0.708244951605445294E+01   -0.675299186994740008E-01   -0.165908970915134479E+01   -0.503965897561421450E+01    0.192068794913386487E+01    0.871145508903594878E+00   -0.132839402343551072E+00   -0.834087588799883051E+01    0.128352885346363657E+02   -0.248747114557891447E+00    0.137636548102790601E+01   -0.101359549475085711E+02    0.149200324180598631E+01    0.581719671069657718E+00   -0.998131241182286244E+00   -0.642839517975933905E+01    0.127454026912202387E+02    0.144773258744750977E+01   -0.154648340434804710E+01   -0.324970299171447330E+01    0.145316949713406030E+01    0.102360881671216775E+01   -0.703204858185049853E+00   -0.308910926572644312E+05
    0.128682091594582193E+02    0.301353611302214053E+00    0.104521490783443038E+01    0.826096025757002472E+00    0.114005353658921758E-01    0.391725394449246399E-04   -0.670714611267720784E+01    0.109463491117381437E+02    0.408326611987905208E+00   -0.168472790014564766E+01   -0.175927820605819996E+01    0.165567815512673810E+01    0.730798678096879817E+00    0.289001468995575550E-01   -0.499474669196179910E+01    0.136895795946981842E+02   -0.194037372902329097E+01   -0.297659181827638619E-01   -0.135430620526541112E+01    0.135619197243644640E+01    0.876639864647763334E+00   -0.958946304612469769E+00   -0.581708336768980327E+01    0.912268138776310877E+01   -0.362949227109082839E+00   -0.153776345699013151E+01   -0.144234588422491115E+02    0.127561464587778373E+01    0.360313554721351514E+00   -0.109118449978355936E+01   -0.308910621973726047E+05
    0.129109716029461357E+02    0.296005988333911729E+00    0.101246991823370758E+01    0.810253775964167144E+00    0.160336954872406477E-01    0.449710286905860942E-05   -0.725393766416354424E+01    0.131068202001325638E+02    0.446699684650662343E+00   -0.141471240358268524E+01   -0.526907193884911607E+01    0.195321609448257805E+01    0.103716309022115083E+01   -0.545761508941541296E+00   -0.485954514205699262E+01    0.761286357565955818E+01   -0.956510139169064466E-02   -0.972827548549857202E-01   -0.255640275469097311E+01    0.110911933722849221E+01    0.108519436545759773E+01   -0.935396648304537059E+00   -0.536570330970441756E+01    0.114698409296970212E+02   -0.175511424974376884E+01   -0.349192456388768502E+00   -0.133962890051282155E+02    0.112688074171246333E+01    0.618041514082755317E+00   -0.155123169518860360E+01   -0.308910352333348565E+05
    0.129166849114383417E+02    0.348095829912312360E+00    0.117535781482073975E+01    0.767645800483424456E+00    0.675595714805785619E-01    0.127199754258305559E-04   -0.690785517862337173E+01    0.748106776272023044E+01    0.101593260718818290E+01    0.425042377559680107E+00   -0.122121954780946158E+02    0.235556567472898681E+01    0.337475166561805429E+00   -0.916148643966606002E+00   -0.341191308181989505E+01    0.994072175979270156E+01   -0.162404827326680667E+01    0.132849344382114887E+01   -0.960041205790912855E+01    0.144677299942361470E+01    0.687344411461257243E+00   -0.109255302733039983E+01   -0.563853179410785010E+01    0.125331853587556381E+02    0.363186078031157544E+00   -0.169783028957960491E+00   -0.273350650181004262E+01    0.113664336875235583E+01    0.748856756165314330E+00   -0.194465420579581250E+01   -0.308909014315319473E+05
