Nested Sampling Global Log-Evidence           :   -0.264828477748047044E+05  +/-    0.450026993048260826E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.264828477748047044E+05 +/-    0.450026993048260826E+00
Local Log-Evidence   -0.264828477748047044E+05 +/-    0.450026993048260826E+00

Dim No.       Mean        Sigma
   1    0.287009382207793129E+01    0.203768717875069151E-01
   2    0.116957846554226023E-01    0.720435557946039803E-02
   3    0.119156837045308528E+01    0.432276872036723547E+00
   4    0.501932520255185359E-02    0.329023145641794707E-02
   5    0.906072209936355094E-01    0.453913058053527843E-01
   6   -0.789596611801770898E+01    0.114217179695943893E+01
   7    0.802096111848133653E+01    0.283104966122666202E+01
   8   -0.526164673560657659E+00    0.158010553986926405E+01
   9   -0.293366979435091135E+01    0.271037842430656672E+01
  10    0.171708480837134259E+01    0.623779172346594968E+00
  11   -0.583992358170639103E+00    0.532985371336142322E+00
  12   -0.584970712820843342E+00    0.147204082909165729E+00
  13    0.118687669308706969E+02    0.187936527912485185E+01
  14   -0.183511567796516473E+01    0.855002665704290510E+00
  15   -0.367041664728924300E+01    0.282934840310923574E+01
  16    0.619470510777506700E+00    0.450571407840951732E-01
  17   -0.585043685416210879E+00    0.495156292531577447E+00
  18   -0.853424518501646645E+01    0.674704972806524972E+00
  19    0.874933157330417544E+01    0.313432005963276161E+01
  20   -0.899205023676233672E+00    0.141766777283248202E+01
  21   -0.393476388216622386E+01    0.284921446288193847E+01
  22    0.130461867150670896E+01    0.403573503892367458E+00
  23   -0.810800711297871457E+00    0.513425013753781467E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.285829390070783695E+01
   2    0.199275980407311905E-02
   3    0.125158026061902250E+01
   4    0.176320985228834359E-02
   5    0.121466999722090865E+00
   6   -0.891636091612809523E+01
   7    0.127553858460381377E+02
   8    0.243420366249402775E-01
   9    0.161528846755930466E+01
  10    0.209558055883816863E+01
  11   -0.439111839501740375E+00
  12   -0.453492730124414933E+00
  13    0.132586102241142214E+02
  14   -0.302451171351382353E+01
  15   -0.105601035924259179E+01
  16    0.613921674661112249E+00
  17    0.321497080913001554E+00
  18   -0.921394399670590047E+01
  19    0.128833093965664141E+02
  20   -0.233484635076364455E+01
  21   -0.377613682810802676E+01
  22    0.212930912541282957E+01
  23   -0.968187853962635070E+00

MAP Parameters
Dim No.        Parameter
   1    0.285829390070783695E+01
   2    0.199275980407311905E-02
   3    0.125158026061902250E+01
   4    0.176320985228834359E-02
   5    0.121466999722090865E+00
   6   -0.891636091612809523E+01
   7    0.127553858460381377E+02
   8    0.243420366249402775E-01
   9    0.161528846755930466E+01
  10    0.209558055883816863E+01
  11   -0.439111839501740375E+00
  12   -0.453492730124414933E+00
  13    0.132586102241142214E+02
  14   -0.302451171351382353E+01
  15   -0.105601035924259179E+01
  16    0.613921674661112249E+00
  17    0.321497080913001554E+00
  18   -0.921394399670590047E+01
  19    0.128833093965664141E+02
  20   -0.233484635076364455E+01
  21   -0.377613682810802676E+01
  22    0.212930912541282957E+01
  23   -0.968187853962635070E+00
