    0.903092384338378906E+01    0.211711287498474121E+00    0.697894930839538574E+00    0.191933596134185791E+01    0.482996284961700439E+01   -0.925903528928756714E+01    0.135528350979089716E+02   -0.280356805920600927E+01   -0.999312725365161825E+01    0.289746177196502686E+01   -0.152831421792507172E+01   -0.236908763647079468E+01    0.393533347547054291E+01    0.157062850594520587E+01    0.893168342113494163E+00    0.174528956413269043E+01   -0.260423555970191956E+00   -0.188469231128692627E+01    0.896722789108753204E+01    0.263734893202781695E+01   -0.614532807767391276E+01    0.344168341159820557E+01    0.274044275283813477E+00   -0.111379048905194797E+15   -0.529831319988485294E+01    1
    0.453424453735351562E-01    0.847397446632385254E+00    0.291157960891723633E-01    0.188460946083068848E+00    0.167791306972503662E+01   -0.502674728631973267E+01    0.771634593605995089E+01   -0.143217812180519122E+01    0.182293004989623952E+01    0.163962697982788086E+01    0.136003047227859497E+00   -0.252587795257568359E+00    0.117443338006734841E+02   -0.230632781386375463E+01   -0.562153919041156769E+01    0.349615353345870972E+01    0.362276613712310791E+00   -0.642919391393661499E+01    0.521983389854431135E+01   -0.619485634565353216E+00   -0.493309357464313525E+01    0.300964623689651489E+01   -0.173467493057250977E+01   -0.111379048905194797E+15   -0.530331319988484751E+01    1
    0.145002925395965576E+02    0.806038498878479004E+00    0.405473470687866211E+00    0.166528153419494629E+01    0.412464141845703125E-02    0.483970671892166138E+01    0.594093745648860860E+01    0.290444298386573774E+01   -0.951936005055904388E+01    0.236329734325408936E+01   -0.125465634465217590E+01   -0.466387480497360229E+01    0.813547299802303314E+01   -0.272976529002189672E+01   -0.252404319643974340E+01    0.539001464843750000E+00   -0.145601849257946014E+01   -0.249680638313293457E+01    0.115546581476926811E+02   -0.348750237226486215E+01   -0.262945712208747917E+01    0.317231684923171997E+01   -0.305968001484870911E+00   -0.111379048905194797E+15   -0.530831319988485095E+01    1
    0.199498248100280762E+02    0.136945581436157227E+01    0.122592556476593018E+01    0.114113652706146240E+01    0.472340047359466553E+01   -0.913513600826263428E+00    0.701283429861068708E+01   -0.273666298389434903E+00   -0.610710238814353978E+01    0.216292095184326172E+01   -0.486218348145484924E+00    0.203959137201309204E+01    0.466530516445636678E+01    0.207767429947853088E+01    0.392080387473106029E+00    0.529375374317169189E+00   -0.338198095560073853E-01   -0.122640490531921387E+01    0.112430609375238397E+02   -0.381143504381179810E+01   -0.429597073793411610E+00    0.280441647768020630E+01    0.291104331612586975E+00   -0.111379048905194797E+15   -0.531331319988484285E+01    1
    0.605517983436584473E+01    0.926648855209350586E+00    0.590584158897399902E+00    0.171407830715179443E+01    0.505277335643768311E+01   -0.398387402296066284E+01    0.132174655228853233E+02    0.108243172168731672E+01    0.224037501215933688E+00    0.129104852676391602E+01    0.492704659700393677E+00    0.307639300823211670E+01    0.628599644303321803E+01   -0.843644940853118808E+00   -0.527775443196296745E+01    0.102896684408187866E+01   -0.249936386942863464E+00   -0.891810953617095947E+01    0.496390700042247701E+01    0.581311285495758057E-01   -0.208829298615455716E+01    0.295224106311798096E+01   -0.135940840840339661E+01   -0.111379048905194797E+15   -0.531831319988483830E+01    1
    0.192985737323760986E+02    0.132603204250335693E+01    0.184082663059234619E+01    0.724625587463378906E-01    0.840567529201507568E+01    0.335032075643539429E+01    0.112971604734659188E+02   -0.264432557821273839E+01   -0.631823865473270452E+01    0.287924993038177490E+01    0.145886451005935669E+00   -0.325856894254684448E+01    0.119779001027345657E+02    0.934805208444595692E+00   -0.884305018484592509E+01    0.126891565322875977E+01   -0.879588440060615540E+00   -0.864585012197494507E+01    0.369729721546173096E+01    0.356155306100845337E+00   -0.122109969556331599E+01    0.180057543516159058E+01    0.589289665222167969E-01   -0.111379048905194797E+15   -0.532331319988484530E+01    1
    0.741693258285522461E+01    0.430374979972839355E+00    0.880036950111389160E+00    0.135973906517028809E+01    0.481691241264343262E+01    0.200448930263519287E+01    0.144144331932067864E+02    0.636120527982711792E+00   -0.301428319513797760E+01    0.333016109466552734E+01   -0.124660126864910126E+01   -0.856964588165283203E+01    0.936836705803871084E+01    0.219994136691093445E+01   -0.431582185626030679E+00    0.165938663482666016E+01   -0.522561073303222656E-01    0.397737741470336914E+01    0.623219639658927882E+01   -0.387821575403213537E+01   -0.510948931574821508E+01    0.293344682455062866E+01   -0.226330265402793884E+00   -0.111379048905194797E+15   -0.532831319988484609E+01    1
    0.171047568321228027E+02    0.677969694137573242E+00    0.163167202472686768E+01    0.110240030288696289E+01    0.425685763359069824E+01    0.978621244430541992E+00    0.695160259008407522E+01    0.551659232378005626E+00   -0.561000032722949982E+01    0.156477671861648560E+01   -0.900161117315292358E+00    0.150594890117645264E+01    0.396707781851291630E+01   -0.286406000852584874E+01   -0.951799105703830683E+01    0.105600386857986450E+01   -0.111903205513954163E+00    0.310577660799026489E+01    0.310736233890056557E+01   -0.274161115884780893E+01   -0.413042532205581736E+01    0.298622500896453857E+01   -0.315925166010856628E+00   -0.111379048905194797E+15   -0.533331319988484154E+01    1
    0.178482246398925781E+02    0.149885785579681396E+01    0.801385760307312012E+00    0.912207961082458496E+00    0.874083220958709717E+01   -0.497809290885925293E+01    0.547058919966220802E+01   -0.289088440537452707E+01   -0.803592997789383645E+00    0.524022400379180908E+00   -0.134052887558937073E+01   -0.763739049434661865E+00    0.803443079888820577E+01   -0.181640121936798105E+01   -0.642599739134311676E+01    0.104649579524993896E+01    0.200314775109291077E+00   -0.243292510509490967E+01    0.682658039033412933E+01    0.144917986989021319E+01    0.191531645655631877E+01    0.216303932666778564E+01   -0.167116679251194000E+01   -0.111379048905194797E+15   -0.533831319988483788E+01    1
    0.847271561622619629E+01    0.818810939788818359E+00    0.154028868675231934E+01    0.437138199806213379E+00    0.938568413257598877E+01   -0.297703713178634644E+01    0.522255786359310115E+01    0.974629503488540827E+00   -0.184676107466220962E+01    0.102670609951019287E+01    0.192693144083023071E+00   -0.285688042640686035E+00    0.476191522777080500E+01    0.853297668695449651E+00   -0.355730850696563738E+01    0.202044147253036499E+01   -0.729330152273178101E+00    0.206062078475952148E+01    0.109115137130022042E+02    0.179507323503494298E+01   -0.178743564784526932E+01    0.281704968214035034E+01   -0.128196418285369873E+00   -0.111379048905194797E+15   -0.534331319988483511E+01    1
