    0.131425446354487914E+02    0.183461611064885510E+00    0.278482368346389564E+00    0.728583940310267575E-01    0.115861244897154014E+01   -0.926885181145748582E+01    0.940482697500427633E+01   -0.148413939078822255E+01   -0.803876189272154917E+01    0.719860006880210124E+00   -0.153218267185929768E+01   -0.636129838766554023E+01    0.807106360968935910E+01   -0.258718852971763758E+01   -0.558903772672820764E+00    0.211849858907938993E+01   -0.113446519486136888E+01   -0.859334544525629695E+01    0.461842013681149766E+01   -0.264497093300451791E+01    0.178275364068117526E+01    0.211400709418103361E+01   -0.166517606572548127E+01   -0.259945993207698921E+05
    0.131893260111645034E+02    0.193136068374430286E+00    0.121739215768572251E+01    0.519715982661344209E-01    0.103897343658226871E+01   -0.720190661834500467E+01    0.108098312819954749E+02    0.328256936907903807E+00   -0.280512967541549685E+01    0.114689816397956812E+01   -0.458558553533852331E+00   -0.935949784898362047E+01    0.114397669848010253E+02   -0.192140601220325191E+01   -0.701849302765388039E+01    0.683814904684710401E+00   -0.139287787673700558E+01   -0.872671784106744752E+01    0.960599975288190500E+01   -0.184812298987204571E+01   -0.517376652851699248E+01    0.219787697790927528E+01   -0.165731480498348205E+01   -0.259931835360010082E+05
    0.134859677149491191E+02    0.532673470706544333E-01    0.653078392658540952E+00    0.279350540047620631E-01    0.703193456501626235E+00   -0.265226589071408814E+01    0.966280263376555659E+01   -0.181309555421239832E+01   -0.205613444338058837E+01    0.612793696968200963E+00   -0.130964879682208224E+01   -0.463322931662473447E+01    0.128340861756569176E+02   -0.272942635856294924E+01   -0.435820331201482425E+01    0.118924942704906411E+01   -0.522243010941867425E+00   -0.692289203149084731E+01    0.663715535794016098E+01   -0.133833560051589151E+01   -0.282656386666043424E+01    0.119357161575028403E+01    0.333887499804141896E-01   -0.259929394968779488E+05
    0.135038813182141304E+02    0.805349540334854563E-01    0.670773734898505725E-01    0.180908981192733007E-01    0.817889785150143767E+00   -0.475839347131419910E+01    0.119370861345827279E+02    0.208592824214259043E+01   -0.646770025360066114E+00    0.140723588318935899E+01   -0.553843928161055876E+00   -0.703783921011237190E+01    0.866367404670846142E+01    0.161937527728905906E-01   -0.441557099127642605E+01    0.203118967881277923E+01   -0.166202350415677946E+01   -0.811285656227821939E+01    0.144427389739896803E+02   -0.201829691700099589E+01   -0.587440992981650911E+01    0.136910897792039910E+01   -0.140057314985462256E+00   -0.259919334905866417E+05
    0.130733050369448360E+02    0.216360637602590972E+00    0.149258649887762024E+00    0.350783367616379835E-01    0.123763190695592584E+01   -0.860767512271913837E+01    0.116684317112931240E+02   -0.124059410955302463E+01   -0.358059988351282499E+00    0.167988439534294676E+01   -0.112692712264758588E+01   -0.897595805726111351E+01    0.460354274007792874E+01    0.117169512747624438E+00    0.154327765394425143E+01    0.166454617054592680E+01   -0.502424933727709133E+00   -0.736190616321755886E+01    0.683467906294739169E+01   -0.296508045414547272E+01   -0.504642275267103813E+01    0.135136843853856270E+01   -0.154786174294622469E+01   -0.259915657589543698E+05
    0.133413009849382984E+02    0.541589571341406784E-01    0.434186381969913271E+00    0.234938571764892190E-01    0.103999496318537954E+01   -0.893422565950007908E+01    0.584511765571657360E+01    0.819527055113490555E+00   -0.796723694954475814E+01    0.208158520571417682E+01    0.300250302532284685E+00   -0.434874510243636703E+01    0.139739098380217293E+02    0.185161935217039542E+01   -0.967737910493644549E+00    0.113755389751524083E+01   -0.132025927752475902E+01   -0.900600718640663445E+01    0.212210249630195502E+01    0.585104168704261518E+00    0.572828730051345048E+00    0.183578824431331311E+01   -0.117471960901414985E+01   -0.259914166818662488E+05
    0.135278723325757753E+02    0.294112271491504505E-01    0.261981542789483546E+00    0.948931890192298427E-01    0.526774315306658636E+00   -0.752491963682037213E+01    0.842208918551366992E+01    0.298192074581937305E+00   -0.837816389111246629E+01    0.239310407692426308E+01   -0.917509625949005980E+00   -0.954430925214104420E+01    0.134402620024424309E+02   -0.288728454865650441E+01   -0.702974862343099183E+01    0.138908775875133883E+01   -0.711087124995127162E+00   -0.738978430229299654E+01    0.128305320230664854E+02   -0.210285352438812190E+00   -0.133214128983429525E+01    0.152613780128771204E+01   -0.552040401595027541E+00   -0.259912418083765915E+05
    0.133843476942017219E+02    0.180722394123651653E+00    0.172301453118108117E+01    0.243186754691173089E-01    0.478752046938465736E+00   -0.765352142203308627E+01    0.297980827701205442E+01    0.813039890212976957E+00    0.150464149420195881E+01    0.329029785364042393E+01   -0.862902743672853356E+00   -0.782582865732456945E+01    0.121542155489585966E+02    0.174514711892401309E+01   -0.728124694186317356E+01    0.751344381040779830E+00   -0.155402922177200420E+00   -0.642808589854626611E+01    0.518807377067795983E+01    0.160950558475234384E+01   -0.645782501847052792E+01    0.108443851440237049E+01    0.913616937448744615E-01   -0.259911745679646920E+05
    0.133195863986094150E+02    0.101819886494457695E+00    0.820708999091983027E+00    0.809880538045835430E-01    0.100985154693294832E+01   -0.861995536319934352E+01    0.312056657685312189E+01   -0.265476290814263294E+01   -0.183028597963857642E+01    0.250714651152736945E+01   -0.987011261025549813E+00   -0.955059577902458479E+01    0.100046024306245247E+02   -0.339150619539481513E+01   -0.560895748342442868E+01    0.250518168340218628E+01   -0.952952699228999722E+00   -0.950527579855519633E+01    0.102920993782788628E+02   -0.253336539221611590E+01   -0.719637423622059025E+01    0.265398061392701878E+01   -0.106825363808839757E+01   -0.259910920936499169E+05
    0.132063055852514637E+02    0.109080619645142096E+00    0.115362648304996318E+01    0.817115395453415216E-01    0.966183711838738413E+00   -0.728891327270734912E+01    0.510571324101753454E+01   -0.216960550437902677E+01   -0.346646166962832858E+01    0.250481580608738863E+01   -0.117867902618348497E+01   -0.895541438061260209E+01    0.125770279457810688E+02   -0.373756804674763021E+00   -0.816754589074834669E+01    0.964521457413072048E+00   -0.113199784114559465E+01   -0.836858533122943804E+01    0.620933314680867277E+01    0.251423396439709812E+01   -0.563529996353603124E+00    0.149834874885356539E+01   -0.676608676700860556E-01   -0.259908599355279330E+05
