

    0.138750878886234264E-98    0.538018750843187881E+05    0.124053299037543212E+02    0.862245209191099260E+00    0.139900657943680473E+01    0.947998343551660905E+00    0.591280933172341316E+00    0.171672058933654607E-03   -0.900368054605096013E+01    0.101973716542288635E+02    0.155879831813370284E+00   -0.293576571780606699E+00    0.541201907214568401E+00   -0.174559264056740826E+00   -0.929330032223624514E+01    0.129342356393348226E+02   -0.232958424106161122E+01   -0.871266523552827188E+01    0.568744936466947459E+00   -0.958889179589056617E+00
    0.151076105156508118E-98    0.538016948770576200E+05    0.120527204985649092E+02    0.880309334149690814E+00    0.318119816962750754E-01    0.507606341291536478E+00    0.931655961235221874E+00    0.528770594360496578E-04   -0.946451003900465970E+01    0.819650291815161225E+01   -0.150057459869492482E+01    0.592148872580390062E+00    0.276850110034472596E+01   -0.351494898218694729E+00   -0.625335423296839643E+01    0.993178220381214416E+01    0.518479082160554050E+00   -0.429711923676185759E+01    0.321399726034945132E+01    0.275184647275590333E+00
    0.451633877769269874E-98    0.537994947007992960E+05    0.125957054320826636E+02    0.133929858706853033E+01    0.757132978187356198E-01    0.319783290910020057E+00    0.322086637874242743E+00    0.522328161695440285E-04   -0.631414468807400908E+01    0.979917891731727408E+01   -0.133150863957002663E+01   -0.129172630303162173E+01    0.108157114536302723E+01   -0.169386917396523629E+01   -0.753401451479353668E+01    0.859307206152744563E+01    0.162843891644312411E+01    0.508281707553859263E+00    0.171210872219916022E+01   -0.864600640863313563E+00
    0.692132346416399395E-98    0.537986308901138691E+05    0.131929379416672603E+02    0.599282172110758182E+00    0.115127405125190307E+01    0.518917327236409154E+00    0.481167574377222435E-01    0.568302609965751974E-03   -0.578008843126051097E+01    0.404188392107780636E+01   -0.729790980518861598E+00   -0.455437268056130495E+01    0.155129400121542416E+01   -0.137720396562651892E+00   -0.546389683364463341E+01    0.285882459104520770E+01   -0.162495287050528803E+01   -0.725639297408636885E+01    0.255503013033678661E+01   -0.136154873597445913E+01
    0.914693910536781122E-98    0.537980632655220179E+05    0.116978907951491671E+02    0.355469940192000344E+00    0.144631143470129109E+01    0.716610482796837145E+00    0.151358686326122194E+01    0.267059585165462193E-03   -0.527603779478048818E+01    0.103775963622936764E+02   -0.428606735851033704E+00   -0.141393940847672539E+01    0.227837094638528015E+01   -0.156658467009414304E+01   -0.555095094178746695E+01    0.813050163740511067E+01   -0.469467520154906115E+00   -0.869064746716158609E+01    0.297797268810148763E+01   -0.441912480641789340E+00
    0.157696371603484615E-97    0.537969639313356747E+05    0.124936756724104487E+02    0.894960350382936309E+00    0.146519101953895370E+01    0.693102628569753687E+00    0.837443797901620157E+00    0.251554097614949568E-03   -0.730173418776895744E+01    0.123816011053562924E+02    0.235379595042581791E+01    0.853697488455289033E+00    0.184015349770321879E+01   -0.140853049748381220E+01   -0.507607751536803686E+01    0.569709418218785046E+01   -0.196824389994735771E+01   -0.282657631593432068E+01    0.105299507802260361E+01   -0.113955253885937147E+01
    0.188913301443003871E-97    0.537965926979320575E+05    0.118130063867613178E+02    0.276149226148192151E+00    0.763562385774887331E+00    0.110654458875975537E+01    0.872642523076259669E+00    0.324714742356264116E-03   -0.389477912563688466E+01    0.106833845129668639E+02   -0.117627969770697582E+01   -0.638421766133660640E+01    0.104458628411004506E+01   -0.141002888415379468E+01   -0.814522463830047627E+01    0.331151689080579636E+01   -0.775039670824942295E+00   -0.176088599700069004E+01    0.246597732847237783E+01   -0.937392869597675649E+00
    0.217877612959314577E-97    0.537962974073132500E+05    0.131786931813001562E+02    0.694060716861969462E+00    0.178763776259625873E+01    0.241316395954676050E+00    0.605322603339540577E+00    0.125133643759630140E-03   -0.562633855912804481E+01    0.620481742193485442E+01   -0.229876224829886722E+01   -0.864240403114541422E+00    0.190090363434292264E+01   -0.606033222321328724E+00   -0.985779008518801803E+01    0.838230418487170681E+01    0.408646001663917069E-01   -0.781604817366138249E+01    0.218866110116938639E+01   -0.130926163995785472E+01
    0.820635588903825709E-97    0.537936351160097693E+05    0.117695458630393528E+02    0.147046655122301972E+00    0.944450484955323466E+00    0.582253119639409400E+00    0.144440730960438923E+01    0.461279673718305847E-03   -0.669157502470525589E+01    0.109652813859273834E+02    0.314730744538452178E+00    0.759313005624235871E-01    0.240654802754067232E+01   -0.911512516128945682E+00   -0.790129744786459121E+01    0.126679596581146185E+02   -0.177363455715421114E+00   -0.670360189678596097E+01    0.297393541524808835E+01   -0.185171656439909182E+01
    0.210717802721601626E-96    0.537917390644997286E+05    0.129714717892929148E+02    0.126743868153023143E+01    0.102590558492405703E+01    0.243837073176575769E+00    0.329242820566300221E+00    0.218704399325736986E-03   -0.655059798381773994E+01    0.539479834016910331E+01   -0.140499090883801059E+01   -0.498849679714823413E+01    0.218443556120049998E+01   -0.135835598559826454E+01   -0.933882592767316844E+01    0.970480653806908578E+01   -0.130603658069182949E+00   -0.137640028241001033E+01    0.149591660485003253E+01    0.314031837611272735E-01
    0.261274845910492562E-96    0.537912989583152084E+05    0.118865699067863630E+02    0.457545422788730671E+00    0.643092456485993225E+00    0.801207884831761863E+00    0.529922515675165573E+00    0.504819222864249617E-03   -0.755857885343920977E+01    0.576638489113900832E+01   -0.618021551961671189E+00    0.390604834044900429E+00    0.169844629544014536E+01   -0.607798867805671383E+00   -0.595502011882379989E+01    0.102485369657726828E+02    0.281534424526882709E+00    0.343086337341221181E+00    0.152060504804422347E+01   -0.819302584068519968E+00
    0.490874810813588529E-96    0.537900277258656715E+05    0.131860551153747210E+02    0.261637437550836294E+00    0.682027554646220335E+00    0.104231075148966834E+01    0.742318102002643809E+00    0.196957084513020570E-03   -0.817384155037771798E+01    0.113646208815906036E+02    0.196687242963991515E+01   -0.275345929618956564E+01    0.923897401609466984E+00   -0.140032526871988350E+01   -0.931742551415854692E+01    0.997876701559264134E+01   -0.208468900744031016E+01   -0.944555715120244166E+01    0.347314483412765540E+01   -0.907859477438738072E+00
    0.102813844461179169E-95    0.537885390938992641E+05    0.117957392191808452E+02    0.753521149481848340E+00    0.220743273123165107E+00    0.632566125060240458E+00    0.527872798615036665E+00    0.451786676705622555E-03   -0.635758790433589205E+01    0.122085646465515509E+02    0.388708618415965379E+00   -0.945201707146168246E-01    0.226637320848110768E+01   -0.101103694128093191E+01   -0.727476149461762756E+01    0.149361308449627863E+02   -0.811259680647975490E+00   -0.143015728692317268E+00    0.117125227376831598E+01   -0.357639723405521082E+00
    0.104664389824346013E-95    0.537884934160471967E+05    0.120871335425791848E+02    0.219017742739456373E+00    0.858928825067322599E+00    0.999024233238134940E+00    0.966634062035326203E+00    0.481787258451632397E-03   -0.739755624250514998E+01    0.302197407717845623E+01   -0.320686847179902035E+00   -0.283771602017984126E+01    0.250069511656426258E+01   -0.140553194551397898E+01   -0.913754393372012785E+01    0.720658868887512494E+01    0.558668974484770597E+00   -0.827529096892398641E+01    0.285025388234812516E+01   -0.135733236774632227E+01
