    0.433750152587890625E+00    0.204617142677307129E+00    0.104212701320648193E+01    0.183326518535614014E+01    0.128765106201171875E+01    0.146769022941589355E+01   -0.544416785240173340E+01    0.104323984414339073E+02   -0.228412515521049508E+01   -0.120448804795742070E+01    0.348632502555847168E+01    0.188762575387954712E+00    0.444194316864013672E+01    0.114553658008575425E+02    0.269225979447364860E+01   -0.304685324430465698E+00    0.320632582902908325E+01   -0.282896280288696289E+00   -0.111379048905194797E+15   -0.534831319988484299E+01    1
    0.113115680217742920E+02    0.441101431846618652E+00    0.197930049896240234E+01    0.144203901290893555E+01    0.165407180786132812E+00    0.963085174560546875E+00   -0.395540684461593628E+01    0.259121766090393058E+01    0.105230703353881871E+01   -0.405844672024250031E+01    0.243653076887130737E+01   -0.191391867399215698E+01    0.224654346704483032E+01    0.449854972064495051E+01   -0.273266004920005834E+01   -0.999328401684761047E+01    0.134241139888763428E+01   -0.185277146100997925E+01   -0.111379048905194797E+15   -0.535331319988485443E+01    1
    0.960492014884948730E+01    0.561989307403564453E+00    0.246140360832214355E+00    0.447367906570434570E+00    0.690222978591918945E+00    0.712579965591430664E+00    0.482035547494888306E+01    0.441388913393020665E+01   -0.990817987918853893E+00   -0.987227427065372432E+01    0.872783958911895752E+00   -0.199039471149444580E+01    0.977149605751037598E-01    0.641232697963714582E+01   -0.282327981591224697E+01   -0.491607581079006195E+01    0.690777838230133057E+00   -0.271408081054687500E+00   -0.111379048905194797E+15   -0.535831319988483568E+01    1
    0.150446295738220215E+01    0.102292633056640625E+01    0.752436637878417969E+00    0.354574561119079590E+00    0.227644681930541992E+00    0.376396894454956055E+00    0.132337361574172974E+01    0.103292814284563050E+02    0.257792041301727348E+01   -0.858627771437168086E+01    0.282509809732437134E+01   -0.114968773722648621E+01    0.465411573648452759E+01    0.139259249120950699E+02    0.756165802478790283E+00   -0.706258169412612880E+01    0.322604238986968994E+01   -0.694179058074951172E+00   -0.111379048905194797E+15   -0.536331319988484623E+01    1
    0.127090811729431152E+02    0.741392612457275391E+00    0.744068384170532227E+00    0.820282936096191406E+00    0.179090261459350586E+01    0.181737053394317627E+01   -0.704879492521286011E+01    0.476937622129917127E+01    0.216685532927513158E+01   -0.920160340070724558E+01    0.128311061859130859E+01   -0.100389689207077026E+00    0.294934481382369995E+01    0.580669746398925746E+01   -0.223911559581756681E+00   -0.999927423000335658E+01    0.263132798671722412E+01   -0.764702528715133667E+00   -0.111379048905194797E+15   -0.536831319988485056E+01    1
    0.586936473846435547E+00    0.127267169952392578E+01    0.156335973739624023E+01    0.180250394344329834E+01    0.804303050041198730E+00    0.115493524074554443E+01   -0.606067180633544922E+00    0.661191511750221217E+01    0.665545684099197565E+00   -0.968667686879634893E+01    0.299776977300643921E+01   -0.351888805627822876E+00   -0.131351053714752197E+00    0.113076510965824113E+02   -0.283067186474800137E+01   -0.149385163187980652E+01    0.869792759418487549E+00   -0.115105521678924561E+01   -0.111379048905194797E+15   -0.537331319988484601E+01    1
    0.125734484195709229E+02    0.198717713356018066E+00    0.101049220561981201E+01    0.790271043777465820E+00    0.442017912864685059E+00    0.127916312217712402E+01   -0.273125559091567993E+01    0.594793377816677094E+01    0.216170551180839521E+01   -0.708973149657249468E+01    0.252182251214981079E+01   -0.724801689386367798E+00   -0.967439413070678711E+01    0.116155841916799538E+02   -0.861694157123565674E+00   -0.398592913150787709E+00    0.895647287368774414E+00   -0.707490116357803345E+00   -0.111379048905194797E+15   -0.537831319988484857E+01    1
    0.417579293251037598E+01    0.198287129402160645E+01    0.114634799957275391E+01    0.110201597213745117E+00    0.156023848056793213E+01    0.652120351791381836E+00   -0.932110249996185303E+00    0.918263648450374603E+01   -0.201206786632537860E+01   -0.605865512490272540E+01    0.221643191576004028E+01   -0.147928863763809204E+00    0.157858937978744507E+01    0.147542379915714257E+02   -0.757590758800506858E+00   -0.852839037775993347E+01    0.143053984642028809E+01   -0.172001984715461731E+01   -0.111379048905194797E+15   -0.538331319988484491E+01    1
    0.166258037090301514E+02    0.258949518203735352E+00    0.341839194297790527E+00    0.109431171417236328E+01    0.574206113815307617E+00    0.198769330978393555E+00    0.234286695718765259E+01    0.727515468001365573E+01    0.100985057950019863E+01    0.389345940947531943E+00    0.952392280101776123E+00   -0.932675421237945557E+00   -0.370865792036056519E+01    0.111296902686357484E+02   -0.179802866578102116E+01   -0.831917414069176075E+00    0.146539551019668579E+01    0.429769784212112427E+00   -0.111379048905194797E+15   -0.538831319988483948E+01    1
    0.583343505859375000E+00    0.280133843421936035E+00    0.807359814643859863E+00    0.143486797809600830E+01    0.775321006774902344E+00    0.120517575740814209E+01    0.429526746273040771E+01    0.953823317885398936E+01   -0.159872749447822571E+01   -0.891971028745174443E+01    0.989203095436096191E+00    0.377648055553436279E+00   -0.724229753017425537E+01    0.205712831318378431E+01    0.726232576370239080E+00   -0.746116667985923243E-01    0.242692953348159790E+01   -0.343719691038131714E+00   -0.111379048905194797E+15   -0.539331319988484825E+01    1
    0.521293401718139648E+01    0.508517742156982422E+00    0.185439789295196533E+01    0.641192913055419922E+00    0.125111293792724609E+01    0.698602676391601562E+00   -0.626021653413772583E+01    0.120759690195322023E+02    0.135794082283973694E+01    0.662282451987266541E+00    0.324183309078216553E+01   -0.136041951179504395E+01    0.424832254648208618E+01    0.102374570220708847E+02    0.115905532240867615E+01   -0.266500030755996775E+01    0.126839154958724976E+01    0.475135922431945801E+00   -0.111379048905194797E+15   -0.539831319988485436E+01    1
    0.800310850143432617E+01    0.205744266510009766E+00    0.173424077033996582E+01    0.107296288013458252E+01    0.662680625915527344E+00    0.134286344051361084E+01   -0.967264264822006226E+01    0.903235450685024333E+01    0.222864294052123935E+00   -0.445596765577793175E+01    0.326799374818801880E+01   -0.163486120104789734E+01    0.117392182350158691E+01    0.817291767597198415E+01   -0.122804859876632699E+01    0.687839737534522655E+00    0.290358811616897583E+01   -0.110872250795364380E+01   -0.111379048905194797E+15   -0.540331319988484537E+01    1
    0.804071426391601562E+00    0.132814764976501465E+01    0.175740265846252441E+01    0.200016975402832031E+00    0.166838192939758301E+01    0.270271778106689453E+00    0.171627163887023926E+01    0.112929876893758774E+02    0.192482234835624677E+01   -0.484057680368423515E+01    0.221889275312423706E+01   -0.171820339560508728E+01    0.705356895923614502E+00    0.893857338428497172E+01   -0.277116446495056179E+01   -0.196382294893264842E+01    0.176676815748214722E+01   -0.459515422582626343E+00   -0.111379048905194797E+15   -0.540831319988483905E+01    1
    0.452578902244567871E+01    0.254616022109985352E+00    0.629771351814270020E+00    0.110514593124389648E+01    0.703730940818786621E+00    0.110232460498809814E+01    0.446012407541275024E+01    0.583479621708393026E+01    0.253788694739341736E+01   -0.531993026435375249E+01    0.271398204565048218E+01   -0.527303338050842285E+00   -0.517530232667922974E+01    0.647760334014892525E+01   -0.285785892009735143E+01   -0.709084103703498858E+01    0.126124453544616699E+01   -0.889453560113906860E+00   -0.111379048905194797E+15   -0.541331319988484161E+01    1
    0.107139873504638672E+02    0.153956508636474609E+01    0.189380478858947754E+01    0.780472397804260254E+00    0.951957702636718750E+00    0.134223544597625732E+01   -0.980868518352508545E+01    0.677803916335105860E+01    0.286644101142883301E+01   -0.845922880470752681E+01    0.217844986915588379E+01   -0.950720578432083130E+00    0.402894824743270874E+01    0.890113796889781916E+01    0.103597348928451538E+01   -0.496273198723793030E+01    0.163349723815917969E+01   -0.247226327657699585E+00   -0.111379048905194797E+15   -0.541831319988483973E+01    1
    0.288990259170532227E+01    0.141769635677337646E+01    0.173935008049011230E+01    0.104349982738494873E+01    0.943278074264526367E+00    0.903786897659301758E+00    0.445158749818801880E+01    0.119247422605752931E+02   -0.253467727899551409E+01   -0.388653647899627686E+01    0.249094438552856445E+01   -0.139744293689727783E+01    0.180932283401489258E+01    0.989564919471740723E+01   -0.655143010616302313E+00   -0.176224294304847717E+01    0.332896214723587036E+01   -0.403847813606262207E+00   -0.111379048905194797E+15   -0.542331319988484406E+01    1
    0.184419560432434082E+02    0.588268041610717773E-01    0.647275924682617188E+00    0.153340053558349609E+01    0.254860997200012207E+00    0.192831408977508545E+01   -0.810378372669219971E+01    0.869940631985664226E+01   -0.171100891828537005E+01   -0.733757607638835907E+01    0.145441222190856934E+01   -0.163554754853248596E+01   -0.447544246912002563E+01    0.923074931800365306E+01   -0.256844227313995388E+01   -0.782646638154984586E+00    0.157842665910720825E+01    0.166593223810195923E+00   -0.111379048905194797E+15   -0.542831319988484751E+01    1
    0.138490164279937744E+02    0.123121380805969238E+00    0.161044478416442871E+00    0.198646199703216553E+01    0.223901271820068359E-01    0.854359507560729980E+00   -0.281884938478469849E+01    0.112577197134494789E+02   -0.280603861808776855E+01   -0.238461747467517871E+01    0.111504518985748291E+01   -0.101268705725669861E+01    0.387666225433349609E+01    0.538294838368892670E+01    0.853538286685943781E+00   -0.567610711157322001E+01    0.122314000129699707E+01   -0.215885162353515625E+00   -0.111379048905194797E+15   -0.543331319988484829E+01    1
    0.107929944992065430E+02    0.138809430599212646E+01    0.141925871372222900E+01    0.144175839424133301E+01    0.298879861831665039E+00    0.183149278163909912E+01   -0.237930238246917725E+01    0.334176458716392499E+01    0.721727013587951660E+00   -0.130494453608989858E+01    0.200013124942779541E+01   -0.388556092977523804E+00   -0.954422742128372192E+01    0.485793789029121381E+01   -0.222662436962127508E+00   -0.150730905234813761E+01    0.285109317302703857E+01   -0.109499183297157288E+01   -0.111379048905194797E+15   -0.543831319988484552E+01    1
    0.157214593887329102E+02    0.947185635566711426E+00    0.198444080352783203E+01    0.131980717182159424E+01    0.187908518314361572E+01    0.172843503952026367E+01    0.475091665983200073E+01    0.368698644042015022E+01    0.197316430807113630E+01   -0.872600932419300079E+01    0.644920468330383301E+00    0.377212494611740112E+00    0.262004643678665161E+01    0.940662143826484609E+01   -0.566903328895568936E+00   -0.635574437379837054E+01    0.755439639091491699E+00   -0.146731895208358765E+01   -0.111379048905194797E+15   -0.544331319988483830E+01    1
    0.441829919815063477E+01    0.203485012054443359E+00    0.103285324573516846E+01    0.106754779815673828E+00    0.182155013084411621E+00    0.185245513916015625E+01   -0.203211903572082520E+01    0.230447653532028163E+01   -0.282826118469238308E+01   -0.990480991303920710E+01    0.308050376176834106E+01   -0.587137460708618164E+00   -0.510322242975234985E+01    0.103751025497913361E+02    0.211358439922332764E+01    0.133032304048537497E+00    0.203988891839981079E+01   -0.199434575438499451E+01   -0.111379048905194797E+15   -0.544831319988483820E+01    1
    0.197393298149108887E+02    0.178256320953369141E+01    0.112418913841247559E+01    0.177998006343841553E+01    0.190978956222534180E+01    0.188776028156280518E+01    0.475979655981063843E+01    0.283570375144481623E+01   -0.205288414359092730E+01   -0.916243270635604823E+01    0.290102231502532959E+01   -0.562405854463577271E+00    0.364523142576217651E+01    0.749644885957240970E+01    0.317460715770721436E+00   -0.621515972316265142E+01    0.320216482877731323E+01   -0.126862627267837524E+01   -0.111379048905194797E+15   -0.545331319988484342E+01    1
    0.171740496158599854E+02    0.162347412109375000E+01    0.469298481941223145E+00    0.745668888092041016E+00    0.182065844535827637E+01    0.215706229209899902E+00   -0.442769289016723633E+01    0.938322883844375610E+01   -0.115317685008049020E+01   -0.810613517463207245E+01    0.344060230255126953E+01   -0.790819495916366577E+00    0.772809088230133057E+00    0.135776456415653222E+02    0.229796432256698591E+01   -0.262871965765953064E+00    0.148433852195739746E+01   -0.459952473640441895E+00   -0.111379048905194797E+15   -0.545831319988484953E+01    1
    0.320652723312377930E+01    0.165834832191467285E+01    0.150026977062225342E+01    0.844836473464965820E+00    0.766804099082946777E+00    0.462004899978637695E+00   -0.943669676780700684E+01    0.101758524954319007E+02   -0.215863651037216275E+00   -0.342360943853855204E+01    0.217152136564254761E+01   -0.122816067934036255E+01    0.109151989221572876E+01    0.506597657203674245E+01    0.229511651992797905E+01   -0.669682820737361872E+01    0.342980122566223145E+01   -0.210258930921554565E+00   -0.111379048905194797E+15   -0.546331319988484410E+01    1
    0.356955885887145996E+01    0.966047763824462891E+00    0.185635447502136230E+01    0.732416152954101562E+00    0.188196647167205811E+01    0.133410406112670898E+01    0.249772161245346069E+01    0.137857970178127296E+02    0.274472892284393311E+00   -0.685881263017654419E+01    0.121641337871551514E+01    0.438391894102096558E+00   -0.465227246284484863E+01    0.843496635556221008E+01    0.179589298963546806E+01   -0.535347036719322222E+01    0.198091286420822144E+01    0.402176558971405029E+00   -0.111379048905194797E+15   -0.546831319988483777E+01    1
    0.106013202667236328E+02    0.345661163330078125E+00    0.438816547393798828E+00    0.144976305961608887E+01    0.350426673889160156E+00    0.115814030170440674E+01    0.175884544849395752E+01    0.558435352742671931E+01    0.234182181954383850E+01   -0.296126392781734538E+01    0.137120866775512695E+01   -0.749499917030334473E+00   -0.511800497770309448E+01    0.117949922949075692E+02    0.187734830379486084E+01   -0.256187047958374059E+01    0.252275073528289795E+01   -0.702602982521057129E+00   -0.111379048905194797E+15   -0.547331319988483678E+01    1
    0.528741955757141113E+01    0.520093560218811035E+00    0.170907175540924072E+01    0.199402511119842529E+01    0.147520160675048828E+01    0.326818585395812988E+00   -0.143121749162673950E+01    0.326617976725101444E+01    0.975605207681656150E+00   -0.270975655913353020E+01    0.312181174755096436E+01   -0.344326466321945190E+00   -0.517912268638610840E+01    0.137245822906494119E+02    0.112086002230644244E+01   -0.823372319042682577E+01    0.302954465150833130E+01   -0.184979405999183655E+01   -0.111379048905194797E+15   -0.547831319988484022E+01    1
    0.413267135620117188E+01    0.973689556121826172E-01    0.133219361305236816E+01    0.178193223476409912E+01    0.165121376514434814E+01    0.149129176139831543E+01    0.342390179634094238E+01    0.139870902389287934E+02    0.256086348891258275E+01   -0.959365691244602203E+01    0.637907385826110840E+00   -0.133156400918960571E+01   -0.690017372369766235E+01    0.146354363739490516E+02   -0.166961133480072021E+01   -0.990094479620456625E+01    0.232755959033966064E+01   -0.167507109045982361E+01   -0.111379048905194797E+15   -0.548331319988484100E+01    1
    0.165025258064270020E+02    0.130229949951171875E+00    0.732888460159301758E+00    0.151219367980957031E+00    0.167140316963195801E+01    0.187140774726867676E+01    0.117680609226226807E+01    0.990021949708461690E+01    0.127665219902992266E+01    0.450298219919204712E+00    0.111274403333663940E+01   -0.175407734513282776E+01    0.109024316072463989E+01    0.224427760243415797E+01    0.156187099218368530E+01   -0.649277392625808680E+01    0.233547121286392212E+01   -0.214267641305923462E+00   -0.111379048905194797E+15   -0.548831319988484623E+01    1
    0.181998050212860107E+02    0.115505695343017578E+00    0.131366491317749023E+00    0.185674583911895752E+01    0.149497902393341064E+01    0.262211561203002930E-01    0.393414467573165894E+01    0.960470055043697357E+01    0.687624418735504062E+00   -0.575841934978961945E+01    0.206257843971252441E+01   -0.193485793471336365E+01   -0.476448357105255127E+01    0.323578312695026371E+01    0.620222437381744207E+00   -0.982341728806495595E+01    0.151767945289611816E+01   -0.100909441709518433E+00   -0.111379048905194797E+15   -0.549331319988485411E+01    1
    0.747241377830505371E+01    0.246907234191894531E+00    0.198559415340423584E+01    0.177075862884521484E+00    0.966697096824645996E+00    0.584498286247253418E+00    0.460466295480728149E+01    0.411088680922985006E+01    0.261967704892158526E+01   -0.603364281952381099E+01    0.284096318483352661E+01    0.198925614356994629E+00   -0.455906122922897339E+01    0.106008250057697282E+02   -0.498715019226074308E+00   -0.433146220445632935E+01    0.127316784858703613E+01    0.429040223360061646E+00   -0.111379048905194797E+15   -0.549831319988485046E+01    1
    0.109216141700744629E+02    0.133728528022766113E+01    0.564100742340087891E+00    0.119104349613189697E+01    0.175857639312744141E+01    0.100933349132537842E+01    0.908762216567993164E-01    0.948257598876953089E+01   -0.784516525268554865E+00   -0.871119891703128779E+01    0.668808937072753906E+00    0.333967834711074829E+00    0.348283082246780396E+01    0.439743805229663831E+01   -0.151070127487182626E+01   -0.892186997532844472E+01    0.322377145290374756E+01   -0.740815073251724243E+00   -0.111379048905194797E+15   -0.550331319988484413E+01    1
    0.120817828178405762E+02    0.156163406372070312E+01    0.118263983726501465E+01    0.126162517070770264E+01    0.147735512256622314E+01    0.193505430221557617E+01   -0.921924293041229248E+01    0.310440063476562500E+01    0.236191750168800407E+01   -0.241581905782222783E+01    0.222681152820587158E+01   -0.176876902580261230E+00   -0.353538453578948975E+01    0.135387158662080758E+02    0.641429036855697632E+00   -0.350402501523494792E+01    0.136025917530059814E+01   -0.549141883850097656E+00   -0.111379048905194797E+15   -0.550831319988484491E+01    1
    0.182138538360595703E+02    0.189027941226959229E+01    0.811046600341796875E+00    0.105342388153076172E+00    0.497345328330993652E+00    0.955011010169982910E+00    0.339442789554595947E+01    0.531077527403831429E+01   -0.183075659275054936E+01   -0.475158839523792320E+01    0.244279408454895020E+01   -0.117678698897361755E+01    0.303027242422103882E+01    0.146573091417551034E+02    0.756491446495056064E+00   -0.795143455862998927E+01    0.121220427751541138E+01   -0.195841965079307556E+01   -0.111379048905194797E+15   -0.551331319988484569E+01    1
    0.462881445884704590E+01    0.600265264511108398E+00    0.107018923759460449E+01    0.134723424911499023E+01    0.815358281135559082E+00    0.122192120552062988E+01    0.482064962387084961E+01    0.336022564470767948E+01   -0.194386689662933354E+01   -0.920937803387642973E+00    0.270697933435440063E+01    0.341064512729644775E+00   -0.754101514816284180E+01    0.781807742416858620E+01    0.466768497228622348E+00   -0.804987429380416941E+01    0.345895451307296753E+01   -0.152498155832290649E+00   -0.111379048905194797E+15   -0.551831319988484470E+01    1
    0.164556634426116943E+02    0.122854900360107422E+01    0.131649160385131836E+01    0.434006094932556152E+00    0.151755440235137939E+01    0.351415038108825684E+00    0.274312585592269897E+01    0.125264212936162949E+02    0.287683981657028198E+01   -0.372447112500667643E+01    0.299990427494049072E+01   -0.490786850452423096E+00   -0.340345382690429688E+01    0.358614493012428248E+01    0.224046107530593908E+01   -0.706483212113381498E+00    0.161944013833999634E+01   -0.344571292400360107E+00   -0.111379048905194797E+15   -0.552331319988484637E+01    1
    0.655868172645568848E+01    0.129014217853546143E+01    0.989113807678222656E+00    0.984178543090820312E+00    0.598120331764221191E+00    0.588761925697326660E+00   -0.771018564701080322E+00    0.703648239076137472E+01    0.110987182259559614E+01   -0.559865466058254313E+01    0.128654652833938599E+01   -0.648933172225952148E+00   -0.158440470695495605E+00    0.561714994311332649E+01    0.207402920126915014E+01   -0.711952135264873576E+01    0.344014829397201538E+01   -0.185743209719657898E+01   -0.111379048905194797E+15   -0.552831319988484449E+01    1
    0.118157780170440674E+02    0.545295476913452148E+00    0.146060299873352051E+01    0.125931298732757568E+01    0.187406229972839355E+01    0.527335643768310547E+00    0.334138184785842896E+01    0.101247424513101585E+02    0.256649579405784589E+01   -0.733756563365459513E+01    0.318630778789520264E+01   -0.797407746315002441E+00   -0.243501901626586914E+01    0.112312195241451249E+02   -0.135649195313453674E+01   -0.838363320231437648E+01    0.891494691371917725E+00   -0.120850992202758789E+01   -0.111379048905194797E+15   -0.553331319988484527E+01    1
    0.125287997722625732E+02    0.159574377536773682E+01    0.166286087036132812E+01    0.284076213836669922E+00    0.187031781673431396E+01    0.133827054500579834E+01    0.258312940597534180E+01    0.805825487971305776E+01   -0.223639439344406155E+01   -0.902190288007259333E+01    0.296959781646728516E+01   -0.119194176793098450E+01   -0.717030614614486694E+01    0.258240047395229322E+01    0.130663430690765470E+00   -0.152189885675907277E+01    0.199260014295578003E+01   -0.267808556556701660E+00   -0.111379048905194797E+15   -0.553831319988484871E+01    1
    0.458554148674011230E+01    0.109364378452301025E+01    0.803072929382324219E+00    0.825857520103454590E+00    0.194884169101715088E+01    0.481911182403564453E+00    0.397714495658874512E+01    0.133890197455883033E+02   -0.169876069426536569E+01   -0.428237809240818024E+01    0.298622071743011475E+01    0.155901491641998291E+00    0.130690038204193115E+00    0.708293336629867465E+01   -0.990548610687254083E-01   -0.741251378655433690E+01    0.120481085777282715E+01   -0.705389201641082764E+00   -0.111379048905194797E+15   -0.554331319988485038E+01    1
    0.580950260162353516E+01    0.364955544471740723E+00    0.142169928550720215E+01    0.184541761875152588E+01    0.115955758094787598E+01    0.128369057178497314E+01    0.119186580181121826E+01    0.429296253025531804E+01   -0.100982631444931026E+01   -0.182109168171884050E+00    0.156798553466796875E+01   -0.147279319167137146E+01   -0.715668946504592896E+01    0.668151786625385213E+01    0.225158150196075457E+01   -0.375618897080421466E+01    0.278218525648117065E+01    0.127192467451095581E+00   -0.111379048905194797E+15   -0.554831319988485117E+01    1
    0.106802451610565186E+02    0.184582436084747314E+01    0.172092223167419434E+01    0.635986685752868652E+00    0.168153297901153564E+01    0.115189671516418457E+00    0.160470336675643921E+01    0.125298106193542473E+02    0.870253038406372248E+00   -0.792873858213424754E+01    0.258683228492736816E+01   -0.326286077499389648E+00    0.320544123649597168E+01    0.312220636606216395E+01   -0.115133903622627276E+01   -0.372136899828911183E+00    0.152453786134719849E+01   -0.943374454975128174E+00   -0.111379048905194797E+15   -0.555331319988485106E+01    1
    0.115523338317871094E+01    0.416352152824401855E+00    0.969743728637695312E+00    0.185944187641143799E+01    0.182744383811950684E+00    0.412044405937194824E+00   -0.168920218944549561E+01    0.118137173354625702E+02    0.123458820581436157E+01   -0.310025606155395561E+01    0.307995766401290894E+01    0.182786166667938232E+00    0.229391485452651978E+01    0.368292635083198494E+01    0.128407976627349818E+01   -0.966127818226814306E+01    0.782760798931121826E+00    0.362711876630783081E+00   -0.111379048905194797E+15   -0.555831319988484740E+01    1
    0.849287867546081543E+01    0.128940570354461670E+01    0.523962974548339844E-01    0.302761435508728027E+00    0.906925082206726074E+00    0.845388054847717285E+00    0.174032121896743774E+01    0.801139094829559184E+01   -0.339275699853897272E+00   -0.720032592117786407E+01    0.323662585020065308E+01   -0.109483358263969421E+01    0.439173847436904907E+01    0.142436686038970954E+02    0.190155814290046710E+01   -0.369169203639030474E+01    0.635335683822631836E+00   -0.115710449218750000E+01   -0.111379048905194797E+15   -0.556331319988484108E+01    1
    0.193247365951538086E+02    0.198119521141052246E+00    0.150830662250518799E+01    0.748741030693054199E+00    0.168307900428771973E+01    0.101226675510406494E+01   -0.641000717878341675E+01    0.114021091580390923E+02   -0.225706962347030649E+01    0.660473704338038203E-02    0.303639161586761475E+01    0.359420359134674072E+00    0.294540107250213623E+01    0.938359779715537989E+01    0.156994879245758057E+01   -0.846525230407714879E+01    0.103911042213439941E+01   -0.787647932767868042E+00   -0.111379048905194797E+15   -0.556831319988484541E+01    1
