    0.592072956321099825E-02    0.885181081481810184E+00    0.338641319253328144E+01    0.114402700099146593E+01   -0.394074548498343447E+00    0.531129947869264263E+00   -0.120596223840383132E+01   -0.549575822466276986E+04
    0.247973612554261424E-02    0.328174781245650082E+00    0.271923435255313795E+01    0.176143659212300197E+01   -0.393159451900565982E+01    0.622542360685611085E+00   -0.593000990979108744E+00   -0.549532462836864124E+04
    0.412942764726266075E-02    0.883984435845989847E+00    0.311690620534759599E+01    0.121077936507291639E+01    0.980298397098811947E+00    0.517690412127331689E+00   -0.492343069173258208E+00   -0.549502616267954818E+04
    0.656509770699228827E-02    0.734920203558504403E+00    0.308337218098042243E+01    0.126829853985586372E+01    0.659088236244365966E+00    0.526226113893264347E+00   -0.120946259048924087E+01   -0.549422261933023674E+04
    0.253111627543182571E-02    0.869668082672926834E+00    0.335821918921063478E+01    0.122380695808429074E+01    0.696323117387649404E+00    0.531617347908029170E+00   -0.602447242405263372E+00   -0.549415327571458238E+04
    0.390760880421752062E-02    0.249544388700516151E+00    0.384516653374935080E+01    0.188365340873280651E+01   -0.302736134492498543E+01    0.682293379946544931E+00   -0.502246061252324960E+00   -0.549395987493537632E+04
    0.543507269052887019E-02    0.614464214208112036E+00    0.338498851939185030E+01    0.134425771316878606E+01   -0.114250963043498421E+01    0.586992304859753400E+00   -0.158586723122534634E+01   -0.549379387185369251E+04
    0.889780288555753682E-02    0.298140713532278945E+00    0.289637298734652271E+01    0.159185471356212460E+01    0.245557173901111980E+00    0.671133705151065185E+00   -0.992772714559544522E+00   -0.549368471272513307E+04
    0.510196307751495295E-02    0.288978198681608955E+00    0.316729369074640754E+01    0.177132312042411932E+01    0.922383594100637971E+00    0.630306115492384800E+00   -0.781309126252860975E+00   -0.549367885308513996E+04
    0.612838851583118703E-02    0.337943857826810912E+00    0.305381664995277369E+01    0.170455136585895684E+01   -0.675047122813611455E+00    0.597249789747474447E+00   -0.912561494624404390E+00   -0.549362875717670613E+04
    0.815420237871419123E-02    0.900505584996235786E+00    0.342443549289641114E+01    0.112659474024519657E+01    0.158110733644044021E+01    0.519606929788025473E+00   -0.872328859608235030E+00   -0.549335527342721616E+04
    0.241036519260547479E-02    0.233511165618978056E+00    0.269605869860292824E+01    0.237593688988375451E+01    0.948116709318658657E+00    0.591817961629712008E+00   -0.130209058281011369E+00   -0.549327225462898150E+04
    0.185433183208479296E-03    0.349368164305524420E+00    0.340110882183864582E+01    0.171729206653979816E+01    0.756466189949858148E+00    0.648710535473534633E+00   -0.160919293149282883E+00   -0.549325821180466846E+04
    0.134639584402318794E-02    0.364742122212251829E+00    0.299284446898048984E+01    0.165698547971241883E+01    0.583400576629817813E+00    0.610799816152982844E+00   -0.517247109212838563E+00   -0.549313842635618130E+04
    0.136872696839887478E-02    0.663116978492692799E+00    0.347089802847327666E+01    0.146838414622877522E+01   -0.860015714506928042E+00    0.519966134080391607E+00   -0.137508863059308362E+01   -0.549311403680322383E+04
    0.129339803386272476E-02    0.541654763638687919E+00    0.289811571544202984E+01    0.141226219294814381E+01    0.569368775418930717E+00    0.580010101904962716E+00   -0.117638285673670184E+01   -0.549310707266227837E+04
    0.845642113524788103E-02    0.190598065465439392E+00    0.445665618038439071E+01    0.155299159294058420E+01   -0.146477653161569421E+01    0.796751448200900603E+00   -0.125264594466248758E+01   -0.549296693674423841E+04
