

    0.426426452932901834E-98    0.517754205186425024E+05    0.110860741415492026E+01   -0.177366675739070656E+01
    0.314342045506572925E-97    0.517714185981875053E+05    0.110524870467146030E+01   -0.983023488498891096E+00
    0.266027822929885648E-96    0.517671405229531301E+05    0.114042176308797139E+01   -0.260030566765263815E+00
    0.940508605914329065E-96    0.517646082164899271E+05    0.110864026831107410E+01    0.354855107953859772E-01
    0.125542451794216088E-95    0.517640239333100253E+05    0.108666812834202187E+01    0.313310634515699959E-01
    0.137680177170691217E-94    0.517592275175052782E+05    0.110917211461947485E+01   -0.182778186741748216E+01
    0.291753314293190008E-94    0.517577189004537795E+05    0.110869480504219231E+01   -0.155934124150235598E+01
    0.855663681442534948E-93    0.517509551260565640E+05    0.110959423596626561E+01   -0.196982752504037872E+01
    0.104154661178310312E-92    0.517505552901684059E+05    0.115776425101456315E+01   -0.130489707184710868E+01
    0.172032316016670941E-92    0.517495450126581272E+05    0.110153603154355739E+01   -0.652615082172584682E+00
    0.142518147757191060E-91    0.517453096018028809E+05    0.115789628386098276E+01   -0.140299962073878604E+01
    0.334737310426899105E-91    0.517435951816722954E+05    0.115837627365301898E+01   -0.168498858897647952E+01
    0.393107763114265216E-91    0.517432670395967507E+05    0.110850780876549626E+01   -0.136686315234783784E+01
    0.312417740415218747E-90    0.517391146878977452E+05    0.110977152459500283E+01   -0.181811105541397811E+01
    0.509233958516949645E-90    0.517381308885299877E+05    0.108684591914262985E+01   -0.126463758608847954E-01
    0.407885160494702162E-89    0.517339628954553191E+05    0.113159960542127358E+01   -0.146422267583881993E+00
    0.349076027609623305E-88    0.517296624504482170E+05    0.109271788535358638E+01   -0.269474286566161014E+00
    0.161700915758535782E-87    0.517265896962210536E+05    0.115666886901494115E+01   -0.120116367391011480E+01
    0.258682444464304405E-87    0.517256433239615653E+05    0.115773358902498469E+01   -0.161124049481578346E+01
    0.310892813426543786E-87    0.517252689633446644E+05    0.115784260290227881E+01   -0.169574723960392859E+01
