    0.113764355802756967E+01   -0.118236769650429707E+01    0.723187256255072608E+01   -0.324320352410432822E+01   -0.387957020529872310E+01    0.115489109025340908E+01   -0.154631090678001226E+01   -0.257663800458359474E+05
    0.113511975988640046E+01   -0.292255561432821587E+01    0.811353720203785933E+01    0.217620811700406414E+01   -0.333092331010681608E+01    0.153846765034054656E+01   -0.327875237247749141E+00   -0.257652715293561268E+05
    0.113665937120232119E+01   -0.974280506063943008E+00    0.573897556973066081E+01   -0.389344966514369029E+01   -0.114287146607776968E+01    0.105899505167332264E+01   -0.166685222479068917E+01   -0.257643412600789852E+05
    0.112868680640480523E+01   -0.695167386342708227E+01    0.749628814970428703E+01    0.223576058873997052E+01   -0.832766454235049203E+01    0.333239481448188579E+01   -0.109359572368008617E+01   -0.257637855309694896E+05
    0.112822266000204685E+01   -0.538918189426122751E+01    0.129563262999007378E+02    0.225440709667272099E+01   -0.396199646323838817E+01    0.273163794798004078E+01   -0.188524985660191824E+00   -0.257633015838987194E+05
    0.113248646792562013E+01   -0.129906579732991823E+01    0.850542567273460293E+01    0.167633449930121170E+01    0.392856889695174516E+00    0.112827731644901386E+01    0.160987835314636563E+00   -0.257629232316089765E+05
    0.113483038569414241E+01   -0.108641185584568944E+01    0.754270328120370603E+01   -0.133513580691419786E+01   -0.698433811124529935E+01    0.114637823555116469E+01   -0.167815137680586157E+01   -0.257627404563823693E+05
    0.113116316008998385E+01   -0.970182384179341994E+00    0.462258274919772472E+01    0.230865203195730473E+01   -0.545613634324489016E+01    0.923937819664478743E+00    0.382961455017999164E+00   -0.257627204030398825E+05
    0.113176575586018924E+01   -0.258025553272573216E+01    0.805140461186674372E+01    0.189302944938501394E+01   -0.794158921566497433E+01    0.150204553063894841E+01   -0.378802766440000216E+00   -0.257624302148366005E+05
    0.113409255610233828E+01   -0.153566027415322992E+00    0.304903630892890209E+01   -0.600229847700879837E+00    0.404985534408126568E-01    0.542279905490679281E+00   -0.109537233219319097E+01   -0.257623968793625863E+05
    0.112864977150105883E+01   -0.278952054810793015E+01    0.987064104998765046E+01    0.229489945158220365E+01   -0.825538278557417016E+00    0.154045692257678768E+01   -0.619322385417926391E+00   -0.257619494947221501E+05
    0.112774550647934380E+01   -0.871324051618589834E+00    0.425174604150308078E+01    0.146277043186721745E+01   -0.119256121711945973E+01    0.885885729792217136E+00   -0.294993093329390943E+00   -0.257619147959760630E+05
    0.113517347739461449E+01   -0.186676419516882852E+01    0.100539307408429082E+02    0.881200724908254074E+00    0.182660257282235960E+01    0.132667838080692424E+01   -0.138215904727549299E+00   -0.257617754406368585E+05
    0.113407621719129192E+01   -0.760105394572761384E+00    0.331175500756530994E+01    0.190036416894962201E+00   -0.803130715169234755E+01    0.814284085445527550E+00   -0.115475912593381791E+01   -0.257616862850230937E+05
    0.113489840698667077E+01   -0.194025008142221900E+01    0.702020517533203492E+01    0.144404430927101668E+01   -0.975480935501051505E+01    0.138885017773962316E+01    0.116739992384887081E+00   -0.257615312674786001E+05
    0.113374089642710008E+01   -0.982158095950364185E+00    0.286874468040506070E+01    0.171153318666265886E+01   -0.303490005516256645E+01    0.816170769529623752E+00   -0.926243883790787259E+00   -0.257614817746940826E+05
    0.112987679853386336E+01   -0.299824884645091672E+01    0.103119089404671485E+02    0.245614710524298019E+01   -0.249740948398831897E+01    0.149674963355180668E+01   -0.357738136722679956E+00   -0.257614517522099231E+05
    0.113311088642052393E+01   -0.323620609312694807E+01    0.145381115924888107E+02    0.234045688639490113E+01   -0.245265756854371109E+01    0.168218093959971737E+01    0.177232850265882647E-01   -0.257613596023502832E+05
    0.113390424463471184E+01   -0.162182031095217383E+01    0.561978958899704306E+01    0.139618866825915600E+01   -0.311799225856813145E+01    0.128207477515904911E+01   -0.126026530462610697E+00   -0.257612317888403159E+05
    0.112833130648476576E+01   -0.315657743210818253E+01    0.405344288812659581E+01    0.224902802163959592E+01    0.112648857514246359E+00    0.167026125439597894E+01   -0.355566502670076279E+00   -0.257611980533844435E+05
    0.113111868043956498E+01   -0.529834785513196405E+01    0.111648571403843668E+02    0.255715418867864841E+01   -0.734764769602440637E+00    0.242925518668933771E+01   -0.284476614517825688E-01   -0.257610023500456737E+05
    0.112447001674048508E+01   -0.181315072626618168E+01    0.135735241821457819E+02    0.205238810059969889E+01   -0.426330913998558358E+01    0.120957690583633770E+01   -0.964493357000759333E+00   -0.257609427535488685E+05
    0.113126646533704456E+01   -0.120204460691394566E+01    0.592963531843078684E+01    0.701524476523206708E+00   -0.724775017814088685E+01    0.111391488001633698E+01   -0.383121367494482001E+00   -0.257609221656994887E+05
    0.113011667654703274E+01   -0.300019742376121901E+01    0.558293035357720946E+01    0.223782304807054100E+01    0.441984392351557176E+00    0.170087485042614683E+01   -0.373793345477042571E-01   -0.257607800282470052E+05
    0.113073827080711897E+01   -0.654776335699496670E+00    0.431198021531721309E+01    0.753427530273222068E+00   -0.478530749103572894E+01    0.850474389462891445E+00   -0.132886674478015721E+01   -0.257607699038205283E+05
    0.113318851601908754E+01   -0.156259508570915528E+01    0.839963979351812284E+01    0.140422228168980467E+01   -0.316792676360446013E+01    0.118022051717200327E+01    0.408310644585260452E+00   -0.257607610218506743E+05
    0.113311425043646707E+01   -0.152848091757734217E+01    0.589813821215524037E+01    0.113811688299985470E+01   -0.841005800145999771E+01    0.118962328399291506E+01    0.455944774602851322E+00   -0.257606762460689424E+05
    0.113287509817575849E+01   -0.125699635957494493E+01    0.716852764036409162E+01    0.472283586775477104E+00   -0.275365539815171001E+01    0.114130382528941743E+01   -0.116557897336163796E+01   -0.257606447034702469E+05
    0.113321898817358679E+01   -0.197868056750960086E+01    0.796461074385053536E+01    0.157853290288300929E+01   -0.420820515932492345E+01    0.126523492713685193E+01   -0.129471759428277133E+01   -0.257606132504210182E+05
    0.113241845833060495E+01   -0.453437423189784639E+00    0.334141716953551793E+01    0.753184232609616089E+00   -0.391085744843516192E+01    0.741544578728540626E+00   -0.137532585679661068E+01   -0.257604200465245958E+05
    0.113468344325035453E+01   -0.181385942213824158E+01    0.146451731510461158E+02    0.191332692135394122E+01   -0.384200976994160737E+01    0.123390176433060406E+01   -0.245369835610250053E+00   -0.257603945074532276E+05
    0.113237175617354957E+01   -0.807108302120328247E+00    0.364696052983824837E+01    0.732646121108182058E+00    0.432063046147581176E+00    0.851351793534931067E+00   -0.369030003947430796E+00   -0.257603728306395606E+05
    0.112671923765691151E+01   -0.208376252213703506E+01    0.442505712525289852E+01    0.261515498582208483E+01   -0.548025407290488786E+01    0.128814920229728824E+01    0.267728131649235923E+00   -0.257603722810180952E+05
    0.112846719254044636E+01   -0.347052513926512241E+01    0.142128984811102193E+02    0.288874930360224003E+01   -0.305866386889427311E+01    0.167339827708815170E+01    0.317707505254955613E+00   -0.257603219862593323E+05
    0.113294659325014990E+01   -0.137958044375677602E+01    0.679994935979186188E+01    0.667397023696252312E+00   -0.417596759929166517E+01    0.118453800414139199E+01    0.536960712524201522E-01   -0.257602664143345137E+05
    0.112873052515093342E+01   -0.110805999478660233E+01    0.394437203058170294E+01    0.127724520361621785E+01   -0.143468838816513689E+01    0.100122940256176518E+01   -0.666592608898652017E+00   -0.257601656109649412E+05
    0.113078757219977000E+01   -0.205386270525929593E+01    0.297732432660726820E+01    0.270297001145741067E+01   -0.187041992997069073E+01    0.123659915442368140E+01    0.431655738583556214E+00   -0.257598874434064892E+05
    0.112574347703749655E+01   -0.213169526948734678E+01    0.103969220271854894E+02    0.197758802476867146E+01    0.109478410020959593E+01    0.134863470315414924E+01   -0.565102532134107438E-01   -0.257598426000273648E+05
