    0.113965833187103271E+02    0.954155325889587402E+00    0.796570420265197754E+00    0.236361980438232422E+00    0.110267126560211182E+01    0.138207137584686279E+01   -0.863931536674499512E+01    0.145638684183359146E+02   -0.268534179329872158E+01   -0.488145423233509135E+01    0.269092255830764771E+01   -0.174944072961807251E+00   -0.238300561904907227E+00    0.463086773157119680E+01   -0.335557872056960971E+00   -0.419761638045310992E+01    0.341387748718261719E+01   -0.141371262073516846E+01   -0.111379048905194797E+15   -0.529831319988485294E+01    1
    0.143814480304718018E+02    0.469423770904541016E+00    0.122207438945770264E+01    0.182676017284393311E+01    0.555512666702270508E+00    0.176469361782073975E+01    0.517079234123229980E+00    0.987997385263442851E+01    0.209876794815063494E+01   -0.776673001050949097E+01    0.133281534910202026E+01    0.433218359947204590E+00   -0.976559549570083618E+01    0.746227926909923500E+01    0.250975461006164569E+01   -0.153596260845661270E+01    0.289057099819183350E+01   -0.649821430444717407E+00   -0.111379048905194797E+15   -0.530331319988484751E+01    1
    0.144458532333374023E+01    0.729953765869140625E+00    0.308207988739013672E+00    0.419207811355590820E-01    0.705087184906005859E+00    0.113624036312103271E+01    0.175553560256958008E+00    0.106900859981775262E+02    0.205800090432167071E+01   -0.258700613975524973E+01    0.166343247890472412E+01   -0.100007799267768860E+01   -0.510321170091629028E+01    0.103482256829738617E+02   -0.119349938631057917E+00   -0.399343874454498327E+01    0.782736659049987793E+00   -0.634774386882781982E+00   -0.111379048905194797E+15   -0.530831319988485095E+01    1
    0.609046697616577148E+01    0.567714095115661621E+00    0.168442833423614502E+01    0.165732407569885254E+01    0.335356473922729492E+00    0.566423535346984863E+00    0.459203422069549561E+00    0.132794914960861199E+02    0.651372784376144320E+00   -0.454051594436168671E+01    0.246940445899963379E+01   -0.111042317748069763E+01    0.448119819164276123E+01    0.105239990025758736E+02   -0.245368053913116491E+01   -0.778420331478118932E+01    0.338422906398773193E+01   -0.244687616825103760E+00   -0.111379048905194797E+15   -0.531331319988484285E+01    1
    0.190205216407775879E+02    0.605168461799621582E+00    0.766273498535156250E+00    0.172152996063232422E+00    0.480067729949951172E-01    0.198439073562622070E+01    0.156265795230865479E+01    0.402771209180355072E+01   -0.175621048808097857E+01   -0.822639697790146229E+00    0.191676479578018188E+01    0.757807791233062744E-01   -0.424167901277542114E+01    0.452756237983703613E+01    0.233435416221618652E+01    0.636950337886808882E+00    0.143429207801818848E+01   -0.116012942790985107E+01   -0.111379048905194797E+15   -0.531831319988483830E+01    1
    0.293132901191711426E+01    0.255683302879333496E+00    0.517164230346679688E+00    0.107993531227111816E+01    0.384735345840454102E+00    0.138704705238342285E+01    0.229928821325302124E+01    0.406487117409706045E+01   -0.187863610982894902E+01   -0.465084995329380035E+01    0.131360608339309692E+01   -0.101010423898696899E+01    0.687891244888305664E+00    0.362912784814834577E+01   -0.136110969781875624E+01   -0.947438000738620723E+01    0.347003954648971558E+01   -0.230623483657836914E-01   -0.111379048905194797E+15   -0.532331319988484530E+01    1
    0.141813004016876221E+02    0.508038997650146484E+00    0.558705329895019531E-01    0.364618182182312012E+00    0.103287100791931152E+00    0.186758458614349365E+01    0.282206058502197266E+01    0.956786565780639719E+01    0.265795288085937553E+01   -0.351993843615055102E+01    0.101876068115234375E+01   -0.834891170263290405E+00    0.292276948690414429E+01    0.148242035239934928E+02    0.287693582177162188E+01   -0.781472938358783686E+01    0.279940146207809448E+01    0.291855067014694214E+00   -0.111379048905194797E+15   -0.532831319988484609E+01    1
    0.192193460464477539E+02    0.507401943206787109E+00    0.611725091934204102E+00    0.992427706718444824E+00    0.178553569316864014E+01    0.150199651718139648E+01   -0.434481084346771240E+01    0.129890754491090767E+02   -0.198701297044754055E+01   -0.754376720190048289E+01    0.263015979528427124E+01   -0.187011954188346863E+01   -0.159752339124679565E+01    0.317333956658840144E+01    0.291338614821434039E+01   -0.139935207068920242E+01    0.183493471145629883E+01   -0.196659547090530396E+01   -0.111379048905194797E+15   -0.533331319988484154E+01    1
    0.912169933319091797E+01    0.113458132743835449E+01    0.234359860420227051E+00    0.114485061168670654E+01    0.146350502967834473E+01    0.965931534767150879E+00   -0.355902284383773804E+01    0.300847059786319715E+01   -0.166144983768463139E+01   -0.551162295937538182E+01    0.567827701568603516E+00   -0.167487230896949768E+01    0.313232779502868652E+01    0.135917054384946816E+02    0.193790894746780573E+00    0.630830895900725608E+00    0.182381445169448853E+01   -0.429904580116271973E+00   -0.111379048905194797E+15   -0.533831319988483788E+01    1
    0.373524427413940430E+00    0.789846539497375488E+00    0.804680466651916504E+00    0.759844422340393066E+00    0.294300079345703125E+00    0.453785896301269531E+00   -0.365811437368392944E+01    0.474349662363529134E+01   -0.262156972289085388E+01   -0.123810516595840525E+01    0.186998170614242554E+01   -0.153156948089599609E+01   -0.132555991411209106E+01    0.117934639722108834E+02    0.251310107707977348E+01   -0.893164111077785527E+01    0.175197309255599976E+01   -0.127253022789955139E+01   -0.111379048905194797E+15   -0.534331319988483511E+01    1
