Nested Sampling Global Log-Evidence           :   -0.266429185415443571E+05  +/-    0.215342917863749150E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.266429185415443571E+05 +/-    0.215342917863749150E+00
Local Log-Evidence   -0.266429185415443571E+05 +/-    0.215342917863749150E+00

Dim No.       Mean        Sigma
   1    0.107496648090811919E+01    0.156726339946540666E-02
   2   -0.330093046951795888E+01    0.190172103792561953E+01
   3    0.790921910838158215E+01    0.357120488326838492E+01
   4    0.198339430106757275E+01    0.112312850849512191E+01
   5   -0.436943837477556585E+01    0.323207071811995883E+01
   6    0.169425315547741406E+01    0.646738274728227647E+00
   7   -0.550387725682107587E+00    0.543812607476454324E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.107482128272213462E+01
   2   -0.281818059093776085E+01
   3    0.117167123900558465E+02
   4    0.201972464754163017E+01
   5   -0.363227127505845893E+01
   6    0.156300275013383860E+01
   7   -0.164698863111712024E+01

MAP Parameters
Dim No.        Parameter
   1    0.107482128272213462E+01
   2   -0.281818059093776085E+01
   3    0.117167123900558465E+02
   4    0.201972464754163017E+01
   5   -0.363227127505845893E+01
   6    0.156300275013383860E+01
   7   -0.164698863111712024E+01
