Nested Sampling Global Log-Evidence           :   -0.265955717744610629E+05  +/-    0.214564365313961058E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.265955717744610629E+05 +/-    0.214564365313961058E+00
Local Log-Evidence   -0.265955717744610629E+05 +/-    0.214564365313961058E+00

Dim No.       Mean        Sigma
   1    0.504610405850169474E+00    0.154930914051450977E-02
   2   -0.634691775874479891E+01    0.216011075726336843E+01
   3   -0.577130036662077828E+01    0.246668914694151242E+01
   4   -0.579990373691410355E+01    0.222172041005293031E+00
   5    0.105565877474629826E+02    0.281593297693957823E+01
   6   -0.222519410780404892E+01    0.110539889962441640E+01
   7   -0.405038393501780014E+01    0.342530634699907832E+01
   8    0.117502935907912565E+01    0.741097911169738000E-01
   9   -0.612924843256588248E+00    0.644502005904847297E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.504440941495207795E+00
   2   -0.450108101220548473E+01
   3   -0.323899000359399913E+01
   4   -0.567766251226892749E+01
   5    0.147011640889852586E+02
   6   -0.320060033568235536E+01
   7   -0.530222198811506562E+01
   8    0.119174860195927934E+01
   9    0.244552744510149855E+00

MAP Parameters
Dim No.        Parameter
   1    0.504440941495207795E+00
   2   -0.450108101220548473E+01
   3   -0.323899000359399913E+01
   4   -0.567766251226892749E+01
   5    0.147011640889852586E+02
   6   -0.320060033568235536E+01
   7   -0.530222198811506562E+01
   8    0.119174860195927934E+01
   9    0.244552744510149855E+00
