Nested Sampling Global Log-Evidence           :   -0.269155191189483703E+05  +/-    0.271241923697350118E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.269155191189483703E+05 +/-    0.271241923697350118E+00
Local Log-Evidence   -0.269155191189483703E+05 +/-    0.271241923697350118E+00

Dim No.       Mean        Sigma
   1    0.322683844202052361E+01    0.125615350088860017E-01
   2    0.572002389436074028E-02    0.546445851077561121E-02
   3    0.708013951254999746E-01    0.613221885940428840E-01
   4   -0.547647566699858590E+01    0.172132040932078095E+00
   5    0.106431480077511225E+02    0.265092064066611544E+01
   6   -0.242989648238095679E+01    0.104490833247924231E+01
   7   -0.396215401583215199E+01    0.342777289922078454E+01
   8    0.114782919826710095E+01    0.566917156163530833E-01
   9   -0.647696818444333355E+00    0.627974742224249982E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.323434414740073883E+01
   2    0.117275025681756956E-02
   3    0.479454208868116414E-03
   4   -0.535687440669665360E+01
   5    0.141918815372304721E+02
   6   -0.313821979258838413E+01
   7   -0.274779959788417560E+01
   8    0.115538514906769696E+01
   9   -0.224124227259969722E-02

MAP Parameters
Dim No.        Parameter
   1    0.323434414740073883E+01
   2    0.117275025681756956E-02
   3    0.479454208868116414E-03
   4   -0.535687440669665360E+01
   5    0.141918815372304721E+02
   6   -0.313821979258838413E+01
   7   -0.274779959788417560E+01
   8    0.115538514906769696E+01
   9   -0.224124227259969722E-02
