    0.705722332000732422E+01    0.448561757802963257E+01    0.590803297758102364E+01    0.105075725913047791E+01    0.304531961679458618E+01   -0.111379048905194797E+15   -0.570378062280500497E+01    1
    0.122629094123840332E+02    0.306558459997177124E+01    0.102917055308818810E+02    0.121771593093872088E+01    0.315058456361293793E+01   -0.111379048905194797E+15   -0.570711395613835482E+01    1
    0.163627398014068604E+02    0.427572697401046753E+01    0.499274984598159755E+01    0.100959986448287964E+01    0.321408912539482117E+01   -0.111379048905194797E+15   -0.571044728947168334E+01    1
    0.567796826362609863E+01    0.258644104003906250E+01    0.390948320925235748E+01    0.124435368180274963E+01    0.307906006276607513E+01   -0.111379048905194797E+15   -0.571378062280501098E+01    1
    0.194050002098083496E+02    0.244322866201400757E+01    0.130043378353118904E+02    0.166590935587883049E+01    0.281503199040889740E+01   -0.111379048905194797E+15   -0.571711395613834394E+01    1
    0.101132357120513916E+02    0.429638981819152832E+01    0.622652076184749603E+01    0.170107398629188555E+01    0.275541864335536957E+01   -0.111379048905194797E+15   -0.572044728947168135E+01    1
    0.108079040050506592E+02    0.489521265029907227E+01    0.101971185654401779E+02    0.182156684398651159E+01    0.322280281782150269E+01   -0.111379048905194797E+15   -0.572378062280502586E+01    1
    0.127256739139556885E+02    0.260977387428283691E+01    0.633827511370181984E+01    0.157968508005142194E+01    0.254427197575569153E+01   -0.109545376292835234E+15   -0.572711395613835883E+01    1
    0.913740754127502441E+01    0.386900186538696289E+01    0.132625201672315605E+02    0.155024383664131182E+01    0.245176276564598083E+01   -0.100277597218485609E+15   -0.573044728947169002E+01    1
    0.956484436988830566E+01    0.327203065156936646E+01    0.326736691892147046E+01    0.103422959446907026E+01    0.309832744300365448E+01   -0.977921975883543750E+14   -0.573378062280501766E+01    1
    0.148641562461853027E+02    0.401914238929748535E+01    0.148040018767118440E+02    0.127407942414283770E+01    0.272467789053916931E+01   -0.832664173802631875E+14   -0.573711395613834529E+01    1
    0.694044232368469238E+01    0.353342115879058838E+01    0.114531497329473488E+02    0.150535841584205610E+01    0.245052327215671539E+01   -0.725073983091181406E+14   -0.574044728947167915E+01    1
