    0.132668602835348857E+02    0.124359829339132172E+00    0.180073827064087477E+01    0.941887516829976956E+00    0.814277883684950021E+00   -0.275676639755745200E+05
    0.132539288190627698E+02    0.229947746939943493E+00    0.153837848488729745E+01    0.796232002328785882E+00    0.814017991531097440E+00   -0.275674267138106479E+05
    0.132478866525067573E+02    0.121034558750347992E+00    0.136814270819011097E+00    0.925054681130034639E+00    0.103908569564535469E+01   -0.275671514799489196E+05
    0.128424537330173951E+02    0.235129001016165878E+00    0.193749711066536001E+01    0.856194633180831999E+00    0.148877181210628007E+01   -0.275669837907185465E+05
    0.130594101678499666E+02    0.394734156031998296E+00    0.874317020327750050E+00    0.718377652515211906E+00    0.121636748653079185E+01   -0.275668270346590580E+05
    0.127626968415498290E+02    0.324919894218242911E+00    0.925844355923439499E+00    0.843060663007016875E+00    0.141093033532889822E+01   -0.275665285603464799E+05
    0.129948328502329744E+02    0.183936859398426911E+00    0.119135119675420809E+01    0.932097420649974362E+00    0.857137561372209422E+00   -0.275658453954142606E+05
    0.130627151969083179E+02    0.254607670192944169E+00    0.127873917219261113E+01    0.846166770072718677E+00    0.708086166675794826E+00   -0.275657279485821164E+05
    0.128649439480418923E+02    0.252626174483345123E+00    0.138674668710610871E+01    0.910537148306193256E+00    0.127117796138338246E+01   -0.275656403889996982E+05
    0.127390415103034460E+02    0.440405430967335199E+00    0.258151804300605026E+00    0.783462993047301604E+00    0.146920443137510803E+01   -0.275656038133679249E+05
    0.132538696671886935E+02    0.583004327491772056E-01    0.486981936029948909E-02    0.933928740838147364E+00    0.106286796916545656E+01   -0.275655447425563580E+05
    0.129155181056572026E+02    0.317438024671808261E+00    0.152827271014806199E+01    0.796933270352755185E+00    0.151347306641877011E+01   -0.275653600392918925E+05
    0.132509909610065062E+02    0.155813668451038681E-01    0.945611483720426804E+00    0.933130230055836063E+00    0.103100341187471978E+01   -0.275653520129496028E+05
    0.129486313592692692E+02    0.373292794745058498E+00    0.101268418775101665E+01    0.770440701926045635E+00    0.143930034860485678E+01   -0.275653079433227103E+05
    0.128252337026662442E+02    0.285250022898821232E+00    0.817711734982903837E+00    0.872859838566891644E+00    0.117510701809857077E+01   -0.275652966938550671E+05
    0.127907194389627143E+02    0.432389004948091848E+00    0.244453978835166619E+00    0.818902140321442928E+00    0.102475666531722442E+01   -0.275650821868401508E+05
    0.128975496316576432E+02    0.288276758969207347E+00    0.142005429110099679E+01    0.808888139994763611E+00    0.110295663060004068E+01   -0.275647570510714831E+05
    0.128120010911337587E+02    0.333661567848697937E+00    0.316141175891503923E+00    0.834849458578613590E+00    0.114368267583359762E+01   -0.275647543726539443E+05
    0.128814760527079137E+02    0.231812737950079450E+00    0.637613733992178799E+00    0.884227675619575049E+00    0.142242651218873295E+01   -0.275647334164890090E+05
    0.130907133410557535E+02    0.567244448903192547E-01    0.123696840381748352E+01    0.916924957763395665E+00    0.124016259051907674E+01   -0.275646700540107267E+05
    0.129503219971859878E+02    0.363733827787337149E+00    0.179501453496918839E+01    0.869780095473203896E+00    0.110880195012289162E+01   -0.275646580031271151E+05
