Nested Sampling Global Log-Evidence           :   -0.309488083746403390E+05  +/-    0.442560291745410450E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.309488083746403390E+05 +/-    0.442560291745410450E+00
Local Log-Evidence   -0.309488083746403390E+05 +/-    0.442560291745410450E+00

Dim No.       Mean        Sigma
   1    0.126468856989990357E+02    0.818054873794180903E-01
   2    0.278039229609279293E-01    0.266154106710181498E-01
   3    0.116879985413803067E+01    0.776634823007043840E-01
   4    0.800581984917197453E+00    0.391980606674797866E-01
   5    0.108973874878972796E-01    0.999100993718969772E-02
   6    0.199373773358410680E-03    0.252969684142276132E-04
   7   -0.249227963318945411E+01    0.555514106147780184E+00
   8    0.100040072332863801E+02    0.291284892223885805E+01
   9    0.144881817189180628E+01    0.246643168990100026E+00
  10   -0.626909968056945988E+00    0.796651880818992408E+00
  11    0.918146989314066242E+00    0.145587190936478150E+00
  12   -0.400476654460646952E-01    0.404455952837646793E+00
  13   -0.349354770100609313E+01    0.201643157959341290E+00
  14    0.104067728733088476E+02    0.272849459974156705E+01
  15    0.116772681101065423E+01    0.103755918120424270E+00
  16   -0.697563185459909252E+00    0.762949617923876611E+00
  17    0.152038270016718502E+01    0.696128256799585510E-01
  18    0.628478596961719732E-01    0.387573160121214288E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.125816065219327466E+02
   2    0.131799586916884186E-01
   3    0.120669886130184478E+01
   4    0.783640904995054566E+00
   5    0.128878388309929832E-01
   6    0.205252718639786492E-03
   7   -0.204464523677646781E+01
   8    0.626090254670254520E+01
   9    0.151426182082758620E+01
  10   -0.130929278107382041E+01
  11    0.757149999167348597E+00
  12    0.218292014664565714E+00
  13   -0.332955636004626498E+01
  14    0.110157059143613232E+02
  15    0.106304231516184755E+01
  16   -0.138221697621644513E+01
  17    0.148638288873619340E+01
  18    0.445402851233255292E+00

MAP Parameters
Dim No.        Parameter
   1    0.125816065219327466E+02
   2    0.131799586916884186E-01
   3    0.120669886130184478E+01
   4    0.783640904995054566E+00
   5    0.128878388309929832E-01
   6    0.205252718639786492E-03
   7   -0.204464523677646781E+01
   8    0.626090254670254520E+01
   9    0.151426182082758620E+01
  10   -0.130929278107382041E+01
  11    0.757149999167348597E+00
  12    0.218292014664565714E+00
  13   -0.332955636004626498E+01
  14    0.110157059143613232E+02
  15    0.106304231516184755E+01
  16   -0.138221697621644513E+01
  17    0.148638288873619340E+01
  18    0.445402851233255292E+00
