Nested Sampling Global Log-Evidence           :   -0.257383859867949686E+05  +/-    0.211757148454512129E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.257383859867949686E+05 +/-    0.211757148454512129E+00
Local Log-Evidence   -0.257383859867949686E+05 +/-    0.211757148454512129E+00

Dim No.       Mean        Sigma
   1    0.112636953536893403E+01    0.176030283580152266E-02
   2   -0.508098723565926891E+00    0.421211118651420413E+00
   3    0.100791205522465201E+02    0.294275880714277704E+01
   4   -0.105315852533940668E+01    0.160874845317546922E+01
   5   -0.405882042327123926E+01    0.333546097671821906E+01
   6    0.102178712655997983E+01    0.115910310731227054E+00
   7   -0.611215631698575956E+00    0.649414587299212087E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.112491786894310319E+01
   2   -0.140096318814751264E+01
   3    0.109798420737388902E+02
   4    0.147587445331372269E+01
   5   -0.408134469983466719E+01
   6    0.123715712164430736E+01
   7   -0.172563484934108802E+01

MAP Parameters
Dim No.        Parameter
   1    0.112491786894310319E+01
   2   -0.140096318814751264E+01
   3    0.109798420737388902E+02
   4    0.147587445331372269E+01
   5   -0.408134469983466719E+01
   6    0.123715712164430736E+01
   7   -0.172563484934108802E+01
