    0.126795748937775965E+02    0.236512226479832888E+00    0.134098916107395244E+00    0.824663678038949688E+00    0.813120014397442775E-01    0.682563439811556576E-04   -0.485147246290878709E+01    0.117770444101532625E+02    0.235875779624354998E+01   -0.204769988521011026E+01    0.142330907994934064E+01   -0.131413426105067010E+00   -0.210874230773253668E+01    0.129435379339313492E+02   -0.279346889045091773E+01    0.177199390351905350E-01    0.118724953280807188E+01   -0.115255288718270132E+01   -0.274619431599680429E+05
    0.125550267064860037E+02    0.182892432128443277E+00    0.758126435953832112E+00    0.935685444632827323E+00    0.322463653466976211E-01    0.121865946176806040E-03   -0.394931330018626170E+01    0.104404060537034340E+02    0.116649157449631513E+01   -0.210261133325461103E+01    0.813740821042116536E+00   -0.300704274401696781E+00   -0.223816259329155809E+01    0.821547310508487172E+01   -0.171785622488323342E+01   -0.472008812737060079E+00    0.123080968881357933E+01   -0.191415111521300951E+01   -0.274614634196664592E+05
    0.128499138452180954E+02    0.140756408541927447E+00    0.994970258449995749E-03    0.916530120396003456E+00    0.742935489809787991E-02    0.144546489607224346E-03   -0.819004849317602179E+01    0.131867885398396716E+02   -0.920206984862369293E+00   -0.196806880584813615E+01    0.655388735658646748E+00   -0.116337610543294567E+01   -0.264730149581789931E+01    0.723053067217590772E+01   -0.174284278255430380E+01   -0.274257474606841845E+01    0.128225769698287051E+01   -0.723611228879768031E+00   -0.274607839879627245E+05
    0.125148742919187974E+02    0.324311386493302101E+00    0.189851324618329143E+01    0.851813166928821808E+00    0.373588288656162559E-01    0.173868157242309461E-03   -0.753308124020979086E+01    0.551247563494720438E+01    0.215135932648753858E+00   -0.115763934801582913E+01    0.790097831007459450E+00    0.353948810866296704E+00   -0.249015208363226392E+01    0.118124380310651134E+02   -0.346260096549935170E+00   -0.220544030443912575E+00    0.126951424334240359E+01   -0.133323495651650759E+01   -0.274606253068334918E+05
    0.125637298157304773E+02    0.141801360909856400E+00    0.115785588802685635E+01    0.953848468855496345E+00    0.544168397293899684E-02    0.184510772914871896E-03   -0.814286647247413065E+01    0.751473373335442130E+01   -0.736772273926981303E+00    0.374128678824345862E+00    0.115366963095874286E+01   -0.127250020904066741E+01   -0.259761889508826016E+01    0.128346496759657036E+02   -0.226387800268752049E+00    0.778419756023315479E+00    0.129024038150951781E+01   -0.173510303079151806E+01   -0.274603555735039517E+05
    0.125171099947020554E+02    0.298198639702157466E-01    0.451862213512563449E+00    0.959972994311441452E+00    0.542027555678011030E-01    0.164992179786819365E-03   -0.488762724520937653E+01    0.130863645614516813E+02   -0.187094138907782392E+01   -0.240930770479258083E+01    0.151016909456946413E+01   -0.176376014500512546E+01   -0.201009723643897331E+01    0.120159404617035008E+02   -0.136434818154530113E+01   -0.210615435289728836E+01    0.113066298566357504E+01   -0.685188317238567990E+00   -0.274603351216111805E+05
    0.124204087566808035E+02    0.299960621727175081E+00    0.125500716399633649E+01    0.826727486983887205E+00    0.265381846730539670E-02    0.104290555452483168E-03   -0.931734162473897420E+01    0.136325493411887138E+02   -0.690721162275162115E+00   -0.251964769535358668E+01    0.308354018000315611E+01   -0.430535313222021099E+00   -0.188215492273450913E+01    0.936627705073927075E+01   -0.861110038829271396E+00   -0.218808601692060867E+01    0.106852750810004626E+01   -0.122694855510316891E+00   -0.274596183375230721E+05
    0.127601046786399728E+02    0.289179622748929888E+00    0.639768022863735797E+00    0.850572926358780124E+00    0.159604611165404538E-03    0.148954084200746335E-03   -0.733152692934536176E+01    0.424374500806621846E+01    0.604190965694309412E+00    0.741996758288758329E+00    0.189285283379820268E+01    0.147725866237383485E+00   -0.232978423485363884E+01    0.726594145526656465E+01   -0.232284910773333264E+01   -0.185137541192917454E+01    0.120993191032892478E+01   -0.176756580725392798E+00   -0.274594450745479298E+05
    0.127091507800986481E+02    0.164787506183677823E+00    0.160538180912188611E+01    0.868463207976458151E+00    0.133510569747785426E-01    0.104502392549324342E-03   -0.925960417956459914E+01    0.227723913918557219E+01    0.269848368510919112E+01   -0.227147868472615366E+01    0.190988651220654626E+01   -0.149436043620872550E+01   -0.248317175443724292E+01    0.753006800158203227E+01    0.409638751761251640E+00   -0.380657654879497098E+00    0.118666722244223322E+01   -0.195366603352520829E+01   -0.274594328911865668E+05
    0.125695000554701402E+02    0.201585107896170873E+00    0.126272676659777616E+01    0.941664260326873226E+00    0.413205062416769076E-01    0.147447024784257315E-03   -0.985471668144235657E+01    0.138762747204011703E+02    0.131712831074166647E+01   -0.203470518381155552E+01    0.101715609305149401E+01   -0.133104343195529595E+01   -0.215025630341740293E+01    0.669884700217320095E+01   -0.219744255488010642E+01   -0.286008292455206092E+01    0.113821305811718543E+01   -0.184632709570165399E+01   -0.274589409244300550E+05
